x_m,y_m,psi_rad,rank,sigma_min,rank_rejected,sigma_rejected,gamma_feasible,rejection_reason,solver_status
-0.5795,-0.703,0.785398,3,0.340724,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.6935,0.785398,3,0.3467,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.684,0.785398,3,0.352426,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.6745,0.785398,3,0.357896,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.665,0.785398,3,0.363108,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.6555,0.785398,3,0.368061,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.646,0.785398,3,0.372753,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.6365,0.785398,3,0.377187,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.627,0.785398,3,0.381363,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.6175,0.785398,3,0.385285,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.608,0.785398,3,0.388956,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.5985,0.785398,3,0.392383,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.589,0.785398,3,0.39557,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.5795,0.785398,3,0.398525,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.57,0.785398,3,0.401253,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.5605,0.785398,3,0.403763,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.551,0.785398,3,0.406062,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.5415,0.785398,3,0.408159,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.532,0.785398,3,0.410062,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.5225,0.785398,3,0.41178,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.513,0.785398,3,0.413321,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.5035,0.785398,3,0.414693,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.494,0.785398,3,0.415907,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.4845,0.785398,3,0.416969,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.475,0.785398,3,0.417889,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.4655,0.785398,3,0.418674,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.456,0.785398,3,0.419333,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.4465,0.785398,3,0.419873,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.437,0.785398,3,0.420302,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.4275,0.785398,3,0.420628,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.418,0.785398,3,0.420856,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.4085,0.785398,3,0.420995,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.399,0.785398,3,0.421049,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.3895,0.785398,3,0.421026,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.38,0.785398,3,0.420931,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.3705,0.785398,3,0.42077,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.361,0.785398,3,0.420548,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.3515,0.785398,3,0.42027,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.342,0.785398,3,0.41994,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.3325,0.785398,3,0.419563,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.323,0.785398,3,0.419144,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.3135,0.785398,3,0.418686,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.304,0.785398,3,0.418193,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.2945,0.785398,3,0.417668,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.285,0.785398,3,0.417116,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.2755,0.785398,3,0.416538,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.266,0.785398,3,0.415938,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.2565,0.785398,3,0.415319,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.247,0.785398,3,0.414683,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.2375,0.785398,3,0.414032,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.228,0.785398,3,0.41337,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.2185,0.785398,3,0.412697,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.209,0.785398,3,0.412016,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.1995,0.785398,3,0.411329,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.19,0.785398,3,0.410637,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.1805,0.785398,3,0.409943,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.171,0.785398,3,0.409247,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.1615,0.785398,3,0.408551,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.152,0.785398,3,0.407857,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.1425,0.785398,3,0.407166,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.133,0.785398,3,0.406478,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.1235,0.785398,3,0.405795,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.114,0.785398,3,0.405118,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.1045,0.785398,3,0.404447,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.095,0.785398,3,0.403785,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.0855,0.785398,3,0.403131,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.076,0.785398,3,0.402487,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.0665,0.785398,3,0.401852,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.057,0.785398,3,0.401228,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.0475,0.785398,3,0.400616,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.038,0.785398,3,0.400015,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.0285,0.785398,3,0.399427,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.019,0.785398,3,0.398852,0,0,0,solver_infeasible,primal infeasible
-0.5795,-0.0095,0.785398,3,0.398291,0,0,0,solver_infeasible,primal infeasible
-0.5795,0,0.785398,3,0.397744,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.0095,0.785398,3,0.397211,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.019,0.785398,3,0.396693,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.0285,0.785398,3,0.39619,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.038,0.785398,3,0.395702,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.0475,0.785398,3,0.39523,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.057,0.785398,3,0.394775,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.0665,0.785398,3,0.394336,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.076,0.785398,3,0.393914,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.0855,0.785398,3,0.393509,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.095,0.785398,3,0.393121,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.1045,0.785398,3,0.39275,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.114,0.785398,3,0.392397,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.1235,0.785398,3,0.392063,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.133,0.785398,3,0.391746,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.1425,0.785398,3,0.391447,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.152,0.785398,3,0.391167,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.1615,0.785398,3,0.390906,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.171,0.785398,3,0.390663,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.1805,0.785398,3,0.39044,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.19,0.785398,3,0.390235,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.1995,0.785398,3,0.39005,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.209,0.785398,3,0.389884,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.2185,0.785398,3,0.389737,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.228,0.785398,3,0.38961,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.2375,0.785398,3,0.389503,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.247,0.785398,3,0.389416,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.2565,0.785398,3,0.389348,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.266,0.785398,3,0.389301,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.2755,0.785398,3,0.389273,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.285,0.785398,3,0.389266,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.2945,0.785398,3,0.389279,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.304,0.785398,3,0.389312,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.3135,0.785398,3,0.389365,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.323,0.785398,3,0.389439,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.3325,0.785398,3,0.389534,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.342,0.785398,3,0.389648,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.3515,0.785398,3,0.389783,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.361,0.785398,3,0.389939,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.3705,0.785398,3,0.390115,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.38,0.785398,3,0.390311,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.3895,0.785398,3,0.390527,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.399,0.785398,3,0.390764,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.4085,0.785398,3,0.39102,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.418,0.785398,3,0.391296,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.4275,0.785398,3,0.391592,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.437,0.785398,3,0.391907,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.4465,0.785398,3,0.392241,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.456,0.785398,3,0.392594,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.4655,0.785398,3,0.392965,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.475,0.785398,3,0.393353,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.4845,0.785398,3,0.393758,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.494,0.785398,3,0.39418,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.5035,0.785398,3,0.394618,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.513,0.785398,3,0.395069,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.5225,0.785398,3,0.395535,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.532,0.785398,3,0.396012,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.5415,0.785398,3,0.396501,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.551,0.785398,3,0.396998,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.5605,0.785398,3,0.397503,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.57,0.785398,3,0.398013,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.5795,0.785398,3,0.398525,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.589,0.785398,3,0.399037,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.5985,0.785398,3,0.399545,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.608,0.785398,3,0.400047,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.6175,0.785398,3,0.400537,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.627,0.785398,3,0.40101,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.6365,0.785398,3,0.401462,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.646,0.785398,3,0.401887,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.6555,0.785398,3,0.402276,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.665,0.785398,3,0.402623,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.6745,0.785398,3,0.402918,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.684,0.785398,3,0.403151,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.6935,0.785398,3,0.40331,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.703,0.785398,3,0.403382,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.7125,0.785398,3,0.403353,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.722,0.785398,3,0.403206,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.7315,0.785398,3,0.402921,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.741,0.785398,3,0.402479,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.7505,0.785398,3,0.401855,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.76,0.785398,3,0.401024,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.7695,0.785398,3,0.399957,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.779,0.785398,3,0.398621,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.7885,0.785398,3,0.396981,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.798,0.785398,3,0.395,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.8075,0.785398,3,0.392635,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.817,0.785398,3,0.389843,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.8265,0.785398,3,0.386577,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.836,0.785398,3,0.382787,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.8455,0.785398,3,0.378424,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.855,0.785398,3,0.373437,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.8645,0.785398,3,0.367776,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.874,0.785398,3,0.361394,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.8835,0.785398,3,0.354249,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.893,0.785398,3,0.346303,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.9025,0.785398,3,0.337531,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.912,0.785398,3,0.327913,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.9215,0.785398,3,0.317446,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.931,0.785398,3,0.306141,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.9405,0.785398,3,0.294022,0,0,0,solver_infeasible,primal infeasible
-0.5795,0.95,0.785398,3,0.281131,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.95,0.785398,3,0.137004,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.9405,0.785398,3,0.145098,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.931,0.785398,3,0.153268,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.9215,0.785398,3,0.161506,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.912,0.785398,3,0.169801,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.9025,0.785398,3,0.178144,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.893,0.785398,3,0.186522,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.8835,0.785398,3,0.194923,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.874,0.785398,3,0.203334,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.8645,0.785398,3,0.211743,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.855,0.785398,3,0.220134,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.8455,0.785398,3,0.228494,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.836,0.785398,3,0.236807,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.8265,0.785398,3,0.245059,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.817,0.785398,3,0.253234,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.8075,0.785398,3,0.261316,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.798,0.785398,3,0.269291,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.7885,0.785398,3,0.277143,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.779,0.785398,3,0.284858,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.7695,0.785398,3,0.292421,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.76,0.785398,3,0.299819,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.7505,0.785398,3,0.307039,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.741,0.785398,3,0.314068,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.7315,0.785398,3,0.320895,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.722,0.785398,3,0.327511,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.7125,0.785398,3,0.333906,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.703,0.785398,3,0.340072,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.6935,0.785398,3,0.346003,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.684,0.785398,3,0.351693,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.6745,0.785398,3,0.357138,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.665,0.785398,3,0.362334,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.6555,0.785398,3,0.367281,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.646,0.785398,3,0.371978,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.6365,0.785398,3,0.376424,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.627,0.785398,3,0.380622,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.6175,0.785398,3,0.384575,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.608,0.785398,3,0.388285,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.5985,0.785398,3,0.391758,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.589,0.785398,3,0.394999,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.5795,0.785398,3,0.398013,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.57,0.785398,3,0.400806,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.5605,0.785398,3,0.403386,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.551,0.785398,3,0.40576,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.5415,0.785398,3,0.407936,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.532,0.785398,3,0.409921,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.5225,0.785398,3,0.411723,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.513,0.785398,3,0.413351,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.5035,0.785398,3,0.414813,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.494,0.785398,3,0.416117,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.4845,0.785398,3,0.41727,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.475,0.785398,3,0.418282,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.4655,0.785398,3,0.419159,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.456,0.785398,3,0.41991,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.4465,0.785398,3,0.420541,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.437,0.785398,3,0.421061,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.4275,0.785398,3,0.421476,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.418,0.785398,3,0.421793,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.4085,0.785398,3,0.422018,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.399,0.785398,3,0.422159,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.3895,0.785398,3,0.422219,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.38,0.785398,3,0.422207,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.3705,0.785398,3,0.422126,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.361,0.785398,3,0.421982,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.3515,0.785398,3,0.42178,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.342,0.785398,3,0.421525,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.3325,0.785398,3,0.42122,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.323,0.785398,3,0.420871,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.3135,0.785398,3,0.420481,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.304,0.785398,3,0.420054,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.2945,0.785398,3,0.419594,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.285,0.785398,3,0.419103,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.2755,0.785398,3,0.418585,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.266,0.785398,3,0.418043,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.2565,0.785398,3,0.41748,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.247,0.785398,3,0.416898,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.2375,0.785398,3,0.4163,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.228,0.785398,3,0.415687,0,0,0,solver_infeasible,primal infeasible
-0.57,-0.2185,0.785398,3,0.415063,0,0,0,solver_infeasible,primal infeasible
