step,time_s,tip_x,tip_y,tip_z,des_x,des_y,des_z,err_x,err_y,err_z,err_norm,q_platform_x,q_platform_y,q_platform_psi,solver_status,fail_reason,fallback_applied,hold_active,u_a_1,u_a_2,u_a_3,u_a_4,u_a_5,u_a_6,u_a_7,u_a_8,u_a_9,u_a_10,u_a_11,u_a_12,u_a_13,u_a_14,qdd_1,qdd_2,qdd_3,qdd_4,qdd_5,qdd_6,qdd_7,qdd_8,qdd_9,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,cable_force_1,cable_force_2,cable_force_3,cable_force_4,cable_force_5,cable_force_6,cable_force_7,cable_force_8,cable_length_1,cable_length_2,cable_length_3,cable_length_4,cable_length_5,cable_length_6,cable_length_7,cable_length_8,arm_torque_1,arm_torque_2,arm_torque_3,arm_torque_4,arm_torque_5,arm_torque_6
129.0,2.560000000000002,0.12645781954510893,0.13216732018161526,0.24858416458402466,0.12733793264319138,0.13069726922800695,0.24858416458402444,0.0008801130980824468,-0.001470050953608304,-2.220446049250313e-16,0.0017133735353450999,0.06937745564518302,0.12250850664253209,-0.0060219497433092245,min_task,none,false,false,8.270520945682975,8.270520945682975,7.0,7.0,7.0,7.0,8.07660115681153,8.07660115681153,0.0,0.0,0.0,0.0,0.0,0.0,0.23026329571354792,-0.39944958619723464,0.2576789377634178,0.0,0.0,0.0,0.0,0.0,0.0,0.06937745564518302,0.12250850664253209,-0.0060219497433092245,0.0,0.58,0.92,0.0,0.0,0.0,8.270520945682975,8.270520945682975,7.0,7.0,7.0,7.0,8.07660115681153,8.07660115681153,1.0670188751101963,1.0670188751101963,1.1725425472741753,1.1725425472741753,1.33833314594058,1.33833314594058,1.246919750503787,1.246919750503787,0.0,0.0,0.0,0.0,0.0,0.0
130.0,2.580000000000002,0.12637232646826146,0.13231148098237022,0.24858416458402477,0.1271951460530038,0.1309445828568513,0.24858416458402444,0.0008228195847423403,-0.0013668981255189339,-3.3306690738754696e-16,0.0015954443125921795,0.06929594988658459,0.12262913321763162,-0.00560963549497484,min_task,none,false,false,8.300234465824712,8.300234465824712,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,7.8737016719461375,7.8737016719461375,0.0,0.0,0.0,0.0,0.0,0.0,0.2006684361356229,-0.3493550311414095,0.2865013025848057,0.0,0.0,0.0,0.0,0.0,0.0,0.06929594988658459,0.12262913321763162,-0.00560963549497484,0.0,0.58,0.92,0.0,0.0,0.0,8.300234465824712,8.300234465824712,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,7.8737016719461375,7.8737016719461375,1.0669985814039915,1.0669985814039915,1.1723931069359188,1.1723931069359188,1.3383618994903335,1.3383618994903335,1.2470737546491173,1.2470737546491173,0.0,0.0,0.0,0.0,0.0,0.0
131.0,2.600000000000002,0.12633631372361692,0.13237049748088525,0.24858416458402463,0.1271022331371914,0.13110551274771778,0.24858416458402444,0.000765919413574484,-0.001264984733167468,-1.942890293094024e-16,0.0014787896818807776,0.06926460724545064,0.12266066011866533,-0.005127987512584643,min_task,none,false,false,8.333770464201692,8.333770464201692,7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001,7.644085374588737,7.644085374588737,0.0,0.0,0.0,0.0,0.0,0.0,0.166872822111778,-0.29217935661235955,0.3177804304863121,0.0,0.0,0.0,0.0,0.0,0.0,0.06926460724545064,0.12266066011866533,-0.005127987512584643,0.0,0.58,0.92,0.0,0.0,0.0,8.333770464201692,8.333770464201692,7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001,7.644085374588737,7.644085374588737,1.0670029319241263,1.0670029319241263,1.1723364992756788,1.1723364992756788,1.3383598050223744,1.3383598050223744,1.24712844442754,1.24712844442754,0.0,0.0,0.0,0.0,0.0,0.0
132.0,2.620000000000002,0.12633960346620934,0.13236204563790735,0.248584164584025,0.1270496232901289,0.13119663567580847,0.24858416458402444,0.0007100198239195499,-0.001165409962098879,-5.551115123125783e-16,0.0013646642554555532,0.06927329631679575,0.12262052572264205,-0.004572825367656715,min_task,none,false,false,8.371307966432195,8.371307966432195,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,7.386482910318617,7.386482910318617,0.0,0.0,0.0,0.0,0.0,0.0,0.12872095411321682,-0.2276610253051552,0.3517186654625819,0.0,0.0,0.0,0.0,0.0,0.0,0.06927329631679575,0.12262052572264205,-0.004572825367656715,0.0,0.58,0.92,0.0,0.0,0.0,8.371307966432195,8.371307966432195,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,7.386482910318617,7.386482910318617,1.0670274470432142,1.0670274470432142,1.1723538915209717,1.1723538915209717,1.3383325967396398,1.3383325967396398,1.2471038710849471,1.2471038710849471,0.0,0.0,0.0,0.0,0.0,0.0
133.0,2.640000000000002,0.12637083911769822,0.13230583930629142,0.24858416458402485,0.1270265977311914,0.1312365171137609,0.24858416458402444,0.0006557586134931792,-0.0010693221925305307,-4.163336342344337e-16,0.0012543800503072417,0.06931071360122323,0.12252817608981409,-0.0039394348522518935,min_task,none,false,false,8.413029795617366,8.413029795617366,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,7.099586578533712,7.099586578533712,0.0,0.0,0.0,0.0,0.0,0.0,0.08605645261917345,-0.15553620175411,0.3885186522481617,0.0,0.0,0.0,0.0,0.0,0.0,0.06931071360122323,0.12252817608981409,-0.0039394348522518935,0.0,0.58,0.92,0.0,0.0,0.0,8.413029795617366,8.413029795617366,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,7.099586578533712,7.099586578533712,1.067067163672481,1.067067163672481,1.1724242811525127,1.1724242811525127,1.3382866799007278,1.3382866799007278,1.2470224033078794,1.2470224033078794,0.0,0.0,0.0,0.0,0.0,0.0
134.0,2.660000000000002,0.12641744245004677,0.1322237170757015,0.24858416458402488,0.127021251232254,0.13124577752156308,0.24858416458402444,0.0006038087822072269,-0.0009779395541384128,-4.440892098500626e-16,0.0011493262448143311,0.06936435758265837,0.12240505479180015,-0.003220866589701111,min_task,none,false,false,8.50714133813861,8.50714133813861,7.218406544933674,7.218406544933674,7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.03880531627110261,-0.07602467561603768,0.4368946711920923,0.0,0.0,0.0,0.0,0.0,0.0,0.06936435758265837,0.12240505479180015,-0.003220866589701111,0.0,0.58,0.92,0.0,0.0,0.0,8.50714133813861,8.50714133813861,7.218406544933674,7.218406544933674,7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001,1.067116663383532,1.067116663383532,1.1725244367299406,1.1725244367299406,1.3382290813592592,1.3382290813592592,1.246908774825803,1.246908774825803,0.0,0.0,0.0,0.0,0.0,0.0
135.0,2.680000000000002,0.12646560008371655,0.13212504807449937,0.2485841645840246,0.1270204748451914,0.13124473361984593,0.24858416458402444,0.0005548747614748661,-0.0008803144546534469,-1.6653345369377348e-16,0.0010405957620486378,0.0694203491858871,0.1222609732605888,-0.0024248422251584942,min_task,none,false,false,8.39135259890596,8.39135259890596,7.338635473930175,7.338635473930175,6.999999999999998,6.999999999999998,6.999999999999998,6.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-0.012500336235809453,-0.0768747692553209,0.40894849592810256,0.0,0.0,0.0,0.0,0.0,0.0,0.0694203491858871,0.1222609732605888,-0.0024248422251584942,0.0,0.58,0.92,0.0,0.0,0.0,8.39135259890596,8.39135259890596,7.338635473930175,7.338635473930175,6.999999999999998,6.999999999999998,6.999999999999998,6.999999999999998,1.0671793842591353,1.0671793842591353,1.172637636204038,1.172637636204038,1.3381575208673635,1.3381575208673635,1.2467791957677996,1.2467791957677996,0.0,0.0,0.0,0.0,0.0,0.0
136.0,2.700000000000002,0.12650127523078883,0.13199975407861186,0.24858416458402496,0.12701063294187892,0.13122768694326548,0.24858416458402444,0.0005093577110900915,-0.0007720671353463882,-5.273559366969494e-16,0.0009249502361364719,0.06946435188365063,0.12208764042796143,-0.0015826627309785868,min_task,none,false,false,8.138818401614573,8.138818401614573,7.3217027156049435,7.3217027156049435,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061631784390574554,-0.12860496796634813,0.3220704134846411,0.0,0.0,0.0,0.0,0.0,0.0,0.06946435188365063,0.12208764042796143,-0.0015826627309785868,0.0,0.58,0.92,0.0,0.0,0.0,8.138818401614573,8.138818401614573,7.3217027156049435,7.3217027156049435,7.0,7.0,7.0,7.0,1.0672712847299095,1.0672712847299095,1.1727586187697885,1.1727586187697885,1.3380563829447591,1.3380563829447591,1.2466355125895547,1.2466355125895547,0.0,0.0,0.0,0.0,0.0,0.0
137.0,2.720000000000002,0.1265113062598308,0.13183102314340664,0.24858416458402488,0.1269790093791914,0.1311729133259744,0.24858416458402444,0.0004677031193605907,-0.0006581098174322508,-4.440892098500626e-16,0.0008073752161543835,0.06948281990913764,0.12187048267215052,-0.0007335566290588226,min_task,none,false,false,7.8958473228542,7.8958473228542,7.297532147779606,7.297532147779606,6.999999999999998,6.999999999999998,6.999999999999998,6.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-0.10710863354449884,-0.17965221886284014,0.22592486182855573,0.0,0.0,0.0,0.0,0.0,0.0,0.06948281990913764,0.12187048267215052,-0.0007335566290588226,0.0,0.58,0.92,0.0,0.0,0.0,7.8958473228542,7.8958473228542,7.297532147779606,7.297532147779606,6.999999999999998,6.999999999999998,6.999999999999998,6.999999999999998,1.067411954033343,1.067411954033343,1.1728868307967864,1.1728868307967864,1.3379060493429424,1.3379060493429424,1.2464739702958862,1.2464739702958862,0.0,0.0,0.0,0.0,0.0,0.0
138.0,2.740000000000002,0.12648365368104558,0.13160258757224927,0.2485841645840249,0.1269140986640039,0.131060484669314,0.24858416458402444,0.0004304449829583279,-0.0005421029029352709,-4.718447854656915e-16,0.0006922127134955287,0.06946334408755339,0.12159534440577022,8.543829720338035e-05,min_task,none,false,false,7.665224175930402,7.665224175930402,7.267928722514057,7.267928722514057,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.14871136330755982,-0.22910556677674984,0.12648999207084072,0.0,0.0,0.0,0.0,0.0,0.0,0.06946334408755339,0.12159534440577022,8.543829720338035e-05,0.0,0.58,0.92,0.0,0.0,0.0,7.665224175930402,7.665224175930402,7.267928722514057,7.267928722514057,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,1.067619853560172,1.067619853560172,1.173022288119943,1.173022288119943,1.3376879384108784,1.3376879384108784,1.246290449237112,1.246290449237112,0.0,0.0,0.0,0.0,0.0,0.0
139.0,2.760000000000002,0.12640742999288335,0.13129904380763013,0.24858416458402455,0.1268055689931914,0.13087250576533802,0.24858416458402444,0.00039813900030805094,-0.00042653804229211834,-1.1102230246251565e-16,0.0005834803896350648,0.06939470082866941,0.12124870375473985,0.0008413049272469147,min_task,none,false,false,7.448873220643093,7.448873220643093,7.234227588674992,7.234227588674992,6.999999999999997,6.999999999999997,6.999999999999997,6.999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-0.18629728870688853,-0.276308306299735,0.029090692033192176,0.0,0.0,0.0,0.0,0.0,0.0,0.06939470082866941,0.12124870375473985,0.0008413049272469147,0.0,0.58,0.92,0.0,0.0,0.0,7.448873220643093,7.448873220643093,7.234227588674992,7.234227588674992,6.999999999999997,6.999999999999997,6.999999999999997,6.999999999999997,1.067912152041617,1.067912152041617,1.1731654434728565,1.1731654434728565,1.3373846886849032,1.3373846886849032,1.2460806604101156,1.2460806604101156,0.0,0.0,0.0,0.0,0.0,0.0
140.0,2.780000000000002,0.12627291173421246,0.13090608311732846,0.24858416458402463,0.1266442239811289,0.13059304800689794,0.24858416458402444,0.00037131224691644427,-0.00031303511043051513,-1.942890293094024e-16,0.00048565807423781525,0.06926687961301886,0.12081782639338595,0.0015064002015136818,min_task,none,false,false,7.248079132857675,7.248079132857675,7.197448720854314,7.197448720854314,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.21978950466128624,-0.3207879806699138,-0.06175300415365062,0.0,0.0,0.0,0.0,0.0,0.0,0.06926687961301886,0.12081782639338595,0.0015064002015136818,0.0,0.58,0.92,0.0,0.0,0.0,7.248079132857675,7.248079132857675,7.197448720854314,7.197448720854314,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,1.0683046197331403,1.0683046197331403,1.173317092019414,1.173317092019414,1.336980290270955,1.336980290270955,1.245840302242339,1.245840302242339,0.0,0.0,0.0,0.0,0.0,0.0
141.0,2.800000000000002,0.12607153741416563,0.1304106515121512,0.2485841645840248,0.1264219643871914,0.13020808309772855,0.24858416458402444,0.0003504269730257581,-0.00020256841442264917,-3.608224830031759e-16,0.0004047629256067081,0.0690710922408176,0.12029087523147815,0.0020593434495715405,min_task,none,false,false,7.063660892557461,7.063660892557461,7.1584171919578425,7.1584171919578425,6.999999999999998,6.999999999999998,6.999999999999998,6.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-0.24916798771958779,-0.3622012567725945,-0.14241318003657683,0.0,0.0,0.0,0.0,0.0,0.0,0.0690710922408176,0.12029087523147815,0.0020593434495715405,0.0,0.58,0.92,0.0,0.0,0.0,7.063660892557461,7.063660892557461,7.1584171919578425,7.1584171919578425,6.999999999999998,6.999999999999998,6.999999999999998,6.999999999999998,1.0688115649018692,1.0688115649018692,1.173478304329995,1.173478304329995,1.3364601767965154,1.3364601767965154,1.2455651868520392,1.2455651868520392,0.0,0.0,0.0,0.0,0.0,0.0
142.0,2.820000000000002,0.12579589556602871,0.1298010471998221,0.24858416458402466,0.12613174984325387,0.12970541676253336,0.24858416458402444,0.00033585427722515604,-9.56304372887462e-05,-2.220446049250313e-16,0.00034920377441612625,0.06879976340790486,0.11965700752401212,0.002485029822593128,min_task,none,false,false,6.999999999999998,6.999999999999998,7.124540370159922,7.124540370159922,7.1028814798621065,7.1028814798621065,6.999999999999998,6.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-0.2744820801075033,-0.400179719588879,-0.21215542885665756,0.0,0.0,0.0,0.0,0.0,0.0,0.06879976340790486,0.11965700752401212,0.002485029822593128,0.0,0.58,0.92,0.0,0.0,0.0,6.999999999999998,6.999999999999998,7.124540370159922,7.124540370159922,7.1028814798621065,7.1028814798621065,6.999999999999998,6.999999999999998,1.069445785836883,1.069445785836883,1.1736503744023015,1.1736503744023015,1.3358113003590464,1.3358113003590464,1.2452513471892062,1.2452513471892062,0.0,0.0,0.0,0.0,0.0,0.0
143.0,2.840000000000002,0.12543970217223194,0.12906698407432515,0.2485841645840249,0.12576756058119137,0.12907462245707008,0.24858416458402444,0.0003278584089594361,7.638382744923344e-06,-4.718447854656915e-16,0.0003279473756814815,0.06844650822091512,0.11890644938572176,0.0027744431078767277,min_task,none,false,false,7.0,7.0,7.092886777995783,7.092886777995783,7.251717900221191,7.251717900221191,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2958050632077572,-0.4345186514637297,-0.2690294026107869,0.0,0.0,0.0,0.0,0.0,0.0,0.06844650822091512,0.11890644938572176,0.0027744431078767277,0.0,0.58,0.92,0.0,0.0,0.0,7.0,7.0,7.092886777995783,7.092886777995783,7.251717900221191,7.251717900221191,7.0,7.0,1.0702185443237433,1.0702185443237433,1.1738347751590952,1.1738347751590952,1.3350221804485687,1.3350221804485687,1.2448951263183896,1.2448951263183896,0.0,0.0,0.0,0.0,0.0,0.0
144.0,2.860000000000002,0.1249977682653151,0.1281996380946429,0.2485841645840249,0.12532435916037885,0.1283069750782361,0.24858416458402444,0.00032659089506374694,0.00010733698359319255,-4.718447854656915e-16,0.00034377731278463486,0.06800610416328655,0.11803052580239877,0.0029249473725813423,min_task,none,false,false,6.999999999999999,6.999999999999999,7.059903963431486,7.059903963431486,7.383461762003669,7.383461762003669,6.999999999999999,6.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.3132278277843204,-0.4651558013545395,-0.3103208754898706,0.0,0.0,0.0,0.0,0.0,0.0,0.06800610416328655,0.11803052580239877,0.0029249473725813423,0.0,0.58,0.92,0.0,0.0,0.0,6.999999999999999,6.999999999999999,7.059903963431486,7.059903963431486,7.383461762003669,7.383461762003669,6.999999999999999,6.999999999999999,1.0711395743383398,1.0711395743383398,1.1740331242611795,1.1740331242611795,1.334082911936967,1.334082911936967,1.2444932409513003,1.2444932409513003,0.0,0.0,0.0,0.0,0.0,0.0
145.0,2.880000000000002,0.12446596335686216,0.12719165973295601,0.2485841645840249,0.12479805219519134,0.12739538467415396,0.24858416458402444,0.0003320888383291781,0.00020372494119794138,-4.718447854656915e-16,0.00038959831648625957,0.067474454873465,0.11702167533190655,0.0029402497858345444,min_task,none,false,false,7.000000000000001,7.000000000000001,7.0261049818969425,7.0261049818969425,7.4982738694272735,7.4982738694272735,7.000000000000001,7.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.32687884695716257,-0.49200962429644357,-0.33509890398104564,0.0,0.0,0.0,0.0,0.0,0.0,0.067474454873465,0.11702167533190655,0.0029402497858345444,0.0,0.58,0.92,0.0,0.0,0.0,7.000000000000001,7.000000000000001,7.0261049818969425,7.0261049818969425,7.4982738694272735,7.4982738694272735,7.000000000000001,7.000000000000001,1.0722171010475634,1.0722171010475634,1.1742471587654966,1.1742471587654966,1.3329851553466823,1.3329851553466823,1.2440428233323073,1.2440428233323073,0.0,0.0,0.0,0.0,0.0,0.0
146.0,2.900000000000002,0.12384117616242155,0.1260371590993284,0.2485841645840247,0.12418545208250384,0.12633433015425677,0.24858416458402444,0.00034427592008229313,0.00029717105492838014,-2.7755575615628914e-16,0.00045479285948193585,0.06684854483185321,0.11587346902393497,0.0028298076548537734,min_task,none,false,false,7.0,7.0,7.0,7.0,7.594624232100033,7.594624232100033,7.007944116212457,7.007944116212457,0.0,0.0,0.0,0.0,0.0,0.0,-0.3369153409207449,-0.5149896307328617,-0.34350888564868526,0.0,0.0,0.0,0.0,0.0,0.0,0.06684854483185321,0.11587346902393497,0.0028298076548537734,0.0,0.58,0.92,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.594624232100033,7.594624232100033,7.007944116212457,7.007944116212457,1.07345785541518,1.07345785541518,1.174478710262006,1.174478710262006,1.3317221237445178,1.3317221237445178,1.243541451405807,1.243541451405807,0.0,0.0,0.0,0.0,0.0,0.0
147.0,2.920000000000002,0.12312127267150541,0.12473167704029084,0.248584164584025,0.12348423872919133,0.12511979299937376,0.24858416458402444,0.00036296605768591783,0.0003881159590829186,-5.551115123125783e-16,0.0005313928459500662,0.06612638747686003,0.11458063356782357,0.0026079131306115497,min_task,none,false,false,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,7.668936663584045,7.668936663584045,7.041618085442444,7.041618085442444,0.0,0.0,0.0,0.0,0.0,0.0,-0.3435194352999377,-0.5339875017751239,-0.3367085628110035,0.0,0.0,0.0,0.0,0.0,0.0,0.06612638747686003,0.11458063356782357,0.0026079131306115497,0.0,0.58,0.92,0.0,0.0,0.0,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,7.668936663584045,7.668936663584045,7.041618085442444,7.041618085442444,1.07486708491712,1.07486708491712,1.1747296765559647,1.1747296765559647,1.33028856715567,1.33028856715567,1.2429871717608478,1.2429871717608478,0.0,0.0,0.0,0.0,0.0,0.0
148.0,2.940000000000002,0.12230504993175323,0.12327215042922732,0.2485841645840246,0.12269292127962882,0.12374919097181565,0.24858416458402444,0.0003878713478755874,0.0004770405425883334,-1.6653345369377348e-16,0.0006148266924717862,0.0653069688018923,0.11313906751016832,0.0022927962626366084,min_task,none,false,false,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,7.72738538275539,7.72738538275539,7.074183617316031,7.074183617316031,0.0,0.0,0.0,0.0,0.0,0.0,-0.3468807472336084,-0.5489501371032152,-0.3154629722392047,0.0,0.0,0.0,0.0,0.0,0.0,0.0653069688018923,0.11313906751016832,0.0022927962626366084,0.0,0.58,0.92,0.0,0.0,0.0,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,7.72738538275539,7.72738538275539,7.074183617316031,7.074183617316031,1.0764485701376638,1.0764485701376638,1.1750019907682874,1.1750019907682874,1.3286807470338171,1.3286807470338171,1.2423785145358577,1.2423785145358577,0.0,0.0,0.0,0.0,0.0,0.0
149.0,2.960000000000002,0.12139218671734989,0.12165686952676322,0.24858416458402469,0.1218107998431913,0.12222131182546024,0.24858416458402444,0.00041861312584141885,0.0005644422986970238,-2.498001805406602e-16,0.0007027318533303467,0.06439018669327051,0.11154585497897494,0.0019056321348290546,min_task,none,false,false,7.0,7.0,7.0,7.0,7.770383688829519,7.770383688829519,7.104910901535216,7.104910901535216,0.0,0.0,0.0,0.0,0.0,0.0,-0.3472045337853816,-0.5597871108715119,-0.2817579985906543,0.0,0.0,0.0,0.0,0.0,0.0,0.06439018669327051,0.11154585497897494,0.0019056321348290546,0.0,0.58,0.92,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.770383688829519,7.770383688829519,7.104910901535216,7.104910901535216,1.078204644326917,1.078204644326917,1.175297588192702,1.175297588192702,1.3268964057613075,1.3268964057613075,1.241714502556376,1.241714502556376,0.0,0.0,0.0,0.0,0.0,0.0
150.0,2.980000000000002,0.12038319407287065,0.1198854300235633,0.2485841645840249,0.1208379272217538,0.12053624701583775,0.24858416458402444,0.00045473314888314076,0.0006508169922744417,-4.718447854656915e-16,0.0007939426894469949,0.06337678826326558,0.1097992851405389,0.0014693544027159645,min_task,none,false,false,6.999999999999997,6.999999999999997,6.999999999999997,6.999999999999997,7.798337373241982,7.798337373241982,7.133043961132029,7.133043961132029,0.0,0.0,0.0,0.0,0.0,0.0,-0.3447035190644857,-0.566405448847565,-0.2380614079371465,0.0,0.0,0.0,0.0,0.0,0.0,0.06337678826326558,0.1097992851405389,0.0014693544027159645,0.0,0.58,0.92,0.0,0.0,0.0,6.999999999999997,6.999999999999997,6.999999999999997,6.999999999999997,7.798337373241982,7.798337373241982,7.133043961132029,7.133043961132029,1.0801362092169808,1.0801362092169808,1.1756183697114155,1.1756183697114155,1.3249347401119174,1.3249347401119174,1.2409946594623755,1.2409946594623755,0.0,0.0,0.0,0.0,0.0,0.0
151.0,3.000000000000002,0.11927936458023364,0.11795868351734787,0.24858416458402485,0.11977507063719128,0.11869532541021635,0.24858416458402444,0.0004957060569576455,0.0007366418928684837,-4.163336342344337e-16,0.0008878996414197716,0.062268306065938604,0.1078988709440264,0.0010074548263536614,min_task,none,false,false,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,7.81164903014078,7.81164903014078,7.157831860933446,7.157831860933446,0.0,0.0,0.0,0.0,0.0,0.0,-0.3395930579357142,-0.5687179193262705,-0.18716681748592873,0.0,0.0,0.0,0.0,0.0,0.0,0.062268306065938604,0.1078988709440264,0.0010074548263536614,0.0,0.58,0.92,0.0,0.0,0.0,6.999999999999999,6.999999999999999,6.999999999999999,6.999999999999999,7.81164903014078,7.81164903014078,7.157831860933446,7.157831860933446,1.0822427533480499,1.0822427533480499,1.1759661622796234,1.1759661622796234,1.3227963744988687,1.3227963744988687,1.2402190172445564,1.2402190172445564,0.0,0.0,0.0,0.0,0.0,0.0
152.0,3.0200000000000022,0.11808272081611043,0.11587868740603681,0.24858416458402469,0.11862367345887877,0.11670104699768764,0.24858416458402444,0.0005409526427683359,0.0008223595916508342,-2.498001805406602e-16,0.0009843297515051415,0.061066994429913174,0.10584536459726494,0.0005428312890624873,min_task,none,false,false,7.0,7.0,7.0,7.0,7.810727685441218,7.810727685441218,7.178562788371203,7.178562788371203,0.0,0.0,0.0,0.0,0.0,0.0,-0.3320867284075829,-0.5666529945315277,-0.13202994793131828,0.0,0.0,0.0,0.0,0.0,0.0,0.061066994429913174,0.10584536459726494,0.0005428312890624873,0.0,0.58,0.92,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.810727685441218,7.810727685441218,7.178562788371203,7.178562788371203,1.0845223749749129,1.0845223749749129,1.1763426773595806,1.1763426773595806,1.3204833331053887,1.3204833331053887,1.2393881233305553,1.2393881233305553,0.0,0.0,0.0,0.0,0.0,0.0
153.0,3.0400000000000023,0.1167959634715774,0.11364865455273099,0.2485841645840247,0.11738581693119125,0.11455701659925208,0.24858416458402444,0.0005898534596138483,0.0009083620465210884,-2.7755575615628914e-16,0.0010830737331218065,0.059775766986788034,0.10364076692512787,9.674061681765835e-05,min_task,none,false,false,7.0,7.0,7.0,7.0,7.796002002396187,7.796002002396187,7.194597915070618,7.194597915070618,0.0,0.0,0.0,0.0,0.0,0.0,-0.3223925616988615,-0.5601653859959776,-0.07560591551476821,0.0,0.0,0.0,0.0,0.0,0.0,0.059775766986788034,0.10364076692512787,9.674061681765835e-05,0.0,0.58,0.92,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.796002002396187,7.796002002396187,7.194597915070618,7.194597915070618,1.0869718114439728,1.0869718114439728,1.1767494682529822,1.1767494682529822,1.3179990093003981,1.3179990093003981,1.2385030465674869,1.2385030465674869,0.0,0.0,0.0,0.0,0.0,0.0
154.0,3.0600000000000023,0.115422419590005,0.11127290259709752,0.24858416458402488,0.11606418190100375,0.11226787757790449,0.24858416458402444,0.0006417623109987447,0.000994974980806973,-4.440892098500626e-16,0.0011839907416235508,0.058398136277106084,0.10128832776483918,-0.0003120962696585364,min_task,none,false,false,7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001,7.767935267829668,7.767935267829668,7.205402329750213,7.205402329750213,0.0,0.0,0.0,0.0,0.0,0.0,-0.31071005019556497,-0.5492461406903529,-0.020696199476449406,0.0,0.0,0.0,0.0,0.0,0.0,0.058398136277106084,0.10128832776483918,-0.0003120962696585364,0.0,0.58,0.92,0.0,0.0,0.0,7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001,7.767935267829668,7.767935267829668,7.205402329750213,7.205402329750213,1.0895864765672671,1.0895864765672671,1.1771878872941832,1.1771878872941832,1.3153481302865224,1.3153481302865224,1.2375653808079714,1.2375653808079714,0.0,0.0,0.0,0.0,0.0,0.0
155.0,3.0800000000000023,0.11396599134043914,0.10875680244543143,0.24858416458402477,0.11466201054519123,0.10983924554871949,0.24858416458402444,0.0006960192047520963,0.001082443103288061,-3.3306690738754696e-16,0.0012869055152728301,0.05693815609628,0.09879253482077552,-0.0006682002621979959,min_task,none,false,false,7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001,7.727040362579554,7.727040362579554,7.2105708205631265,7.2105708205631265,0.0,0.0,0.0,0.0,0.0,0.0,-0.29722799630267394,-0.533931406101674,0.030186684799888702,0.0,0.0,0.0,0.0,0.0,0.0,0.05693815609628,0.09879253482077552,-0.0006682002621979959,0.0,0.58,0.92,0.0,0.0,0.0,7.000000000000001,7.000000000000001,7.000000000000001,7.000000000000001,7.727040362579554,7.727040362579554,7.2105708205631265,7.2105708205631265,1.0923605070594338,1.0923605070594338,1.1776590438887107,1.1776590438887107,1.312536714771712,1.312536714771712,1.2365772443943763,1.2365772443943763,0.0,0.0,0.0,0.0,0.0,0.0
