step,time_s,success,routeB_residual,tip_x,tip_y,tip_z,target_x,target_y,target_z,err_x,err_y,err_z,tension_margin_low,tension_margin_high,torque_margin_low,torque_margin_high,active_lower_count,active_upper_count,jacobian_backend,jacobian_fallback,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,uwo_1,ua_1,uwo_2,ua_2,uwo_3,ua_3,uwo_4,ua_4,uwo_5,ua_5,uwo_6,ua_6,uwo_7,ua_7,uwo_8,ua_8,uwo_9,ua_9,uwo_10,ua_10,uwo_11,ua_11,uwo_12,ua_12,uwo_13,ua_13,uwo_14,ua_14
28,0.54,1,9.19967469191733e-15,0.419339916787285,0.197347090637682,1.4244612749676,0.422195061157077,0.195856391502743,1.42445906603865,-0.00285514436979278,0.00149069913493943,2.208928949754e-06,1.87511250970829e-09,493.507612260879,39.9003990703259,33.0975438210956,4,0,fd,1,6.49238773912061,6.49238773912061,5.0000003194627,5.0000003194627,5.00000000187511,5.00000000187511,5.14949479987732,5.14949479987731,-0.0087264055908136,6.90245617890439,0.585447550170885,0.0104869729812672,-0.0996009296740909,-6.99452498277769e-05,6.49238773912061,6.49238773912061,6.49238773912061,6.49238773912061,5.0000003194627,5.0000003194627,5.0000003194627,5.0000003194627,5.00000000187511,5.00000000187511,5.00000000187511,5.00000000187511,5.14949479987732,5.14949479987732,5.14949479987731,5.14949479987731,-0.00871482815793456,-0.0087264055908136,-0.00190398321147001,6.90245617890439,0.0030731267439279,0.585447550170885,7.3677662527416e-05,0.0104869729812672,-0.000184147542448443,-0.0996009296740909,-1.08099461471056e-06,-6.99452498277769e-05
29,0.56,1,7.59362646574936e-15,0.419715962042871,0.197160810108418,1.42446103973154,0.422195061157077,0.195856391502743,1.42445906603865,-0.00247909911420607,0.00130441860567532,1.97369288668092e-06,0,493.497084199784,39.9004157132251,33.0970703348474,4,0,fd,1,6.50291580021574,6.50291580021574,5,5,5,5,5.16253404572731,5.16253404572731,-0.00741721055903345,6.90292966515263,0.584750376945989,0.0104459501398815,-0.0995842867749334,-6.95950005341812e-05,6.50291580021574,6.50291580021574,6.50291580021574,6.50291580021574,5,5,5,5,5,5,5,5,5.16253404572731,5.16253404572731,5.16253404572731,5.16253404572731,-0.00740752897088015,-0.00741721055903345,-0.00152863032425188,6.90292966515263,0.00240203398048777,0.584750376945989,4.15760685683608e-05,0.0104459501398815,-0.000133375642739963,-0.0995842867749334,-7.41627715683535e-07,-6.95950005341812e-05
30,0.58,1,1.12310696779557e-14,0.420044247647947,0.196998364350192,1.42446082306832,0.422195061157077,0.195856391502743,1.42445906603865,-0.00215081350913038,0.00114197284744949,1.75702966576097e-06,1.64557967252676e-09,493.487800345924,39.9004274695072,33.0966699732113,4,0,fd,1,6.51219965407646,6.51219965407646,5.00000006698831,5.00000006698831,5.00000000164558,5.00000000164558,5.17298278372976,5.17298278372976,-0.00618901642153507,6.90333002678866,0.584140413845935,0.0104118973710246,-0.0995725304928089,-6.93052358634318e-05,6.51219965407646,6.51219965407646,6.51219965407646,6.51219965407646,5.00000006698831,5.00000006698831,5.00000006698831,5.00000006698831,5.00000000164558,5.00000000164558,5.00000000164558,5.00000000164558,5.17298278372976,5.17298278372976,5.17298278372976,5.17298278372976,-0.00618086702208132,-0.00618901642153507,-0.00120410072160126,6.90333002678866,0.00179556463432817,0.584140413845935,1.38069059119061e-05,0.0104118973710246,-8.83188160329951e-05,-0.0995725304928089,-4.4561560486045e-07,-6.93052358634318e-05
31,0.6,1,5.35924577101132e-15,0.420330853236419,0.196856708034001,1.4244606282991,0.422195061157077,0.195856391502743,1.42445906603865,-0.00186420792065894,0.00100031653125862,1.56226045078256e-06,7.63523466673632e-10,493.479642992531,39.9004354023464,33.0963072741933,4,0,fd,1,6.5203570074695,6.5203570074695,5.00000006683434,5.00000006683434,5.00000000076352,5.00000000076352,5.18113165884885,5.18113165884885,-0.00503139268005517,6.90369272580673,0.583598109301996,0.0103829670710206,-0.0995645976536125,-6.90581150718986e-05,6.5203570074695,6.5203570074695,6.5203570074695,6.5203570074695,5.00000006683434,5.00000006683434,5.00000006683434,5.00000006683434,5.00000000076352,5.00000000076352,5.00000000076352,5.00000000076352,5.18113165884885,5.18113165884885,5.18113165884885,5.18113165884885,-0.00502439913237396,-0.00503139268005517,-0.00090090015824984,6.90369272580673,0.00124006178544533,0.583598109301996,-1.07612973963001e-05,0.0103829670710206,-4.76288259676494e-05,-0.0995645976536125,-1.79284640466904e-07,-6.90581150718986e-05
32,0.62,1,7.2543396707573e-15,0.420581135392479,0.196733177301249,1.42446045600491,0.422195061157077,0.195856391502743,1.42445906603865,-0.00161392576459846,0.000876785798506058,1.3899662578698e-06,1.53711532391299e-09,493.472778996664,39.9004388360793,33.0959711334183,4,0,fd,1,6.52722100333573,6.52722100333573,5.00000007723028,5.00000007723028,5.00000000153712,5.00000000153712,5.18708888565769,5.18708888565769,-0.00393762777070587,6.90402886658169,0.583120856163141,0.0103589552628829,-0.099561163920731,-6.88522980961613e-05,6.52722100333573,6.52722100333573,6.52722100333573,6.52722100333573,5.00000007723028,5.00000007723028,5.00000007723028,5.00000007723028,5.00000000153712,5.00000000153712,5.00000000153712,5.00000000153712,5.18708888565769,5.18708888565769,5.18708888565769,5.18708888565769,-0.00393141067048219,-0.00393762777070587,-0.000613375825842866,6.90402886658169,0.000738315480290908,0.583120856163141,-3.1678292394588e-05,0.0103589552628829,-1.17240683152886e-05,-0.099561163920731,5.48747394191196e-08,-6.88522980961613e-05
33,0.64,1,6.68443540155314e-15,0.420799686744764,0.196625414955172,1.4244603007045,0.422195061157077,0.195856391502743,1.42445906603865,-0.00139537441231391,0.000769023452429185,1.23466585222332e-06,2.00881000722575e-09,493.466724763302,39.9004389655906,33.0956689609163,4,0,fd,1,6.53327523669846,6.53327523669846,5.00000007685054,5.00000007685054,5.00000000200881,5.00000000200881,5.19117233725759,5.19117233725759,-0.00290456414108375,6.90433103908371,0.58269014015953,0.0103380246921568,-0.0995610344093835,-6.86764847625487e-05,6.53327523669846,6.53327523669846,6.53327523669846,6.53327523669846,5.00000007685054,5.00000007685054,5.00000007685054,5.00000007685054,5.00000000200881,5.00000000200881,5.00000000200881,5.00000000200881,5.19117233725759,5.19117233725759,5.19117233725759,5.19117233725759,-0.00289875922762661,-0.00290456414108375,-0.000353827824845609,6.90433103908371,0.000276693550368634,0.58269014015953,-5.01919505140336e-05,0.0103380246921568,2.0817961917885e-05,-0.0995610344093835,2.64643212233295e-07,-6.86764847625487e-05
34,0.66,1,6.01017723826362e-15,0.420990560843047,0.196531420473589,1.42446016068913,0.422195061157077,0.195856391502743,1.42445906603865,-0.00120450031402997,0.000675028970845704,1.09465048114821e-06,1.81281745170736e-09,493.461632632856,39.9004356338545,33.0953834068977,4,0,fd,1,6.53836736714432,6.53836736714432,5.000000064902,5.000000064902,5.00000000181282,5.00000000181282,5.19361277979813,5.19361277979813,-0.00191902778090525,6.90461659310229,0.582299067042293,0.0103197283551813,-0.0995643661455011,-6.85258230813815e-05,6.53836736714432,6.53836736714432,6.53836736714432,6.53836736714432,5.000000064902,5.000000064902,5.000000064902,5.000000064902,5.00000000181282,5.00000000181282,5.00000000181282,5.00000000181282,5.19361277979813,5.19361277979813,5.19361277979813,5.19361277979813,-0.00191328243910505,-0.00191902778090525,-0.000109405822776409,6.90461659310229,-0.000147229800994353,0.582299067042293,-6.62110349409772e-05,0.0103197283551813,5.00456039063124e-05,-0.0995643661455011,4.51645696841751e-07,-6.85258230813815e-05
35,0.68,1,7.44388149207559e-15,0.421157279650211,0.196449432771493,1.42446003214345,0.422195061157077,0.195856391502743,1.42445906603865,-0.00103778150686601,0.00059304126875015,9.66104793498346e-07,2.96493229967609e-09,493.457570052765,39.900428055404,33.0951255589955,4,0,fd,1,6.54242994723469,6.54242994723469,5.00000006361801,5.00000006361801,5.00000000296493,5.00000000296493,5.19452881814994,5.19452881814994,-0.000975921051099992,6.90487444100447,0.581948020289628,0.0103041877116226,-0.09957194459602,-6.84044167881e-05,6.54242994723469,6.54242994723469,6.54242994723469,6.54242994723469,5.00000006361801,5.00000006361801,5.00000006361801,5.00000006361801,5.00000000296493,5.00000000296493,5.00000000296493,5.00000000296493,5.19452881814994,5.19452881814994,5.19452881814994,5.19452881814994,-0.000969903694802099,-0.000975921051099992,0.000104689221359422,6.90487444100447,-0.000528967150053461,0.581948020289628,-7.91213341742036e-05,0.0103041877116226,7.53576838974368e-05,-0.09957194459602,6.0878509344775e-07,-6.84044167881e-05
36,0.7,1,8.30729810329876e-15,0.421302817449892,0.196377877700476,1.42445991655889,0.422195061157077,0.195856391502743,1.42445906603865,-0.000892243707185714,0.000521486197733567,8.50520238904195e-07,1.25761623337439e-09,493.454013530988,39.9004186449599,33.0948651940422,4,0,fd,1,6.54598646901225,6.54598646901225,5.0000000336774,5.0000000336774,5.00000000125762,5.00000000125762,5.19420517440535,5.19420517440535,-7.47750952934523e-05,6.90513480595775,0.581610099952756,0.0102886134313096,-0.0995813550401053,-6.82870208054021e-05,6.54598646901225,6.54598646901225,6.54598646901225,6.54598646901225,5.0000000336774,5.0000000336774,5.0000000336774,5.0000000336774,5.00000000125762,5.00000000125762,5.00000000125762,5.00000000125762,5.19420517440535,5.19420517440535,5.19420517440535,5.19420517440535,-6.81850669934647e-05,-7.47750952934523e-05,0.000314984538519525,6.90513480595775,-0.000891753508234672,0.581610099952756,-9.12748225871951e-05,0.0102886134313096,9.93273805747208e-05,-0.0995813550401053,7.5858145720531e-07,-6.82870208054021e-05
37,0.72,1,9.30838078456534e-15,0.421429860840279,0.196315439517339,1.42445981160365,0.422195061157077,0.195856391502743,1.42445906603865,-0.000765200316798276,0.000459048014596619,7.45564999515835e-07,2.34158470391321e-10,493.451292229241,39.9004060089225,33.0946122918968,4,0,fd,1,6.54870777075863,6.54870777075863,5.0000000288807,5.0000000288807,5.00000000023416,5.00000000023416,5.19280115388882,5.19280115388882,0.0007978255955153,6.90538770810316,0.581290840791679,0.0102738762842471,-0.0995939910775174,-6.81829378222752e-05,6.54870777075863,6.54870777075863,6.54870777075863,6.54870777075863,5.0000000288807,5.0000000288807,5.0000000288807,5.0000000288807,5.00000000023416,5.00000000023416,5.00000000023416,5.00000000023416,5.19280115388882,5.19280115388882,5.19280115388882,5.19280115388882,0.000805271274650465,0.0007978255955153,0.000507999819582494,6.90538770810316,-0.0012265648829981,0.581290840791679,-0.000101383950408263,0.0102738762842471,0.000120710694552884,-0.0995939910775174,8.89189450958838e-07,-6.81829378222752e-05
38,0.74,1,8.7934114335055e-15,0.42154071995779,0.196260910039765,1.4244597168645,0.422195061157077,0.195856391502743,1.42445906603865,-0.000654341199287145,0.000404518537022447,6.50825852988035e-07,2.75012013162268e-10,493.449118592798,39.9003910580304,33.0943535680852,4,0,fd,1,6.55088140720234,6.55088140720234,5.00000003728671,5.00000003728671,5.00000000027501,5.00000000027501,5.19036577434274,5.19036577434274,0.00163496024820946,6.90564643191482,0.580978763613476,0.0102585648160717,-0.0996089419696493,-6.80803203031507e-05,6.55088140720234,6.55088140720234,6.55088140720234,6.55088140720234,5.00000003728671,5.00000003728671,5.00000003728671,5.00000003728671,5.00000000027501,5.00000000027501,5.00000000027501,5.00000000027501,5.19036577434274,5.19036577434274,5.19036577434274,5.19036577434274,0.00164351426281684,0.00163496024820946,0.000693798920821109,6.90564643191482,-0.00154167268690486,0.580978763613476,-0.000110479103064165,0.0102585648160717,0.000140551367266539,-0.0996089419696493,1.01006158104155e-06,-6.80803203031507e-05
39,0.76,1,8.15007695944001e-15,0.421637430030468,0.19621326887917,1.42445962999795,0.422195061157077,0.195856391502743,1.42445906603865,-0.000557631126609837,0.000356877376427339,5.63959296817629e-07,9.00612917575927e-13,493.447479422061,39.9003735078099,33.0940929551872,4,0,fd,1,6.5525205779389,6.5525205779389,5.0000000000009,5.0000000000009,5.00000000001517,5.00000000001517,5.18699001930494,5.18699001930494,0.00243828757003381,6.90590704481283,0.580671986587516,0.0102424925396963,-0.0996264921901465,-6.79793247524425e-05,6.5525205779389,6.5525205779389,6.5525205779389,6.5525205779389,5.0000000000009,5.0000000000009,5.0000000000009,5.0000000000009,5.00000000001517,5.00000000001517,5.00000000001517,5.00000000001517,5.18699001930494,5.18699001930494,5.18699001930494,5.18699001930494,0.00244817548129106,0.00243828757003381,0.000865430605060169,6.90590704481283,-0.00183594375453566,0.580671986587516,-0.000118389372190109,0.0102424925396963,0.000158687995707396,-0.0996264921901465,1.11880272868348e-06,-6.79793247524425e-05
40,0.78,1,8.96355125066478e-15,0.421721761542537,0.196171662403441,1.42445955027107,0.422195061157077,0.195856391502743,1.42445906603865,-0.00047329961454029,0.000315270900697828,4.84232415054464e-07,1.02140518265514e-13,493.44647206359,39.9003529400451,33.0938398361465,4,0,fd,1,6.55352793641021,6.55352793641021,5.00000000000696,5.00000000000696,5.0000000000001,5.0000000000001,5.18293779452529,5.18293779452529,0.00322139356147823,6.90616016385352,0.580368165037557,0.0102257645492427,-0.0996470599549406,-6.78828508468681e-05,6.55352793641021,6.55352793641021,6.55352793641021,6.55352793641021,5.00000000000696,5.00000000000696,5.00000000000696,5.00000000000696,5.0000000000001,5.0000000000001,5.0000000000001,5.0000000000001,5.18293779452529,5.18293779452529,5.18293779452529,5.18293779452529,0.00323281041548995,0.00322139356147823,0.00101069687084276,6.90616016385352,-0.0021089200650195,0.580368165037557,-0.000124678756883156,0.0102257645492427,0.000174814369827914,-0.0996470599549406,1.2104104243349e-06,-6.78828508468681e-05
