step,time_s,success,routeB_residual,tip_x,tip_y,tip_z,target_x,target_y,target_z,err_x,err_y,err_z,tension_margin_low,tension_margin_high,torque_margin_low,torque_margin_high,active_lower_count,active_upper_count,jacobian_backend,jacobian_fallback,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,uwo_1,ua_1,uwo_2,ua_2,uwo_3,ua_3,uwo_4,ua_4,uwo_5,ua_5,uwo_6,ua_6,uwo_7,ua_7,uwo_8,ua_8,uwo_9,ua_9,uwo_10,ua_10,uwo_11,ua_11,uwo_12,ua_12,uwo_13,ua_13,uwo_14,ua_14
27,0.52,1,1.10020300272746e-14,0.5147644191127,0.140099477284393,1.42446969207765,0.522195061157077,0.135856391502743,1.42445906603865,-0.00743064204437716,0.00424308578165025,1.06260389935997e-05,0,493.193325917253,39.8961836050274,33.0264643676966,4,0,pinocchio,0,6.80667408274697,6.80667408274697,5.00000000000001,5.00000000000001,5,5,5.92681441657409,5.92681441657409,-0.0189928239609124,6.97353563230341,0.521428827261359,0.00221645007061241,-0.103816394972555,-2.44967757962427e-05,6.80667408274697,6.80667408274697,6.80667408274697,6.80667408274697,5.00000000000001,5.00000000000001,5.00000000000001,5.00000000000001,5,5,5,5,5.92681441657409,5.92681441657409,5.92681441657409,5.92681441657409,-0.0189490926573725,-0.0189928239609124,-0.00453988494837176,6.97353563230341,0.00973422574201521,0.521428827261359,0.000466390899461544,0.00221645007061241,-0.000754703014770541,-0.103816394972555,-5.26514190823946e-06,-2.44967757962427e-05
28,0.54,1,6.81906228984474e-15,0.515728762060063,0.139562495111154,1.42446855415343,0.522195061157077,0.135856391502743,1.42445906603865,-0.00646629909701391,0.00370610360841164,9.4881147747472e-06,6.1117333416405e-10,493.169513884041,39.8962549385787,33.0252204933626,4,0,pinocchio,0,6.83048611595934,6.83048611595934,5.00000000061117,5.00000000061117,5.00000002857784,5.00000002857784,5.9761604908635,5.9761604908635,-0.0162487717310921,6.9747795066374,0.51943224214947,0.00207504564196658,-0.103745061421313,-2.33208883664967e-05,6.83048611595934,6.83048611595934,6.83048611595934,6.83048611595934,5.00000000061117,5.00000000061117,5.00000000061117,5.00000000061117,5.00000002857784,5.00000002857784,5.00000002857784,5.00000002857784,5.9761604908635,5.9761604908635,5.9761604908635,5.9761604908635,-0.0162083022718349,-0.0162487717310921,-0.0038624065869115,6.9747795066374,0.00821713094433818,0.51943224214947,0.000388071478809593,0.00207504564196658,-0.000633545099979926,-0.103745061421313,-4.42228635222364e-06,-2.33208883664967e-05
29,0.56,1,8.22808435526315e-15,0.516570034539095,0.139093916405802,1.42446751686397,0.522195061157077,0.135856391502743,1.42445906603865,-0.00562502661798214,0.0032375249030594,8.45082531575336e-06,5.466536556753e-09,493.14896835774,39.8963163788644,33.0241300061894,4,0,pinocchio,0,6.85103164225957,6.85103164225957,5.00000000546654,5.00000000546654,5.00000003888122,5.00000003888122,6.01835976053211,6.01835976053211,-0.0137604233995959,6.97586999381061,0.517678675524053,0.0019528488955253,-0.103683621135551,-2.22941222873429e-05,6.85103164225957,6.85103164225957,6.85103164225957,6.85103164225957,5.00000000546654,5.00000000546654,5.00000000546654,5.00000000546654,5.00000003888122,5.00000003888122,5.00000003888122,5.00000003888122,6.01835976053211,6.01835976053211,6.01835976053211,6.01835976053211,-0.0137234450409025,-0.0137604233995959,-0.00325638164752462,6.97586999381061,0.00686447385994882,0.517678675524053,0.000319336822158789,0.0019528488955253,-0.000526187017797497,-0.103683621135551,-3.67535676559783e-06,-2.22941222873429e-05
30,0.58,1,4.73049488650948e-15,0.517303914263857,0.138685043145472,1.42446657658268,0.522195061157077,0.135856391502743,1.42445906603865,-0.00489114689322068,0.002828651642729,7.51054402980955e-06,1.26032517755448e-11,493.131336497763,39.8963689278527,33.0231703689013,4,0,pinocchio,0,6.86866350223707,6.86866350223707,5.0000000000126,5.0000000000126,5.00000000003582,5.00000000003582,6.0542472921698,6.0542472921698,-0.011496332447537,6.9768296310987,0.516135108586866,0.00184709102012622,-0.103631072147315,-2.13969702553857e-05,6.86866350223707,6.86866350223707,6.86866350223707,6.86866350223707,5.0000000000126,5.0000000000126,5.0000000000126,5.0000000000126,5.00000000003582,5.00000000003582,5.00000000003582,5.00000000003582,6.0542472921698,6.0542472921698,6.0542472921698,6.0542472921698,-0.0114627910665988,-0.011496332447537,-0.00271282470762202,6.9768296310987,0.00565632930322124,0.516135108586866,0.000259046101255933,0.00184709102012622,-0.000430976999268751,-0.103631072147315,-3.01299438376645e-06,-2.13969702553857e-05
31,0.6,1,8.55269029931537e-15,0.517944090694854,0.138328272675243,1.42446572821724,0.522195061157077,0.135856391502743,1.42445906603865,-0.00425097046222345,0.00247188117250038,6.66217859257578e-06,6.56208056781793e-08,493.116301518357,39.8964134742056,33.0223216725201,4,0,pinocchio,0,6.88369848164263,6.88369848164263,5.00000006562081,5.00000006562081,5.00000009863452,5.00000009863452,6.08456594661709,6.08456594661709,-0.00942887655388981,6.9776783274799,0.514772252112483,0.00175531075635199,-0.103586525794428,-2.06118777370228e-05,6.88369848164263,6.88369848164263,6.88369848164263,6.88369848164263,5.00000006562081,5.00000006562081,5.00000006562081,5.00000006562081,5.00000009863452,5.00000009863452,5.00000009863452,5.00000009863452,6.08456594661709,6.08456594661709,6.08456594661709,6.08456594661709,-0.00939852434849087,-0.00942887655388981,-0.00222394165559336,6.9776783274799,0.00457507400685842,0.514772252112483,0.00020618338415801,0.00175531075635199,-0.000346447662323612,-0.103586525794428,-2.42508648540252e-06,-2.06118777370228e-05
32,0.62,1,7.97115455088417e-15,0.518502511383218,0.138016962829296,1.42446496578488,0.522195061157077,0.135856391502743,1.42445906603865,-0.0036925497738598,0.00216057132655309,5.89974622555722e-06,6.85849048664977e-08,493.103580567757,39.8964508010065,33.0215663129499,4,0,pinocchio,0,6.89641943224285,6.89641943224285,5.0000000685849,5.0000000685849,5.00000010984228,5.00000010984228,6.10997431403195,6.10997431403195,-0.00753393708949725,6.97843368705005,0.513564165818566,0.00167531986572128,-0.103549198993551,-1.99230851883036e-05,6.89641943224285,6.89641943224285,6.89641943224285,6.89641943224285,5.0000000685849,5.0000000685849,5.0000000685849,5.0000000685849,5.00000010984228,5.00000010984228,5.00000010984228,5.00000010984228,6.10997431403195,6.10997431403195,6.10997431403195,6.10997431403195,-0.00750639994731017,-0.00753393708949725,-0.00178297502196045,6.97843368705005,0.003605183710782,0.513564165818566,0.000159846592694635,0.00167531986572128,-0.000271300344031999,-0.103549198993551,-1.90266244715076e-06,-1.99230851883036e-05
33,0.64,1,1.00589669681784e-14,0.518989599626085,0.137745312752559,1.42446428284271,0.522195061157077,0.135856391502743,1.42445906603865,-0.00320546153099277,0.00188892124981666,5.21680405518588e-06,5.05526358551833e-08,493.092920749722,39.8964815944372,33.0208887074085,4,0,pinocchio,0,6.90707925027846,6.90707925027846,5.00000005055264,5.00000005055264,5.00000009915637,5.00000009915637,6.13105572892005,6.13105572892005,-0.0057905655826781,6.97911129259146,0.512487899102108,0.00160517183004758,-0.103518405562847,-1.93164681184524e-05,6.90707925027846,6.90707925027846,6.90707925027846,6.90707925027846,5.00000005055264,5.00000005055264,5.00000005055264,5.00000005055264,5.00000009915637,5.00000009915637,5.00000009915637,5.00000009915637,6.13105572892005,6.13105572892005,6.13105572892005,6.13105572892005,-0.00576539339827065,-0.0057905655826781,-0.00138407072513758,6.97911129259146,0.00273302948853171,0.512487899102108,0.000119236594322558,0.00160517183004758,-0.000204389246597714,-0.103518405562847,-1.43778854067023e-06,-1.93164681184524e-05
34,0.66,1,7.99336154160914e-15,0.519414446215806,0.137508257894201,1.42446367280277,0.522195061157077,0.135856391502743,1.42445906603865,-0.00278061494127146,0.00165186639145787,4.60676412217254e-06,2.54552707801281e-08,493.084096442332,39.8965064526133,33.0202750457984,4,0,pinocchio,0,6.9159035576681,6.9159035576681,5.00000002545527,5.00000002545527,5.00000007240328,5.00000007240328,6.14832616551292,6.14832616551292,-0.00418065108632415,6.97972495420157,0.511523159031963,0.0015431338824557,-0.103493547386693,-1.87793821287294e-05,6.9159035576681,6.9159035576681,6.9159035576681,6.9159035576681,5.00000002545527,5.00000002545527,5.00000002545527,5.00000002545527,5.00000007240328,5.00000007240328,5.00000007240328,5.00000007240328,6.14832616551292,6.14832616551292,6.14832616551292,6.14832616551292,-0.00415735511602122,-0.00418065108632415,-0.00102216269122835,6.97972495420157,0.00194668162932743,0.511523159031963,8.3646913857649e-05,0.0015431338824557,-0.000144706154706853,-0.103493547386693,-1.02346663055641e-06,-1.87793821287294e-05
35,0.68,1,3.77267197479043e-15,0.519784977985321,0.137301377685891,1.42446312915655,0.522195061157077,0.135856391502743,1.42445906603865,-0.00241008317175606,0.00144498618314864,4.06311789546976e-06,7.37982208676158e-09,493.076906224428,39.8965258942219,33.0197130730328,4,0,pinocchio,0,6.92309377557224,6.92309377557224,5.00000000737982,5.00000000737982,5.00000004220591,5.00000004220591,6.16224196339166,6.16224196339166,-0.00268860237905946,6.98028692696718,0.510652007775368,0.00148766211724459,-0.103474105778112,-1.83005159491963e-05,6.92309377557224,6.92309377557224,6.92309377557224,6.92309377557224,5.00000000737982,5.00000000737982,5.00000000737982,5.00000000737982,5.00000004220591,5.00000004220591,5.00000004220591,5.00000004220591,6.16224196339166,6.16224196339166,6.16224196339166,6.16224196339166,-0.00266668278477766,-0.00268860237905946,-0.000692872812280143,6.98028692696718,0.00123572550089079,0.510652007775368,5.2454155749615e-05,0.00148766211724459,-9.1366035562146e-05,-0.103474105778112,-6.53538471340198e-07,-1.83005159491963e-05
36,0.7,1,6.45172183677234e-15,0.520108105697179,0.137120814508449,1.42446264562944,0.522195061157077,0.135856391502743,1.42445906603865,-0.00208695545989834,0.00126442300570584,3.57959079155812e-06,7.73204611448364e-10,493.071170103678,39.8965403667013,33.0191918983976,4,0,pinocchio,0,6.92882989632206,6.92882989632206,5.0000000007732,5.0000000007732,5.00000001940538,5.00000001940538,6.17320689522937,6.17320689522937,-0.00130104986998173,6.98080810160237,0.509858589642948,0.00143737948547008,-0.10345963329867,-1.786975488391e-05,6.92882989632206,6.92882989632206,6.92882989632206,6.92882989632206,5.0000000007732,5.0000000007732,5.0000000007732,5.0000000007732,5.00000001940538,5.00000001940538,5.00000001940538,5.00000001940538,6.17320689522937,6.17320689522937,6.17320689522937,6.17320689522937,-0.00128001586647031,-0.00130104986998173,-0.000392423778784234,6.98080810160237,0.000591091622958118,0.509858589642948,2.51092475949122e-05,0.00143737948547008,-4.35937317604385e-05,-0.10345963329867,-3.2259717386296e-07,-1.786975488391e-05
37,0.72,1,7.72887908810458e-15,0.520389853627683,0.136963202655772,1.42446221628199,0.522195061157077,0.135856391502743,1.42445906603865,-0.00180520752939484,0.00110681115302941,3.15024334218705e-06,8.12264033811516e-10,493.066726983573,39.8965502538698,33.0187018285211,4,0,pinocchio,0,6.93327301642746,6.93327301642746,5.00000000081226,5.00000000081226,5.00000000737263,5.00000000737263,6.18157859466758,6.18157859466758,-6.57078094261854e-06,6.98129817147893,0.509128886525286,0.00139105638986539,-0.103449746130186,-1.74780552212139e-05,6.93327301642746,6.93327301642746,6.93327301642746,6.93327301642746,5.00000000081226,5.00000000081226,5.00000000081226,5.00000000081226,5.00000000737263,5.00000000737263,5.00000000737263,5.00000000737263,6.18157859466758,6.18157859466758,6.18157859466758,6.18157859466758,1.40447725058834e-05,-6.57078094261854e-06,-0.000117562765211687,6.98129817147893,4.90056728352783e-06,0.509128886525286,1.12948558950166e-06,0.00139105638986539,-7.11789851948197e-07,-0.103449746130186,-2.59059191876077e-08,-1.74780552212139e-05
38,0.74,1,5.15701657478635e-15,0.520635472987062,0.136825606121515,1.4244618355709,0.522195061157077,0.135856391502743,1.42445906603865,-0.00155958817001545,0.000969214618772196,2.76953225308851e-06,0,493.063432383833,39.8965558829522,33.0182342213448,4,0,pinocchio,0,6.93656761616728,6.93656761616728,5,5,5,5,6.18767433141423,6.18767433141423,0.00120456091861341,6.98176577865523,0.508450500034207,0.00134759361426294,-0.10344411704775,-1.71173300107816e-05,6.93656761616728,6.93656761616728,6.93656761616728,6.93656761616728,5,5,5,5,5,5,5,5,6.18767433141423,6.18767433141423,6.18767433141423,6.18767433141423,0.00122519108503383,0.00120456091861341,0.000134505305773303,6.98176577865523,-0.00052967735383902,0.508450500034207,-1.99086489658384e-05,0.00134759361426294,3.78705772732246e-05,-0.10344411704775,2.40675895213371e-07,-1.71173300107816e-05
39,0.76,1,7.14137090045003e-15,0.520849541104016,0.136705464152845,1.42446149838055,0.522195061157077,0.135856391502743,1.42445906603865,-0.00134552005306132,0.000849072650102228,2.43234189745145e-06,9.72555369571637e-13,493.061156402643,39.8965575310062,33.0177813581245,4,0,pinocchio,0,6.93884359735665,6.93884359735665,5.00000000002639,5.00000000002639,5.00000000000097,5.00000000000097,6.19177616500361,6.19177616500361,0.00234060055000066,6.98221864187546,0.507812458128291,0.00130600733636808,-0.103442468993788,-1.67803457769288e-05,6.93884359735665,6.93884359735665,6.93884359735665,6.93884359735665,5.00000000002639,5.00000000002639,5.00000000002639,5.00000000002639,5.00000000000097,5.00000000000097,5.00000000000097,5.00000000000097,6.19177616500361,6.19177616500361,6.19177616500361,6.19177616500361,0.00236163698551195,0.00234060055000066,0.000366176652448758,6.98221864187546,-0.00101854836393045,0.507812458128291,-3.83759489537283e-05,0.00130600733636808,7.26674442645958e-05,-0.103442468993788,4.80759538845632e-07,-1.67803457769288e-05
40,0.78,1,7.80355622818264e-15,0.521036048098796,0.136600543624873,1.42446120003302,0.522195061157077,0.135856391502743,1.42445906603865,-0.00115901305828103,0.000744152122130193,2.13399437098971e-06,4.67068161924544e-10,493.059781960156,39.8965554307757,33.0173363317045,4,0,pinocchio,0,6.94021803984392,6.94021803984392,5.00000002611886,5.00000002611886,5.00000000046707,5.00000000046707,6.19413548840567,6.19413548840567,0.00340853465511708,6.98266366829553,0.507205044100875,0.00126541596981421,-0.103444569224283,-1.64606298217211e-05,6.94021803984392,6.94021803984392,6.94021803984392,6.94021803984392,5.00000002611886,5.00000002611886,5.00000002611886,5.00000002611886,5.00000000046707,5.00000000046707,5.00000000046707,5.00000000046707,6.19413548840567,6.19413548840567,6.19413548840567,6.19413548840567,0.00343032259149822,0.00340853465511708,0.000579500291919999,6.98266366829553,-0.00146680828250823,0.507205044100875,-5.45962921449927e-05,0.00126541596981421,0.000104125119740672,-0.103444569224283,6.97487109846406e-07,-1.64606298217211e-05
41,0.8,1,9.58812758652598e-15,0.521198472577301,0.136508897398385,1.42446093628312,0.522195061157077,0.135856391502743,1.42445906603865,-0.000996588579776692,0.000652505895642058,1.87024446973716e-06,3.308375795541e-11,493.059203293509,39.8965497760399,33.0168929485637,4,0,pinocchio,0,6.94079670649148,6.94079670649148,5.00000000003308,5.00000000003308,5.0000000002989,5.0000000002989,6.19497687608902,6.19497687608902,0.00441426131619159,6.98310705143633,0.506619645276781,0.00122502860210537,-0.103450223960062,-1.61523868413507e-05,6.94079670649148,6.94079670649148,6.94079670649148,6.94079670649148,5.00000000003308,5.00000000003308,5.00000000003308,5.00000000003308,5.0000000002989,5.0000000002989,5.0000000002989,5.0000000002989,6.19497687608902,6.19497687608902,6.19497687608902,6.19497687608902,0.0044370962640059,0.00441426131619159,0.000776223925974762,6.98310705143633,-0.00187884387039361,0.506619645276781,-6.88518811529093e-05,0.00122502860210537,0.000132630196887362,-0.103450223960062,8.93586069139474e-07,-1.61523868413507e-05
42,0.82,1,5.7516056788728e-15,0.521339847702619,0.136428827917212,1.42446070330301,0.522195061157077,0.135856391502743,1.42445906603865,-0.000855213454458825,0.000572436414469024,1.63726435364886e-06,2.10826911484219e-11,493.059324536043,39.8965407263923,33.0164456437776,4,0,pinocchio,0,6.94067546395691,6.94067546395691,5.00000000002108,5.00000000002108,5.00000000009383,5.00000000009383,6.19450182763076,6.19450182763076,0.00536274825346569,6.98355435622244,0.506048620615527,0.00118413490353517,-0.103459273607655,-1.58504252709504e-05,6.94067546395691,6.94067546395691,6.94067546395691,6.94067546395691,5.00000000002108,5.00000000002108,5.00000000002108,5.00000000002108,5.00000000009383,5.00000000009383,5.00000000009383,5.00000000009383,6.19450182763076,6.19450182763076,6.19450182763076,6.19450182763076,0.00538687398752558,0.00536274825346569,0.000957833964505994,6.98355435622244,-0.00225842223890993,0.506048620615527,-8.13879011900553e-05,0.00118413490353517,0.000158516685317522,-0.103459273607655,1.07141749339235e-06,-1.58504252709504e-05
43,0.84,1,9.62511025242162e-15,0.521462818841051,0.136358855393503,1.42446049766021,0.522195061157077,0.135856391502743,1.42445906603865,-0.00073224231602631,0.00050246389076064,1.43162156152066e-06,1.1361578344804e-11,493.060058675702,39.8965284116789,33.0159894062344,4,0,pinocchio,0,6.93994132429826,6.93994132429826,5.00000000002975,5.00000000002975,5.00000000001136,5.00000000001136,6.19289149982258,6.19289149982258,0.00625817328325677,6.98401059376559,0.505485183151506,0.00114209619716807,-0.103471588321087,-1.55500908758289e-05,6.93994132429826,6.93994132429826,6.93994132429826,6.93994132429826,5.00000000002975,5.00000000002975,5.00000000002975,5.00000000002975,5.00000000001136,5.00000000001136,5.00000000001136,5.00000000001136,6.19289149982258,6.19289149982258,6.19289149982258,6.19289149982258,0.0062837807872711,0.00625817328325677,0.00112559149886238,6.98401059376559,-0.00260877149771233,0.505485183151506,-9.2416787722982e-05,0.00114209619716807,0.000182072490815699,-0.103471588321087,1.233020263669e-06,-1.55500908758289e-05
44,0.86,1,5.10591082626868e-15,0.52156969383553,0.13629769000488,1.42446031629166,0.522195061157077,0.135856391502743,1.42445906603865,-0.000625367321547499,0.000441298502136978,1.25025300956594e-06,5.10791409169542e-12,493.061326529468,39.8965129359478,33.0155197139733,4,0,pinocchio,0,6.93867347053232,6.93867347053232,5.00000000005276,5.00000000005276,5.00000000000511,5.00000000000511,6.19030944141945,6.19030944141945,0.00710404592179404,6.98448028602669,0.50492329762529,0.00109833767270343,-0.103487064052183,-1.52472084565111e-05,6.93867347053232,6.93867347053232,6.93867347053232,6.93867347053232,5.00000000005276,5.00000000005276,5.00000000005276,5.00000000005276,5.00000000000511,5.00000000000511,5.00000000000511,5.00000000000511,6.19030944141945,6.19030944141945,6.19030944141945,6.19030944141945,0.00713127305721883,0.00710404592179404,0.00128056358449413,6.98448028602669,-0.00293265148458488,0.50492329762529,-0.000102122016556905,0.00109833767270343,0.00020354513087284,-0.103487064052183,1.38015003869896e-06,-1.52472084565111e-05
45,0.88,1,6.84555256793687e-15,0.521662486832024,0.136244207600564,1.42446015647562,0.522195061157077,0.135856391502743,1.42445906603865,-0.000532574325053492,0.000387816097820959,1.09043697116284e-06,2.1405099914773e-13,493.063055923174,39.8964943810642,33.0150324776415,4,0,pinocchio,0,6.93694407682593,6.93694407682593,5.00000000000038,5.00000000000038,5.00000000000021,5.00000000000021,6.18690379397764,6.18690379397764,0.00790331358606853,6.98496752235848,0.504357590365736,0.00105234152346659,-0.103505618935816,-1.49380298774777e-05,6.93694407682593,6.93694407682593,6.93694407682593,6.93694407682593,5.00000000000038,5.00000000000038,5.00000000000038,5.00000000000038,5.00000000000021,5.00000000000021,5.00000000000021,5.00000000000021,6.18690379397764,6.18690379397764,6.18690379397764,6.18690379397764,0.0079322453146986,0.00790331358606853,0.00142365115000587,6.98496752235848,-0.00323241681888931,0.504357590365736,-0.000110661546926849,0.00105234152346659,0.000223146871611846,-0.103505618935816,1.51431451911321e-06,-1.49380298774777e-05
46,0.9,1,6.41914537166944e-15,0.521742956469949,0.136197428473882,1.42446001580305,0.522195061157077,0.135856391502743,1.42445906603865,-0.000452104687128418,0.00034103697113877,9.49764400459685e-07,2.41455699878657e-08,493.065180934076,39.8964728099597,33.0145239917315,4,0,pinocchio,0,6.93481906592372,6.93481906592372,5.0000000425209,5.0000000425209,5.00000002414557,5.00000002414557,6.18280924159948,6.18280924159948,0.00865845247668516,6.9854760082685,0.503783270775633,0.00100364092952419,-0.103527190040318,-1.46191883757122e-05,6.93481906592372,6.93481906592372,6.93481906592372,6.93481906592372,5.0000000425209,5.0000000425209,5.0000000425209,5.0000000425209,5.00000002414557,5.00000002414557,5.00000002414557,5.00000002414557,6.18280924159948,6.18280924159948,6.18280924159948,6.18280924159948,0.00868912151525336,0.00865845247668516,0.00155561325584586,6.9854760082685,-0.00351007230528921,0.503783270775633,-0.000118170915072824,0.00100364092952419,0.00024105928525131,-0.103527190040318,1.63680476816808e-06,-1.46191883757122e-05
47,0.92,1,8.13716582612092e-15,0.521812639148615,0.136156498818751,1.42445989214929,0.522195061157077,0.135856391502743,1.42445906603865,-0.000382422008462613,0.00030010731600838,8.26110636786836e-07,7.43405337289005e-13,493.067641494831,39.8964482696273,33.0139908918151,4,0,pinocchio,0,6.93235850516904,6.93235850516904,5.00000000000074,5.00000000000074,5.00000000000285,5.00000000000285,6.17814837955271,6.17814837955271,0.00937154636523882,6.98600910818488,0.503196062125762,0.000951814728993796,-0.103551730372688,-1.42876577611131e-05,6.93235850516904,6.93235850516904,6.93235850516904,6.93235850516904,5.00000000000074,5.00000000000074,5.00000000000074,5.00000000000074,5.00000000000285,5.00000000000285,5.00000000000285,5.00000000000285,6.17814837955271,6.17814837955271,6.17814837955271,6.17814837955271,0.00940393418565577,0.00937154636523882,0.00167708893871321,6.98600910818488,-0.00376732244038891,0.503196062125762,-0.000124766067244764,0.000951814728993796,0.000257437365021929,-0.103551730372688,1.74872371161428e-06,-1.42876577611131e-05
48,0.94,1,9.38323636646189e-15,0.521872877991552,0.136120674529342,1.42445978364671,0.522195061157077,0.135856391502743,1.42445906603865,-0.000322183165525125,0.000264283026599588,7.17608058087293e-07,2.92530444312433e-11,493.070382467683,39.8964207937162,33.0134301182428,4,0,pinocchio,0,6.92961753231685,6.92961753231685,5.00000000013494,5.00000000013494,5.00000000002925,5.00000000002925,6.17303357326487,6.17303357326487,0.0100443526626822,6.98656988175717,0.502592142354753,0.000896482821047043,-0.103579206283834,-1.39407173779271e-05,6.92961753231685,6.92961753231685,6.92961753231685,6.92961753231685,5.00000000013494,5.00000000013494,5.00000000013494,5.00000000013494,5.00000000002925,5.00000000002925,5.00000000002925,5.00000000002925,6.17303357326487,6.17303357326487,6.17303357326487,6.17303357326487,0.0100783907777355,0.0100443526626822,0.00178861568232946,6.98656988175717,-0.00400561384054754,0.502592142354753,-0.000130545827396134,0.000896482821047043,0.000272413076608302,-0.103579206283834,1.85101069405391e-06,-1.39407173779271e-05
49,0.96,1,6.83731656736492e-15,0.521924848054339,0.136089307051628,1.42445968865884,0.522195061157077,0.135856391502743,1.42445906603865,-0.000270213102738226,0.000232915548885604,6.2262018896142e-07,7.90663845506856e-08,493.073353490283,39.8963904050128,33.012838884214,4,0,pinocchio,0,6.92664650971701,6.92664650971701,5.00000007906638,5.00000007906638,5.00000008613584,5.00000008613584,6.16756770373321,6.16756770373321,0.0106783586851367,6.98716111578604,0.501968091216065,0.000837302000634696,-0.103609594987176,-1.35759202089344e-05,6.92664650971701,6.92664650971701,6.92664650971701,6.92664650971701,5.00000007906638,5.00000007906638,5.00000007906638,5.00000007906638,5.00000008613584,5.00000008613584,5.00000008613584,5.00000008613584,6.16756770373321,6.16756770373321,6.16756770373321,6.16756770373321,0.0107139301769976,0.0106783586851367,0.00189064618447077,6.98716111578604,-0.00422617383658519,0.501968091216065,-0.000135594247694826,0.000837302000634696,0.000286098654115108,-0.103609594987176,1.94446447920882e-06,-1.35759202089344e-05
50,0.98,1,7.97140354595299e-15,0.521969578252466,0.136061831029075,1.42445960575612,0.522195061157077,0.135856391502743,1.42445906603865,-0.000225482904611773,0.000205439526332341,5.39717470049439e-07,7.84998555047878e-09,493.076508878858,39.8963571174957,33.0122146487947,4,0,pinocchio,0,6.92349112114246,6.92349112114246,5.00000000784999,5.00000000784999,5.00000009083025,5.00000009083025,6.16184490649941,6.16184490649941,0.0112748275475832,6.98778535120529,0.501320846135416,0.000773962439139763,-0.103642882504251,-1.31910661724027e-05,6.92349112114246,6.92349112114246,6.92349112114246,6.92349112114246,5.00000000784999,5.00000000784999,5.00000000784999,5.00000000784999,5.00000009083025,5.00000009083025,5.00000009083025,5.00000009083025,6.16184490649941,6.16184490649941,6.16184490649941,6.16184490649941,0.0113117688104722,0.0112748275475832,0.00198356245452658,6.98778535120529,-0.00443004249589052,0.501320846135416,-0.000139982580506626,0.000773962439139763,0.000298589346876099,-0.103642882504251,2.029762427469e-06,-1.31910661724027e-05
51,1,1,8.57136310776558e-15,0.522007970425958,0.136037753517099,1.42445953369341,0.522195061157077,0.135856391502743,1.42445906603865,-0.000187090731119333,0.000181362014356395,4.67654756919345e-07,7.18991710613182e-09,493.079806554267,39.8963209384083,33.0115550932242,4,0,pinocchio,0,6.92019344573307,6.92019344573307,5.00000000718992,5.00000000718992,5.00000009106305,5.00000009106305,6.15595219360257,6.15595219360257,0.0118348384538872,6.98844490677581,0.500647661551632,0.000706184408015787,-0.103679061591721,-1.27841770874247e-05,6.92019344573307,6.92019344573307,6.92019344573307,6.92019344573307,5.00000000718992,5.00000000718992,5.00000000718992,5.00000000718992,5.00000009106305,5.00000009106305,5.00000009106305,5.00000009106305,6.15595219360257,6.15595219360257,6.15595219360257,6.15595219360257,0.0118729411296741,0.0118348384538872,0.00206768857785278,6.98844490677581,-0.00461810298754273,0.500647661551632,-0.000143771236082557,0.000706184408015787,0.000309966079619528,-0.103679061591721,2.10747918316656e-06,-1.27841770874247e-05
52,1.02,1,7.22465907889762e-15,0.522040815906009,0.136016644573646,1.42445947138934,0.522195061157077,0.135856391502743,1.42445906603865,-0.00015424525106833,0.000160253070902949,4.05350690568795e-07,1.15463194561016e-14,493.083208439331,39.8962818698285,33.0108581013356,4,0,pinocchio,0,6.9167915606689,6.9167915606689,5.00000000000001,5.00000000000001,5.00000000000022,5.00000000000022,6.14996925318606,6.14996925318606,0.0123593161282596,6.98914189866445,0.499946076813016,0.000633715605221829,-0.103718130171494,-1.23534767700092e-05,6.9167915606689,6.9167915606689,6.9167915606689,6.9167915606689,5.00000000000001,5.00000000000001,5.00000000000001,5.00000000000001,5.00000000000022,5.00000000000022,5.00000000000022,5.00000000000022,6.14996925318606,6.14996925318606,6.14996925318606,6.14996925318606,0.0123983292211705,0.0123593161282596,0.00214330100884297,6.98914189866445,-0.00479110492251777,0.499946076813016,-0.00014701132926831,0.000633715605221829,0.000320297520680413,-0.103718130171494,2.17810122649098e-06,-1.23534767700092e-05
53,1.04,1,5.51640313700728e-15,0.522068809901924,0.135998129052444,1.42445941790746,0.522195061157077,0.135856391502743,1.42445906603865,-0.000126251255153642,0.00014173754970101,3.51868811643286e-07,0,493.086679621371,39.8962399102407,33.0101217423931,4,0,pinocchio,0,6.91332037862899,6.91332037862899,5.00000000000001,5.00000000000001,5,5,6.14396946787156,6.14396946787156,0.012849056626303,6.98987825760693,0.499213886613418,0.000556328671744857,-0.103760089759253,-1.18973723860336e-05,6.91332037862899,6.91332037862899,6.91332037862899,6.91332037862899,5.00000000000001,5.00000000000001,5.00000000000001,5.00000000000001,5,5,5,5,6.14396946787156,6.14396946787156,6.14396946787156,6.14396946787156,0.0128886887846136,0.012849056626303,0.00221063785411246,6.98987825760693,-0.00494968645818972,0.499213886613418,-0.000149746200037271,0.000556328671744857,0.000329642075968195,-0.103760089759253,2.24204101328951e-06,-1.18973723860336e-05
