x_m,y_m,psi_rad,gamma_n,gamma_feasible,rank,sigma_min,rejection_reason,solver_status
0.152,-0.5795,0.785398,nan,0,3,0.407857,solver_infeasible,primal infeasible
0.152,-0.57,0.785398,nan,0,3,0.410517,solver_infeasible,primal infeasible
0.152,-0.5605,0.785398,nan,0,3,0.413081,solver_infeasible,primal infeasible
0.152,-0.551,0.785398,nan,0,3,0.415551,solver_infeasible,primal infeasible
0.152,-0.5415,0.785398,nan,0,3,0.41793,solver_infeasible,primal infeasible
0.152,-0.532,0.785398,nan,0,3,0.420221,solver_infeasible,primal infeasible
0.152,-0.5225,0.785398,nan,0,3,0.422425,solver_infeasible,primal infeasible
0.152,-0.513,0.785398,nan,0,3,0.424547,solver_infeasible,primal infeasible
0.152,-0.5035,0.785398,nan,0,3,0.426588,solver_infeasible,primal infeasible
0.152,-0.494,0.785398,nan,0,3,0.428552,solver_infeasible,primal infeasible
0.152,-0.4845,0.785398,nan,0,3,0.43044,solver_infeasible,primal infeasible
0.152,-0.475,0.785398,nan,0,3,0.432255,solver_infeasible,primal infeasible
0.152,-0.4655,0.785398,nan,0,3,0.434,solver_infeasible,primal infeasible
0.152,-0.456,0.785398,nan,0,3,0.435678,solver_infeasible,primal infeasible
0.152,-0.4465,0.785398,nan,0,3,0.437289,solver_infeasible,primal infeasible
0.152,-0.437,0.785398,nan,0,3,0.438837,solver_infeasible,primal infeasible
0.152,-0.4275,0.785398,nan,0,3,0.440325,solver_infeasible,primal infeasible
0.152,-0.418,0.785398,nan,0,3,0.441753,solver_infeasible,primal infeasible
0.152,-0.4085,0.785398,nan,0,3,0.443125,solver_infeasible,primal infeasible
0.152,-0.399,0.785398,nan,0,3,0.444441,solver_infeasible,primal infeasible
0.152,-0.3895,0.785398,nan,0,3,0.445706,solver_infeasible,primal infeasible
0.152,-0.38,0.785398,nan,0,3,0.446919,solver_infeasible,primal infeasible
0.152,-0.3705,0.785398,nan,0,3,0.448083,solver_infeasible,primal infeasible
0.152,-0.361,0.785398,nan,0,3,0.4492,solver_infeasible,primal infeasible
0.152,-0.3515,0.785398,nan,0,3,0.450271,solver_infeasible,primal infeasible
0.152,-0.342,0.785398,nan,0,3,0.451299,solver_infeasible,primal infeasible
0.152,-0.3325,0.785398,nan,0,3,0.452284,solver_infeasible,primal infeasible
0.152,-0.323,0.785398,nan,0,3,0.453228,solver_infeasible,primal infeasible
0.152,-0.3135,0.785398,nan,0,3,0.454133,solver_infeasible,primal infeasible
0.152,-0.304,0.785398,nan,0,3,0.455,solver_infeasible,primal infeasible
0.152,-0.2945,0.785398,nan,0,3,0.45583,solver_infeasible,primal infeasible
0.152,-0.285,0.785398,nan,0,3,0.456624,solver_infeasible,primal infeasible
0.152,-0.2755,0.785398,nan,0,3,0.457384,solver_infeasible,primal infeasible
0.152,-0.266,0.785398,nan,0,3,0.45811,solver_infeasible,primal infeasible
0.152,-0.2565,0.785398,nan,0,3,0.458805,solver_infeasible,primal infeasible
0.152,-0.247,0.785398,nan,0,3,0.459467,solver_infeasible,primal infeasible
0.152,-0.2375,0.785398,nan,0,3,0.4601,solver_infeasible,primal infeasible
0.152,-0.228,0.785398,nan,0,3,0.460703,solver_infeasible,primal infeasible
0.152,-0.2185,0.785398,nan,0,3,0.461278,solver_infeasible,primal infeasible
0.152,-0.209,0.785398,nan,0,3,0.461824,solver_infeasible,primal infeasible
0.152,-0.1995,0.785398,nan,0,3,0.462343,solver_infeasible,primal infeasible
0.152,-0.19,0.785398,nan,0,3,0.462836,solver_infeasible,primal infeasible
0.152,-0.1805,0.785398,nan,0,3,0.463303,solver_infeasible,primal infeasible
0.152,-0.171,0.785398,nan,0,3,0.463744,solver_infeasible,primal infeasible
0.152,-0.1615,0.785398,nan,0,3,0.46416,solver_infeasible,primal infeasible
0.152,-0.152,0.785398,nan,0,3,0.464552,solver_infeasible,primal infeasible
0.152,-0.1425,0.785398,nan,0,3,0.464919,solver_infeasible,primal infeasible
0.152,-0.133,0.785398,nan,0,3,0.465263,solver_infeasible,primal infeasible
0.152,-0.1235,0.785398,nan,0,3,0.465584,solver_infeasible,primal infeasible
0.152,-0.114,0.785398,nan,0,3,0.465881,solver_infeasible,primal infeasible
0.152,-0.1045,0.785398,nan,0,3,0.466156,solver_infeasible,primal infeasible
0.152,-0.095,0.785398,nan,0,3,0.466407,solver_infeasible,primal infeasible
0.152,-0.0855,0.785398,nan,0,3,0.466636,solver_infeasible,primal infeasible
0.152,-0.076,0.785398,nan,0,3,0.466842,solver_infeasible,primal infeasible
0.152,-0.0665,0.785398,nan,0,3,0.467026,solver_infeasible,primal infeasible
0.152,-0.057,0.785398,nan,0,3,0.467188,solver_infeasible,primal infeasible
0.152,-0.0475,0.785398,nan,0,3,0.467327,solver_infeasible,primal infeasible
0.152,-0.038,0.785398,nan,0,3,0.467443,solver_infeasible,primal infeasible
0.152,-0.0285,0.785398,nan,0,3,0.467536,solver_infeasible,primal infeasible
0.152,-0.019,0.785398,nan,0,3,0.467607,solver_infeasible,primal infeasible
0.152,-0.0095,0.785398,nan,0,3,0.467654,solver_infeasible,primal infeasible
0.152,0,0.785398,nan,0,3,0.467678,solver_infeasible,primal infeasible
0.152,0.0095,0.785398,nan,0,3,0.467679,solver_infeasible,primal infeasible
0.152,0.019,0.785398,nan,0,3,0.467656,solver_infeasible,primal infeasible
0.152,0.0285,0.785398,nan,0,3,0.467608,solver_infeasible,primal infeasible
0.152,0.038,0.785398,nan,0,3,0.467536,solver_infeasible,primal infeasible
0.152,0.0475,0.785398,nan,0,3,0.467439,solver_infeasible,primal infeasible
0.152,0.057,0.785398,nan,0,3,0.467316,solver_infeasible,primal infeasible
0.152,0.0665,0.785398,nan,0,3,0.467167,solver_infeasible,primal infeasible
0.152,0.076,0.785398,nan,0,3,0.466991,solver_infeasible,primal infeasible
0.152,0.0855,0.785398,nan,0,3,0.466789,solver_infeasible,primal infeasible
0.152,0.095,0.785398,nan,0,3,0.466558,solver_infeasible,primal infeasible
0.152,0.1045,0.785398,nan,0,3,0.466299,solver_infeasible,primal infeasible
0.152,0.114,0.785398,nan,0,3,0.466011,solver_infeasible,primal infeasible
0.152,0.1235,0.785398,nan,0,3,0.465693,solver_infeasible,primal infeasible
0.152,0.133,0.785398,nan,0,3,0.465345,solver_infeasible,primal infeasible
0.152,0.1425,0.785398,nan,0,3,0.464964,solver_infeasible,primal infeasible
0.152,0.152,0.785398,nan,0,3,0.464552,solver_infeasible,primal infeasible
0.152,0.1615,0.785398,nan,0,3,0.464106,solver_infeasible,primal infeasible
0.152,0.171,0.785398,nan,0,3,0.463626,solver_infeasible,primal infeasible
0.152,0.1805,0.785398,nan,0,3,0.463111,solver_infeasible,primal infeasible
0.152,0.19,0.785398,nan,0,3,0.462559,solver_infeasible,primal infeasible
0.152,0.1995,0.785398,nan,0,3,0.46197,solver_infeasible,primal infeasible
0.152,0.209,0.785398,nan,0,3,0.461343,solver_infeasible,primal infeasible
0.152,0.2185,0.785398,nan,0,3,0.460676,solver_infeasible,primal infeasible
0.152,0.228,0.785398,nan,0,3,0.459969,solver_infeasible,primal infeasible
0.152,0.2375,0.785398,nan,0,3,0.459219,solver_infeasible,primal infeasible
0.152,0.247,0.785398,nan,0,3,0.458427,solver_infeasible,primal infeasible
0.152,0.2565,0.785398,nan,0,3,0.457589,solver_infeasible,primal infeasible
0.152,0.266,0.785398,nan,0,3,0.456706,solver_infeasible,primal infeasible
0.152,0.2755,0.785398,nan,0,3,0.455776,solver_infeasible,primal infeasible
0.152,0.285,0.785398,nan,0,3,0.454797,solver_infeasible,primal infeasible
0.152,0.2945,0.785398,nan,0,3,0.453767,solver_infeasible,primal infeasible
0.152,0.304,0.785398,nan,0,3,0.452686,solver_infeasible,primal infeasible
0.152,0.3135,0.785398,nan,0,3,0.451552,solver_infeasible,primal infeasible
0.152,0.323,0.785398,nan,0,3,0.450363,solver_infeasible,primal infeasible
0.152,0.3325,0.785398,nan,0,3,0.449117,solver_infeasible,primal infeasible
0.152,0.342,0.785398,nan,0,3,0.447813,solver_infeasible,primal infeasible
0.152,0.3515,0.785398,nan,0,3,0.446449,solver_infeasible,primal infeasible
0.152,0.361,0.785398,nan,0,3,0.445024,solver_infeasible,primal infeasible
0.152,0.3705,0.785398,nan,0,3,0.443536,solver_infeasible,primal infeasible
0.152,0.38,0.785398,nan,0,3,0.441983,solver_infeasible,primal infeasible
0.152,0.3895,0.785398,nan,0,3,0.440362,solver_infeasible,primal infeasible
0.152,0.399,0.785398,nan,0,3,0.438673,solver_infeasible,primal infeasible
0.152,0.4085,0.785398,nan,0,3,0.436914,solver_infeasible,primal infeasible
0.152,0.418,0.785398,nan,0,3,0.435083,solver_infeasible,primal infeasible
0.152,0.4275,0.785398,nan,0,3,0.433177,solver_infeasible,primal infeasible
0.152,0.437,0.785398,nan,0,3,0.431195,solver_infeasible,primal infeasible
0.152,0.4465,0.785398,nan,0,3,0.429136,solver_infeasible,primal infeasible
0.152,0.456,0.785398,nan,0,3,0.426997,solver_infeasible,primal infeasible
0.152,0.4655,0.785398,nan,0,3,0.424777,solver_infeasible,primal infeasible
0.152,0.475,0.785398,nan,0,3,0.422473,solver_infeasible,primal infeasible
0.152,0.4845,0.785398,nan,0,3,0.420085,solver_infeasible,primal infeasible
0.152,0.494,0.785398,nan,0,3,0.417609,solver_infeasible,primal infeasible
0.152,0.5035,0.785398,nan,0,3,0.415045,solver_infeasible,primal infeasible
0.152,0.513,0.785398,nan,0,3,0.412392,solver_infeasible,primal infeasible
0.152,0.5225,0.785398,nan,0,3,0.409646,solver_infeasible,primal infeasible
0.152,0.532,0.785398,nan,0,3,0.406807,solver_infeasible,primal infeasible
0.152,0.5415,0.785398,nan,0,3,0.403874,solver_infeasible,primal infeasible
0.152,0.551,0.785398,nan,0,3,0.400844,solver_infeasible,primal infeasible
0.152,0.5605,0.785398,nan,0,3,0.397718,solver_infeasible,primal infeasible
0.152,0.57,0.785398,nan,0,3,0.394492,solver_infeasible,primal infeasible
0.152,0.5795,0.785398,nan,0,3,0.391167,solver_infeasible,primal infeasible
0.152,0.589,0.785398,nan,0,3,0.387742,solver_infeasible,primal infeasible
0.152,0.5985,0.785398,nan,0,3,0.384215,solver_infeasible,primal infeasible
0.152,0.608,0.785398,nan,0,3,0.380585,solver_infeasible,primal infeasible
0.152,0.6175,0.785398,nan,0,3,0.376854,solver_infeasible,primal infeasible
0.152,0.627,0.785398,nan,0,3,0.373019,solver_infeasible,primal infeasible
0.152,0.6365,0.785398,nan,0,3,0.36908,solver_infeasible,primal infeasible
0.152,0.646,0.785398,nan,0,3,0.365038,solver_infeasible,primal infeasible
0.152,0.6555,0.785398,nan,0,3,0.360893,solver_infeasible,primal infeasible
0.152,0.665,0.785398,nan,0,3,0.356645,solver_infeasible,primal infeasible
0.152,0.6745,0.785398,nan,0,3,0.352294,solver_infeasible,primal infeasible
0.152,0.684,0.785398,nan,0,3,0.347841,solver_infeasible,primal infeasible
0.152,0.6935,0.785398,nan,0,3,0.343287,solver_infeasible,primal infeasible
0.152,0.703,0.785398,nan,0,3,0.338633,solver_infeasible,primal infeasible
0.152,0.7125,0.785398,nan,0,3,0.333881,solver_infeasible,primal infeasible
0.152,0.722,0.785398,nan,0,3,0.329031,solver_infeasible,primal infeasible
0.152,0.7315,0.785398,nan,0,3,0.324085,solver_infeasible,primal infeasible
0.152,0.741,0.785398,nan,0,3,0.319046,solver_infeasible,primal infeasible
0.152,0.7505,0.785398,nan,0,3,0.313915,solver_infeasible,primal infeasible
0.152,0.76,0.785398,nan,0,3,0.308695,solver_infeasible,primal infeasible
0.152,0.7695,0.785398,nan,0,3,0.303389,solver_infeasible,primal infeasible
0.152,0.779,0.785398,nan,0,3,0.297998,solver_infeasible,primal infeasible
0.152,0.7885,0.785398,nan,0,3,0.292526,solver_infeasible,primal infeasible
0.152,0.798,0.785398,nan,0,3,0.286977,solver_infeasible,primal infeasible
0.152,0.8075,0.785398,nan,0,3,0.281352,solver_infeasible,primal infeasible
0.152,0.817,0.785398,nan,0,3,0.275657,solver_infeasible,primal infeasible
0.152,0.8265,0.785398,nan,0,3,0.269893,solver_infeasible,primal infeasible
0.152,0.836,0.785398,nan,0,3,0.264066,solver_infeasible,primal infeasible
0.152,0.8455,0.785398,nan,0,3,0.258179,solver_infeasible,primal infeasible
0.152,0.855,0.785398,nan,0,3,0.252235,solver_infeasible,primal infeasible
0.152,0.8645,0.785398,nan,0,3,0.24624,solver_infeasible,primal infeasible
0.152,0.874,0.785398,nan,0,3,0.240197,solver_infeasible,primal infeasible
0.152,0.8835,0.785398,nan,0,3,0.23411,solver_infeasible,primal infeasible
0.152,0.893,0.785398,nan,0,3,0.227984,solver_infeasible,primal infeasible
0.152,0.9025,0.785398,nan,0,3,0.221824,solver_infeasible,primal infeasible
0.152,0.912,0.785398,nan,0,3,0.215633,solver_infeasible,primal infeasible
0.152,0.9215,0.785398,nan,0,3,0.209416,solver_infeasible,primal infeasible
0.152,0.931,0.785398,nan,0,3,0.203178,solver_infeasible,primal infeasible
0.152,0.9405,0.785398,nan,0,3,0.196923,solver_infeasible,primal infeasible
0.152,0.95,0.785398,nan,0,3,0.190655,solver_infeasible,primal infeasible
0.1615,-0.95,0.785398,nan,0,3,0.216268,solver_infeasible,primal infeasible
0.1615,-0.9405,0.785398,nan,0,3,0.223124,solver_infeasible,primal infeasible
0.1615,-0.931,0.785398,nan,0,3,0.229928,solver_infeasible,primal infeasible
0.1615,-0.9215,0.785398,nan,0,3,0.236672,solver_infeasible,primal infeasible
0.1615,-0.912,0.785398,nan,0,3,0.243352,solver_infeasible,primal infeasible
0.1615,-0.9025,0.785398,nan,0,3,0.24996,solver_infeasible,primal infeasible
0.1615,-0.893,0.785398,nan,0,3,0.256491,solver_infeasible,primal infeasible
0.1615,-0.8835,0.785398,nan,0,3,0.262939,solver_infeasible,primal infeasible
0.1615,-0.874,0.785398,nan,0,3,0.269298,solver_infeasible,primal infeasible
0.1615,-0.8645,0.785398,nan,0,3,0.275565,solver_infeasible,primal infeasible
0.1615,-0.855,0.785398,nan,0,3,0.281733,solver_infeasible,primal infeasible
0.1615,-0.8455,0.785398,nan,0,3,0.287799,solver_infeasible,primal infeasible
0.1615,-0.836,0.785398,nan,0,3,0.293758,solver_infeasible,primal infeasible
0.1615,-0.8265,0.785398,nan,0,3,0.299607,solver_infeasible,primal infeasible
0.1615,-0.817,0.785398,nan,0,3,0.305341,solver_infeasible,primal infeasible
0.1615,-0.8075,0.785398,nan,0,3,0.310959,solver_infeasible,primal infeasible
0.1615,-0.798,0.785398,nan,0,3,0.316456,solver_infeasible,primal infeasible
0.1615,-0.7885,0.785398,nan,0,3,0.321832,solver_infeasible,primal infeasible
0.1615,-0.779,0.785398,nan,0,3,0.327083,solver_infeasible,primal infeasible
0.1615,-0.7695,0.785398,nan,0,3,0.332209,solver_infeasible,primal infeasible
0.1615,-0.76,0.785398,nan,0,3,0.337208,solver_infeasible,primal infeasible
0.1615,-0.7505,0.785398,nan,0,3,0.342079,solver_infeasible,primal infeasible
0.1615,-0.741,0.785398,nan,0,3,0.346821,solver_infeasible,primal infeasible
0.1615,-0.7315,0.785398,nan,0,3,0.351435,solver_infeasible,primal infeasible
0.1615,-0.722,0.785398,nan,0,3,0.35592,solver_infeasible,primal infeasible
0.1615,-0.7125,0.785398,nan,0,3,0.360277,solver_infeasible,primal infeasible
0.1615,-0.703,0.785398,nan,0,3,0.364506,solver_infeasible,primal infeasible
0.1615,-0.6935,0.785398,nan,0,3,0.368608,solver_infeasible,primal infeasible
0.1615,-0.684,0.785398,nan,0,3,0.372584,solver_infeasible,primal infeasible
0.1615,-0.6745,0.785398,nan,0,3,0.376436,solver_infeasible,primal infeasible
0.1615,-0.665,0.785398,nan,0,3,0.380166,solver_infeasible,primal infeasible
0.1615,-0.6555,0.785398,nan,0,3,0.383774,solver_infeasible,primal infeasible
0.1615,-0.646,0.785398,nan,0,3,0.387264,solver_infeasible,primal infeasible
0.1615,-0.6365,0.785398,nan,0,3,0.390637,solver_infeasible,primal infeasible
0.1615,-0.627,0.785398,nan,0,3,0.393895,solver_infeasible,primal infeasible
0.1615,-0.6175,0.785398,nan,0,3,0.397041,solver_infeasible,primal infeasible
0.1615,-0.608,0.785398,nan,0,3,0.400077,solver_infeasible,primal infeasible
0.1615,-0.5985,0.785398,nan,0,3,0.403005,solver_infeasible,primal infeasible
0.1615,-0.589,0.785398,nan,0,3,0.405829,solver_infeasible,primal infeasible
0.1615,-0.5795,0.785398,nan,0,3,0.408551,solver_infeasible,primal infeasible
0.1615,-0.57,0.785398,nan,0,3,0.411174,solver_infeasible,primal infeasible
0.1615,-0.5605,0.785398,nan,0,3,0.4137,solver_infeasible,primal infeasible
0.1615,-0.551,0.785398,nan,0,3,0.416133,solver_infeasible,primal infeasible
0.1615,-0.5415,0.785398,nan,0,3,0.418474,solver_infeasible,primal infeasible
0.1615,-0.532,0.785398,nan,0,3,0.420727,solver_infeasible,primal infeasible
0.1615,-0.5225,0.785398,nan,0,3,0.422895,solver_infeasible,primal infeasible
0.1615,-0.513,0.785398,nan,0,3,0.42498,solver_infeasible,primal infeasible
0.1615,-0.5035,0.785398,nan,0,3,0.426984,solver_infeasible,primal infeasible
0.1615,-0.494,0.785398,nan,0,3,0.428911,solver_infeasible,primal infeasible
0.1615,-0.4845,0.785398,nan,0,3,0.430764,solver_infeasible,primal infeasible
0.1615,-0.475,0.785398,nan,0,3,0.432544,solver_infeasible,primal infeasible
0.1615,-0.4655,0.785398,nan,0,3,0.434254,solver_infeasible,primal infeasible
0.1615,-0.456,0.785398,nan,0,3,0.435897,solver_infeasible,primal infeasible
0.1615,-0.4465,0.785398,nan,0,3,0.437475,solver_infeasible,primal infeasible
0.1615,-0.437,0.785398,nan,0,3,0.43899,solver_infeasible,primal infeasible
0.1615,-0.4275,0.785398,nan,0,3,0.440446,solver_infeasible,primal infeasible
0.1615,-0.418,0.785398,nan,0,3,0.441842,solver_infeasible,primal infeasible
0.1615,-0.4085,0.785398,nan,0,3,0.443183,solver_infeasible,primal infeasible
0.1615,-0.399,0.785398,nan,0,3,0.444471,solver_infeasible,primal infeasible
0.1615,-0.3895,0.785398,nan,0,3,0.445706,solver_infeasible,primal infeasible
0.1615,-0.38,0.785398,nan,0,3,0.446891,solver_infeasible,primal infeasible
0.1615,-0.3705,0.785398,nan,0,3,0.448028,solver_infeasible,primal infeasible
0.1615,-0.361,0.785398,nan,0,3,0.449118,solver_infeasible,primal infeasible
0.1615,-0.3515,0.785398,nan,0,3,0.450164,solver_infeasible,primal infeasible
0.1615,-0.342,0.785398,nan,0,3,0.451167,solver_infeasible,primal infeasible
0.1615,-0.3325,0.785398,nan,0,3,0.452128,solver_infeasible,primal infeasible
0.1615,-0.323,0.785398,nan,0,3,0.453049,solver_infeasible,primal infeasible
0.1615,-0.3135,0.785398,nan,0,3,0.453932,solver_infeasible,primal infeasible
0.1615,-0.304,0.785398,nan,0,3,0.454777,solver_infeasible,primal infeasible
0.1615,-0.2945,0.785398,nan,0,3,0.455587,solver_infeasible,primal infeasible
0.1615,-0.285,0.785398,nan,0,3,0.456362,solver_infeasible,primal infeasible
0.1615,-0.2755,0.785398,nan,0,3,0.457103,solver_infeasible,primal infeasible
0.1615,-0.266,0.785398,nan,0,3,0.457812,solver_infeasible,primal infeasible
0.1615,-0.2565,0.785398,nan,0,3,0.458489,solver_infeasible,primal infeasible
0.1615,-0.247,0.785398,nan,0,3,0.459136,solver_infeasible,primal infeasible
0.1615,-0.2375,0.785398,nan,0,3,0.459754,solver_infeasible,primal infeasible
0.1615,-0.228,0.785398,nan,0,3,0.460342,solver_infeasible,primal infeasible
0.1615,-0.2185,0.785398,nan,0,3,0.460903,solver_infeasible,primal infeasible
0.1615,-0.209,0.785398,nan,0,3,0.461437,solver_infeasible,primal infeasible
0.1615,-0.1995,0.785398,nan,0,3,0.461945,solver_infeasible,primal infeasible
0.1615,-0.19,0.785398,nan,0,3,0.462426,solver_infeasible,primal infeasible
0.1615,-0.1805,0.785398,nan,0,3,0.462883,solver_infeasible,primal infeasible
0.1615,-0.171,0.785398,nan,0,3,0.463314,solver_infeasible,primal infeasible
0.1615,-0.1615,0.785398,nan,0,3,0.463722,solver_infeasible,primal infeasible
0.1615,-0.152,0.785398,nan,0,3,0.464106,solver_infeasible,primal infeasible
0.1615,-0.1425,0.785398,nan,0,3,0.464466,solver_infeasible,primal infeasible
0.1615,-0.133,0.785398,nan,0,3,0.464804,solver_infeasible,primal infeasible
0.1615,-0.1235,0.785398,nan,0,3,0.465119,solver_infeasible,primal infeasible
0.1615,-0.114,0.785398,nan,0,3,0.465411,solver_infeasible,primal infeasible
0.1615,-0.1045,0.785398,nan,0,3,0.465681,solver_infeasible,primal infeasible
0.1615,-0.095,0.785398,nan,0,3,0.465929,solver_infeasible,primal infeasible
0.1615,-0.0855,0.785398,nan,0,3,0.466155,solver_infeasible,primal infeasible
0.1615,-0.076,0.785398,nan,0,3,0.466359,solver_infeasible,primal infeasible
0.1615,-0.0665,0.785398,nan,0,3,0.466541,solver_infeasible,primal infeasible
0.1615,-0.057,0.785398,nan,0,3,0.466701,solver_infeasible,primal infeasible
0.1615,-0.0475,0.785398,nan,0,3,0.46684,solver_infeasible,primal infeasible
0.1615,-0.038,0.785398,nan,0,3,0.466956,solver_infeasible,primal infeasible
0.1615,-0.0285,0.785398,nan,0,3,0.46705,solver_infeasible,primal infeasible
0.1615,-0.019,0.785398,nan,0,3,0.467122,solver_infeasible,primal infeasible
0.1615,-0.0095,0.785398,nan,0,3,0.467171,solver_infeasible,primal infeasible
0.1615,0,0.785398,nan,0,3,0.467197,solver_infeasible,primal infeasible
0.1615,0.0095,0.785398,nan,0,3,0.467201,solver_infeasible,primal infeasible
0.1615,0.019,0.785398,nan,0,3,0.46718,solver_infeasible,primal infeasible
0.1615,0.0285,0.785398,nan,0,3,0.467136,solver_infeasible,primal infeasible
0.1615,0.038,0.785398,nan,0,3,0.467068,solver_infeasible,primal infeasible
0.1615,0.0475,0.785398,nan,0,3,0.466976,solver_infeasible,primal infeasible
0.1615,0.057,0.785398,nan,0,3,0.466858,solver_infeasible,primal infeasible
0.1615,0.0665,0.785398,nan,0,3,0.466714,solver_infeasible,primal infeasible
0.1615,0.076,0.785398,nan,0,3,0.466544,solver_infeasible,primal infeasible
0.1615,0.0855,0.785398,nan,0,3,0.466347,solver_infeasible,primal infeasible
0.1615,0.095,0.785398,nan,0,3,0.466123,solver_infeasible,primal infeasible
0.1615,0.1045,0.785398,nan,0,3,0.465871,solver_infeasible,primal infeasible
0.1615,0.114,0.785398,nan,0,3,0.46559,solver_infeasible,primal infeasible
0.1615,0.1235,0.785398,nan,0,3,0.465279,solver_infeasible,primal infeasible
0.1615,0.133,0.785398,nan,0,3,0.464937,solver_infeasible,primal infeasible
0.1615,0.1425,0.785398,nan,0,3,0.464565,solver_infeasible,primal infeasible
0.1615,0.152,0.785398,nan,0,3,0.46416,solver_infeasible,primal infeasible
0.1615,0.1615,0.785398,nan,0,3,0.463722,solver_infeasible,primal infeasible
0.1615,0.171,0.785398,nan,0,3,0.46325,solver_infeasible,primal infeasible
0.1615,0.1805,0.785398,nan,0,3,0.462743,solver_infeasible,primal infeasible
0.1615,0.19,0.785398,nan,0,3,0.4622,solver_infeasible,primal infeasible
0.1615,0.1995,0.785398,nan,0,3,0.461619,solver_infeasible,primal infeasible
0.1615,0.209,0.785398,nan,0,3,0.461,solver_infeasible,primal infeasible
0.1615,0.2185,0.785398,nan,0,3,0.460342,solver_infeasible,primal infeasible
0.1615,0.228,0.785398,nan,0,3,0.459643,solver_infeasible,primal infeasible
0.1615,0.2375,0.785398,nan,0,3,0.458902,solver_infeasible,primal infeasible
0.1615,0.247,0.785398,nan,0,3,0.458117,solver_infeasible,primal infeasible
0.1615,0.2565,0.785398,nan,0,3,0.457288,solver_infeasible,primal infeasible
0.1615,0.266,0.785398,nan,0,3,0.456413,solver_infeasible,primal infeasible
0.1615,0.2755,0.785398,nan,0,3,0.455491,solver_infeasible,primal infeasible
0.1615,0.285,0.785398,nan,0,3,0.454519,solver_infeasible,primal infeasible
0.1615,0.2945,0.785398,nan,0,3,0.453498,solver_infeasible,primal infeasible
0.1615,0.304,0.785398,nan,0,3,0.452424,solver_infeasible,primal infeasible
0.1615,0.3135,0.785398,nan,0,3,0.451296,solver_infeasible,primal infeasible
0.1615,0.323,0.785398,nan,0,3,0.450114,solver_infeasible,primal infeasible
0.1615,0.3325,0.785398,nan,0,3,0.448875,solver_infeasible,primal infeasible
0.1615,0.342,0.785398,nan,0,3,0.447577,solver_infeasible,primal infeasible
0.1615,0.3515,0.785398,nan,0,3,0.446219,solver_infeasible,primal infeasible
0.1615,0.361,0.785398,nan,0,3,0.4448,solver_infeasible,primal infeasible
0.1615,0.3705,0.785398,nan,0,3,0.443316,solver_infeasible,primal infeasible
0.1615,0.38,0.785398,nan,0,3,0.441767,solver_infeasible,primal infeasible
0.1615,0.3895,0.785398,nan,0,3,0.440151,solver_infeasible,primal infeasible
0.1615,0.399,0.785398,nan,0,3,0.438466,solver_infeasible,primal infeasible
0.1615,0.4085,0.785398,nan,0,3,0.43671,solver_infeasible,primal infeasible
0.1615,0.418,0.785398,nan,0,3,0.434881,solver_infeasible,primal infeasible
0.1615,0.4275,0.785398,nan,0,3,0.432977,solver_infeasible,primal infeasible
0.1615,0.437,0.785398,nan,0,3,0.430997,solver_infeasible,primal infeasible
0.1615,0.4465,0.785398,nan,0,3,0.428938,solver_infeasible,primal infeasible
0.1615,0.456,0.785398,nan,0,3,0.426799,solver_infeasible,primal infeasible
0.1615,0.4655,0.785398,nan,0,3,0.424578,solver_infeasible,primal infeasible
0.1615,0.475,0.785398,nan,0,3,0.422273,solver_infeasible,primal infeasible
0.1615,0.4845,0.785398,nan,0,3,0.419883,solver_infeasible,primal infeasible
0.1615,0.494,0.785398,nan,0,3,0.417405,solver_infeasible,primal infeasible
0.1615,0.5035,0.785398,nan,0,3,0.414837,solver_infeasible,primal infeasible
0.1615,0.513,0.785398,nan,0,3,0.41218,solver_infeasible,primal infeasible
0.1615,0.5225,0.785398,nan,0,3,0.409429,solver_infeasible,primal infeasible
0.1615,0.532,0.785398,nan,0,3,0.406585,solver_infeasible,primal infeasible
0.1615,0.5415,0.785398,nan,0,3,0.403645,solver_infeasible,primal infeasible
0.1615,0.551,0.785398,nan,0,3,0.400609,solver_infeasible,primal infeasible
0.1615,0.5605,0.785398,nan,0,3,0.397474,solver_infeasible,primal infeasible
0.1615,0.57,0.785398,nan,0,3,0.39424,solver_infeasible,primal infeasible
0.1615,0.5795,0.785398,nan,0,3,0.390906,solver_infeasible,primal infeasible
0.1615,0.589,0.785398,nan,0,3,0.38747,solver_infeasible,primal infeasible
0.1615,0.5985,0.785398,nan,0,3,0.383933,solver_infeasible,primal infeasible
0.1615,0.608,0.785398,nan,0,3,0.380292,solver_infeasible,primal infeasible
0.1615,0.6175,0.785398,nan,0,3,0.376548,solver_infeasible,primal infeasible
0.1615,0.627,0.785398,nan,0,3,0.372701,solver_infeasible,primal infeasible
0.1615,0.6365,0.785398,nan,0,3,0.368749,solver_infeasible,primal infeasible
0.1615,0.646,0.785398,nan,0,3,0.364694,solver_infeasible,primal infeasible
0.1615,0.6555,0.785398,nan,0,3,0.360534,solver_infeasible,primal infeasible
0.1615,0.665,0.785398,nan,0,3,0.356271,solver_infeasible,primal infeasible
0.1615,0.6745,0.785398,nan,0,3,0.351905,solver_infeasible,primal infeasible
0.1615,0.684,0.785398,nan,0,3,0.347436,solver_infeasible,primal infeasible
0.1615,0.6935,0.785398,nan,0,3,0.342866,solver_infeasible,primal infeasible
