step,time_s,success,routeB_residual,tip_x,tip_y,tip_z,target_x,target_y,target_z,err_x,err_y,err_z,tension_margin_low,tension_margin_high,torque_margin_low,torque_margin_high,active_lower_count,active_upper_count,cable_active_lower_count,cable_active_upper_count,jacobian_backend,jacobian_fallback,T_1,Tlow_1,Tup_1,T_2,Tlow_2,Tup_2,T_3,Tlow_3,Tup_3,T_4,Tlow_4,Tup_4,T_5,Tlow_5,Tup_5,T_6,Tlow_6,Tup_6,T_7,Tlow_7,Tup_7,T_8,Tlow_8,Tup_8,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,uwo_1,ua_1,uwo_2,ua_2,uwo_3,ua_3,uwo_4,ua_4,uwo_5,ua_5,uwo_6,ua_6,uwo_7,ua_7,uwo_8,ua_8,uwo_9,ua_9,uwo_10,ua_10,uwo_11,ua_11,uwo_12,ua_12,uwo_13,ua_13,uwo_14,ua_14
25,0.48,1,1.33456599772542e-14,0.326803040658987,0.0132157722455311,0.285111566299746,0.336636642600868,0.00769036104794683,0.285124963237541,-0.00983360194188121,0.00552541119758424,-1.33969377944521e-05,1.00004027288175,485.608301460711,39.4290683981568,38.5625182988192,0,0,0,0,pinocchio,0,10.3593021585882,0,0,10.3593021585882,0,0,12.3000795825181,0,0,12.3000795825181,0,0,6.00004027288175,0,0,6.00004027288175,0,0,14.3916985392895,0,0,14.3916985392895,0,0,-0.00117065019694352,1.43748170118076,-0.570931601843235,-0.000841823411482573,0.0609351039107111,-2.22387005658795e-05,10.3593021585882,10.3593021585882,10.3593021585882,10.3593021585882,12.3000795825181,12.3000795825181,12.3000795825181,12.3000795825181,6.00004027288175,6.00004027288175,6.00004027288175,6.00004027288175,14.3916985392895,14.3916985392895,14.3916985392895,14.3916985392895,-0.00124425385408244,-0.00117065019694352,0.0228555584765431,1.43748170118076,-0.00826435631997668,-0.570931601843235,0.000237752432902028,-0.000841823411482573,0.000171928267825194,0.0609351039107111,1.283110864847e-05,-2.22387005658795e-05
26,0.5,1,9.70345210649015e-15,0.32806897880044,0.012514233059862,0.285111695311435,0.336636642600868,0.00769036104794683,0.285124963237541,-0.00856766380042828,0.00482387201191519,-1.32679261056756e-05,0.974618864290954,485.58289083985,39.4306320329093,38.5470753062214,0,0,0,0,pinocchio,0,10.3526849300398,0,0,10.3526849300398,0,0,12.240683175025,0,0,12.240683175025,0,0,5.97461886429095,0,0,5.97461886429095,0,0,14.4171091601497,0,0,14.4171091601497,0,0,-0.00109116899500655,1.45292469377864,-0.569367967090709,-0.000915110874421761,0.0610088750621226,-2.41474530609059e-05,10.3526849300398,10.3526849300398,10.3526849300398,10.3526849300398,12.240683175025,12.240683175025,12.240683175025,12.240683175025,5.97461886429095,5.97461886429095,5.97461886429095,5.97461886429095,14.4171091601497,14.4171091601497,14.4171091601497,14.4171091601497,-0.00116273727046234,-0.00109116899500655,0.0225714168114735,1.45292469377864,-0.00829643143873682,-0.569367967090709,0.000245828282082527,-0.000915110874421761,0.000151821694906573,0.0610088750621226,1.33649210170006e-05,-2.41474530609059e-05
27,0.52,1,6.81626454702809e-15,0.32917330666325,0.0119021339528539,0.285111889413608,0.336636642600868,0.00769036104794683,0.285124963237541,-0.00746333593761805,0.00421177290490704,-1.30738239321193e-05,0.951077122943335,485.564001081411,39.4322457010915,38.5317547086035,0,0,0,0,pinocchio,0,10.3431483187872,0,0,10.3431483187872,0,0,12.1860320782329,0,0,12.1860320782329,0,0,5.95107712294334,0,0,5.95107712294334,0,0,14.4359989185891,0,0,14.4359989185891,0,0,-0.001024412101975,1.46824529139649,-0.567754298908455,-0.000991708810960771,0.0610845759755415,-2.61889890078027e-05,10.3431483187872,10.3431483187872,10.3431483187872,10.3431483187872,12.1860320782329,12.1860320782329,12.1860320782329,12.1860320782329,5.95107712294334,5.95107712294334,5.95107712294334,5.95107712294334,14.4359989185891,14.4359989185891,14.4359989185891,14.4359989185891,-0.00109425961291265,-0.001024412101975,0.0223678384827366,1.46824529139649,-0.00833449015785703,-0.567754298908455,0.000253519578940598,-0.000991708810960771,0.000132878007477188,0.0610845759755415,1.38532582383277e-05,-2.61889890078027e-05
28,0.54,1,1.14887910339484e-14,0.330136514705238,0.0113680708395554,0.285112129288653,0.336636642600868,0.00769036104794683,0.285124963237541,-0.0065001278956297,0.00367770979160859,-1.2833948887403e-05,0.928729172809748,485.551484967461,39.4339121463108,38.5165670962867,0,0,0,0,pinocchio,0,10.3304660212012,0,0,10.3304660212012,0,0,12.1351349946342,0,0,12.1351349946342,0,0,5.92872917280975,0,0,5.92872917280975,0,0,14.4485150325388,0,0,14.4485150325388,0,0,-0.000968474961577317,1.48343290371332,-0.566087853689211,-0.00107170439730648,0.0611618461556746,-2.83599724599884e-05,10.3304660212012,10.3304660212012,10.3304660212012,10.3304660212012,12.1351349946342,12.1351349946342,12.1351349946342,12.1351349946342,5.92872917280975,5.92872917280975,5.92872917280975,5.92872917280975,14.4485150325388,14.4485150325388,14.4485150325388,14.4485150325388,-0.00103687732804048,-0.000968474961577317,0.0222313217096044,1.48343290371332,-0.00837725150574897,-0.566087853689211,0.000260841393476596,-0.00107170439730648,0.000114880273123674,0.0611618461556746,1.43017743710061e-05,-2.83599724599884e-05
29,0.56,1,9.52564489013877e-15,0.330976520461675,0.0109020738215794,0.285112399297212,0.336636642600868,0.00769036104794683,0.285124963237541,-0.00566012213919331,0.00321171277363261,-1.25639403287803e-05,0.906951300464965,485.545218035234,39.4356335771188,38.5015215992069,0,0,0,0,pinocchio,0,10.3144294370026,0,0,10.3144294370026,0,0,12.0870987868542,0,0,12.0870987868542,0,0,5.90695130046497,0,0,5.90695130046497,0,0,14.4547819647665,0,0,14.4547819647665,0,0,-0.000921723488449451,1.49847840079306,-0.564366422881186,-0.00115516804948622,0.0612403918026254,-3.06572810419177e-05,10.3144294370026,10.3144294370026,10.3144294370026,10.3144294370026,12.0870987868542,12.0870987868542,12.0870987868542,12.0870987868542,5.90695130046497,5.90695130046497,5.90695130046497,5.90695130046497,14.4547819647665,14.4547819647665,14.4547819647665,14.4547819647665,-0.000988922241390355,-0.000921723488449451,0.0221506553782689,1.49847840079306,-0.00842378189772575,-0.564366422881186,0.00026781407345311,-0.00115516804948622,9.76706350570566e-05,0.0612403918026254,1.47156041592211e-05,-3.06572810419177e-05
30,0.58,1,6.09509755454519e-15,0.331708980874288,0.0104954341927137,0.285112686910711,0.336636642600868,0.00769036104794683,0.285124963237541,-0.0049276617265796,0.00280507314476683,-1.22763268296522e-05,0.885185505566959,485.545086288149,39.4374117970345,38.4866261824666,0,0,0,0,pinocchio,0,10.2948564813576,0,0,10.2948564813576,0,0,12.041128082099,0,0,12.041128082099,0,0,5.88518550556696,0,0,5.88518550556696,0,0,14.4549137118513,0,0,14.4549137118513,0,0,-0.000882757301636887,1.51337381753344,-0.562588202965541,-0.00124215855196512,0.0613199789052889,-3.30781262740817e-05,10.2948564813576,10.2948564813576,10.2948564813576,10.2948564813576,12.041128082099,12.041128082099,12.041128082099,12.041128082099,5.88518550556696,5.88518550556696,5.88518550556696,5.88518550556696,14.4549137118513,14.4549137118513,14.4549137118513,14.4549137118513,-0.00094896406399414,-0.000882757301636887,0.0221164834764949,1.51337381753344,-0.00847339448652917,-0.562588202965541,0.000274459885694966,-0.00124215855196512,8.11446676465266e-05,0.0613199789052889,1.50992905716407e-05,-3.30781262740817e-05
31,0.6,1,8.28666371926204e-15,0.332347570609836,0.0101405501654152,0.285112982216214,0.336636642600868,0.00769036104794683,0.285124963237541,-0.00428907199103223,0.00245018911746835,-1.19810213268234e-05,0.862941867751327,485.550974575732,39.4392482949898,38.4718878432345,0,0,0,0,pinocchio,0,10.2715994084229,0,0,10.2715994084229,0,0,11.9965237297327,0,0,11.9965237297327,0,0,5.86294186775133,0,0,5.86294186775133,0,0,14.4490254242675,0,0,14.4490254242675,0,0,-0.000850380072039255,1.5281121567655,-0.560751705010163,-0.00133272655120757,0.0614004264385826,-3.56201067715415e-05,10.2715994084229,10.2715994084229,10.2715994084229,10.2715994084229,11.9965237297327,11.9965237297327,11.9965237297327,11.9965237297327,5.86294186775133,5.86294186775133,5.86294186775133,5.86294186775133,14.4490254242675,14.4490254242675,14.4490254242675,14.4490254242675,-0.000915780110517517,-0.000850380072039255,0.0221209902579176,1.5281121567655,-0.00852558492086075,-0.560751705010163,0.00028080108730677,-0.00133272655120757,6.52454678871095e-05,0.0614004264385826,1.54567740366929e-05,-3.56201067715415e-05
32,0.62,1,8.7074513742563e-15,0.332904228828496,0.00983078995518101,0.285113277488274,0.336636642600868,0.00769036104794683,0.285124963237541,-0.00373241377237249,0.00214042890723417,-1.16857492664657e-05,0.839799896356451,485.562756211723,39.4411443085904,38.4573127413903,0,0,0,0,pinocchio,0,10.2445514087198,0,0,10.2445514087198,0,0,11.9526804744797,0,0,11.9526804744797,0,0,5.83979989635645,0,0,5.83979989635645,0,0,14.4372437882768,0,0,14.4372437882768,0,0,-0.000823575242396006,1.54268725860972,-0.558855691409611,-0.00142691689698712,0.0614815996520505,-3.82812175913869e-05,10.2445514087198,10.2445514087198,10.2445514087198,10.2445514087198,11.9526804744797,11.9526804744797,11.9526804744797,11.9526804744797,5.83979989635645,5.83979989635645,5.83979989635645,5.83979989635645,14.4372437882768,14.4372437882768,14.4372437882768,14.4372437882768,-0.000888330472463394,-0.000823575242396006,0.0221576702365738,1.54268725860972,-0.00857999125378228,-0.558855691409611,0.000286858961004555,-0.00142691689698712,4.99575106616135e-05,0.0614815996520505,1.5791420381106e-05,-3.82812175913869e-05
33,0.64,1,1.19471048782617e-14,0.333389377126242,0.00956037071655279,0.28511356682119,0.336636642600868,0.00769036104794683,0.285124963237541,-0.00324726547462556,0.00187000966860596,-1.13964163508395e-05,0.815408943680706,485.580284188443,39.4431008692112,38.4429062881102,0,0,0,0,pinocchio,0,10.2136518230462,0,0,10.2136518230462,0,0,11.9090840325301,0,0,11.9090840325301,0,0,5.81540894368071,0,0,5.81540894368071,0,0,14.419715811557,0,0,14.419715811557,0,0,-0.000801485713592253,1.55709371188979,-0.556899130788816,-0.00152477018810363,0.0615634034900187,-4.10598318463982e-05,10.2136518230462,10.2136518230462,10.2136518230462,10.2136518230462,11.9090840325301,11.9090840325301,11.9090840325301,11.9090840325301,5.81540894368071,5.81540894368071,5.81540894368071,5.81540894368071,14.419715811557,14.419715811557,14.419715811557,14.419715811557,-0.00086573722895622,-0.000801485713592253,0.0222211561745382,1.55709371188979,-0.00863636919542898,-0.556899130788816,0.000292653476186899,-0.00152477018810363,3.53003497224336e-05,0.0615634034900187,1.61060717616124e-05,-4.10598318463982e-05
34,0.66,1,7.50437156848878e-15,0.333812111427282,0.00932425179898072,0.285113845814683,0.336636642600868,0.00769036104794683,0.285124963237541,-0.00282453117358616,0.00163389075103388,-1.11174228577537e-05,0.789487721279326,485.603384194015,39.4451188350909,38.4286732092174,0,0,0,0,pinocchio,0,10.1788898842747,0,0,10.1788898842747,0,0,11.8653076630131,0,0,11.8653076630131,0,0,5.78948772127933,0,0,5.78948772127933,0,0,14.3966158059847,0,0,14.3966158059847,0,0,-0.000783396446575889,1.5713267907826,-0.554881164909109,-0.00162632377551933,0.0616457762127795,-4.39546659498647e-05,10.1788898842747,10.1788898842747,10.1788898842747,10.1788898842747,11.8653076630131,11.8653076630131,11.8653076630131,11.8653076630131,5.78948772127933,5.78948772127933,5.78948772127933,5.78948772127933,14.3966158059847,14.3966158059847,14.3966158059847,14.3966158059847,-0.000847266635958022,-0.000783396446575889,0.0223070862114696,1.5713267907826,-0.00869457680255437,-0.554881164909109,0.000298203340804548,-0.00162632377551933,2.13222763818521e-05,0.0616457762127795,1.64031096829831e-05,-4.39546659498647e-05
35,0.68,1,7.40199013372308e-15,0.334180370523632,0.00911804083836917,0.285114111306207,0.336636642600868,0.00769036104794683,0.285124963237541,-0.00245627207723637,0.00142767979042233,-1.08519313337663e-05,0.761822944507026,485.631849516847,39.4471989170378,38.4146175959815,0,0,0,0,pinocchio,0,10.140306958567,0,0,10.140306958567,0,0,11.8210082738826,0,0,11.8210082738826,0,0,5.76182294450703,0,0,5.76182294450703,0,0,14.3681504831527,0,0,14.3681504831527,0,0,-0.000768719150460704,1.58538240401846,-0.552801082962179,-0.00173161241525824,0.0617286832904206,-4.6964736630169e-05,10.140306958567,10.140306958567,10.140306958567,10.140306958567,11.8210082738826,11.8210082738826,11.8210082738826,11.8210082738826,5.76182294450703,5.76182294450703,5.76182294450703,5.76182294450703,14.3681504831527,14.3681504831527,14.3681504831527,14.3681504831527,-0.000832313457912903,-0.000768719150460704,0.0224119958432638,1.58538240401846,-0.00875456425315235,-0.552801082962179,0.000303526268794485,-0.00173161241525824,8.09405005952613e-06,0.0617286832904206,1.66845224285339e-05,-4.6964736630169e-05
36,0.7,1,9.81306388752912e-15,0.334501083805783,0.00893791128847325,0.28511436114361,0.336636642600868,0.00769036104794683,0.285124963237541,-0.00213555879508509,0.00124755024052641,-1.06020939305562e-05,0.732267133485673,485.665437827483,39.4493416992889,38.4007429504804,0,0,0,0,pinocchio,0,10.097997312337,0,0,10.097997312337,0,0,11.7759220806285,0,0,11.7759220806285,0,0,5.73226713348567,0,0,5.73226713348567,0,0,14.334562172517,0,0,14.334562172517,0,0,-0.000756978507609555,1.59925704951955,-0.550658300711061,-0.0018406686883699,0.0618121116579916,-5.00893146336879e-05,10.097997312337,10.097997312337,10.097997312337,10.097997312337,11.7759220806285,11.7759220806285,11.7759220806285,11.7759220806285,5.73226713348567,5.73226713348567,5.73226713348567,5.73226713348567,14.334562172517,14.334562172517,14.334562172517,14.334562172517,-0.000820386887355085,-0.000756978507609555,0.0225332263106637,1.59925704951955,-0.00881636641743455,-0.550658300711061,0.000308639361364271,-0.0018406686883699,-4.29716880034903e-06,0.0618121116579916,1.6951972426682e-05,-5.00893146336879e-05
37,0.72,1,8.7211384051408e-15,0.334780300535972,0.00878053010610487,0.285114593992481,0.336636642600868,0.00769036104794683,0.285124963237541,-0.00185634206489621,0.00109016905815804,-1.03692450599269e-05,0.700735614169487,485.703869751149,39.4515476578835,38.3870522318399,0,0,0,0,pinocchio,0,10.05210747653,0,0,10.05210747653,0,0,11.7298598328224,0,0,11.7298598328224,0,0,5.70073561416949,0,0,5.70073561416949,0,0,14.2961302488512,0,0,14.2961302488512,0,0,-0.000747799476815784,1.61294776816006,-0.5484523421165,-0.00195352329272851,0.0618960643947362,-5.33278791987567e-05,10.05210747653,10.05210747653,10.05210747653,10.05210747653,11.7298598328224,11.7298598328224,11.7298598328224,11.7298598328224,5.70073561416949,5.70073561416949,5.70073561416949,5.70073561416949,14.2961302488512,14.2961302488512,14.2961302488512,14.2961302488512,-0.000811097589107135,-0.000747799476815784,0.0226688419458867,1.61294776816006,-0.00888009609899143,-0.5484523421165,0.000313559511468497,-0.00195352329272851,-1.57535804206077e-05,0.0618960643947362,1.72068598800479e-05,-5.33278791987567e-05
38,0.74,1,1.10800814092435e-14,0.335023302809069,0.00864299441991309,0.285114809173251,0.336636642600868,0.00769036104794683,0.285124963237541,-0.00161333979179873,0.000952633371966253,-1.01540642896136e-05,0.667202778835386,485.746829089688,39.4538171768943,38.3735479041858,0,0,0,0,pinocchio,0,10.0028343233542,0,0,10.0028343233542,0,0,11.6827016343595,0,0,11.6827016343595,0,0,5.66720277883539,0,0,5.66720277883539,0,0,14.2531709103115,0,0,14.2531709103115,0,0,-0.000740895493475056,1.62645209581423,-0.546182823105675,-0.00207020524326387,0.0619805559281805,-5.66800743703755e-05,10.0028343233542,10.0028343233542,10.0028343233542,10.0028343233542,11.6827016343595,11.6827016343595,11.6827016343595,11.6827016343595,5.66720277883539,5.66720277883539,5.66720277883539,5.66720277883539,14.2531709103115,14.2531709103115,14.2531709103115,14.2531709103115,-0.000804145684057289,-0.000740895493475056,0.0228175546234795,1.62645209581423,-0.00894593781472963,-0.546182823105675,0.000318303807283371,-0.00207020524326387,-2.6172063051888e-05,0.0619805559281805,1.74503819536653e-05,-5.66800743703755e-05
39,0.76,1,5.7816011707912e-15,0.335234704138382,0.00852277613071638,0.285115006523676,0.336636642600868,0.00769036104794683,0.285124963237541,-0.00140193846248593,0.000832415082769544,-9.95671386405661e-06,0.631697692364767,485.793964507381,39.4561505642383,38.3602319903435,0,0,0,0,pinocchio,0,9.95042199424122,0,0,9.95042199424122,0,0,11.6343913977383,0,0,11.6343913977383,0,0,5.63169769236477,0,0,5.63169769236477,0,0,14.2060354926192,0,0,14.2060354926192,0,0,-0.000736057296252044,1.63976800965651,-0.543849435761697,-0.00219074205444348,0.062065607772361,-6.01456703421321e-05,9.95042199424122,9.95042199424122,9.95042199424122,9.95042199424122,11.6343913977383,11.6343913977383,11.6343913977383,11.6343913977383,5.63169769236477,5.63169769236477,5.63169769236477,5.63169769236477,14.2060354926192,14.2060354926192,14.2060354926192,14.2060354926192,-0.000799309398196613,-0.000736057296252044,0.0229786503488469,1.63976800965651,-0.00901414058490957,-0.543849435761697,0.000322889872101939,-0.00219074205444348,-3.54490015510578e-05,0.062065607772361,1.76835846659174e-05,-6.01456703421321e-05
40,0.78,1,7.30526198898945e-15,0.335418535403742,0.00841767350098558,0.285115186283051,0.336636642600868,0.00769036104794683,0.285124963237541,-0.00121810719712601,0.000727312453038743,-9.77695448911575e-06,0.594299141801676,485.844892469186,39.4585480666793,38.3471061297135,0,0,0,0,pinocchio,0,9.89515784674181,0,0,9.89515784674181,0,0,11.584930987843,0,0,11.584930987843,0,0,5.59429914180168,0,0,5.59429914180168,0,0,14.1551075308144,0,0,14.1551075308144,0,0,-0.000733142375877374,1.6528938702865,-0.541451933320709,-0.00231515991018403,0.0621512448676835,-6.3724529259139e-05,9.89515784674181,9.89515784674181,9.89515784674181,9.89515784674181,11.584930987843,11.584930987843,11.584930987843,11.584930987843,5.59429914180168,5.59429914180168,5.59429914180168,5.59429914180168,14.1551075308144,14.1551075308144,14.1551075308144,14.1551075308144,-0.000796434369064514,-0.000733142375877374,0.0231519186681268,1.6528938702865,-0.00908501028784769,-0.541451933320709,0.000327336145112156,-0.00231515991018403,-4.3484527758153e-05,0.0621512448676835,1.79074083348496e-05,-6.3724529259139e-05
41,0.8,1,9.1599558130747e-15,0.335578319711786,0.00832576889533403,0.285115348995028,0.336636642600868,0.00769036104794683,0.285124963237541,-0.00105832288908242,0.000635407847387193,-9.61424251233467e-06,0.555130244019912,485.899201202753,39.4610098837126,38.3341716387438,0,0,0,0,pinocchio,0,9.83736759697476,0,0,9.83736759697476,0,0,11.5343741233518,0,0,11.5343741233518,0,0,5.55513024401991,0,0,5.55513024401991,0,0,14.1007987972472,0,0,14.1007987972472,0,0,-0.000732065054353401,1.66582836125625,-0.538990116287446,-0.00244348382072802,0.0622374925304168,-6.74165752435627e-05,9.83736759697476,9.83736759697476,9.83736759697476,9.83736759697476,11.5343741233518,11.5343741233518,11.5343741233518,11.5343741233518,5.55513024401991,5.55513024401991,5.55513024401991,5.55513024401991,14.1007987972472,14.1007987972472,14.1007987972472,14.1007987972472,-0.000795423614270874,-0.000732065054353401,0.0233375856291786,1.66582836125625,-0.00915890203955882,-0.538990116287446,0.000331662112166953,-0.00244348382072802,-5.01861365833633e-05,0.0622374925304168,1.81227270701356e-05,-6.74165752435627e-05
42,0.82,1,1.18944149704195e-14,0.335717137544735,0.00824539192787252,0.285115495426289,0.336636642600868,0.00769036104794683,0.285124963237541,-0.000919505056132586,0.000555030879925682,-9.46781125166218e-06,0.514352732639688,485.956455453092,39.4635361817886,38.3214295767853,0,0,0,0,pinocchio,0,9.7774098410478,0,0,9.7774098410478,0,0,11.4828201144809,0,0,11.4828201144809,0,0,5.51435273263969,0,0,5.51435273263969,0,0,14.0435445469085,0,0,14.0435445469085,0,0,-0.000732787075936018,1.67857042321471,-0.536463818211356,-0.0025757378275268,0.0623243739977681,-7.1221771313897e-05,9.7774098410478,9.7774098410478,9.7774098410478,9.7774098410478,11.4828201144809,11.4828201144809,11.4828201144809,11.4828201144809,5.51435273263969,5.51435273263969,5.51435273263969,5.51435273263969,14.0435445469085,14.0435445469085,14.0435445469085,14.0435445469085,-0.000796228039874336,-0.000732787075936018,0.0235362467068967,1.67857042321471,-0.00923621127684982,-0.536463818211356,0.000335888433404818,-0.0025757378275268,-5.54716678209388e-05,0.0623243739977681,1.83303798664269e-05,-7.1221771313897e-05
43,0.84,1,9.43205578092264e-15,0.335837683419237,0.00817508735674252,0.285115626498929,0.336636642600868,0.00769036104794683,0.285124963237541,-0.000798959181631309,0.000484726308795681,-9.33673861147621e-06,0.472161049957731,486.016201805515,39.4661271064678,38.3088808102262,0,0,0,0,pinocchio,0,9.71567013401345,0,0,9.71567013401345,0,0,11.4304075226612,0,0,11.4304075226612,0,0,5.47216104995773,0,0,5.47216104995773,0,0,13.9837981944853,0,0,13.9837981944853,0,0,-0.000735308950673562,1.69111918977382,-0.533872893532184,-0.00271194517835708,0.0624119085587026,-7.51400986989071e-05,9.71567013401345,9.71567013401345,9.71567013401345,9.71567013401345,11.4304075226612,11.4304075226612,11.4304075226612,11.4304075226612,5.47216104995773,5.47216104995773,5.47216104995773,5.47216104995773,13.9837981944853,13.9837981944853,13.9837981944853,13.9837981944853,-0.000798837725945134,-0.000735308950673562,0.023748806008939,1.69111918977382,-0.00931736606768396,-0.533872893532184,0.000340037052090736,-0.00271194517835708,-5.92716435647844e-05,0.0624119085587026,1.85311979876701e-05,-7.51400986989071e-05
44,0.86,1,7.37744053644646e-15,0.335942315131454,0.00811358714208349,0.285115743234504,0.336636642600868,0.00769036104794683,0.285124963237541,-0.00069432746941378,0.000423226094136659,-9.22000303638093e-06,0.428776362855602,486.077974365783,39.468782794852,38.2965260798773,0,0,0,0,pinocchio,0,9.65255479880524,0,0,9.65255479880524,0,0,11.3773078268789,0,0,11.3773078268789,0,0,5.4287763628556,0,0,5.4287763628556,0,0,13.9220256342173,0,0,13.9220256342173,0,0,-0.000739661871063635,1.70347392012272,-0.531217205147999,-0.00285212856018925,0.0625001102196084,-7.9171542855308e-05,9.65255479880524,9.65255479880524,9.65255479880524,9.65255479880524,11.3773078268789,11.3773078268789,11.3773078268789,11.3773078268789,5.4287763628556,5.4287763628556,5.4287763628556,5.4287763628556,13.9220256342173,13.9220256342173,13.9220256342173,13.9220256342173,-0.000803273806283755,-0.000739661871063635,0.0239764160668514,1.70347392012272,-0.00940281841356239,-0.531217205147999,0.000344131203711129,-0.00285212856018925,-6.1530996340764e-05,0.0625001102196084,1.87260245141374e-05,-7.9171542855308e-05
45,0.88,1,8.33200038807529e-15,0.336033096539929,0.00805978615111245,0.285115846708245,0.336636642600868,0.00769036104794683,0.285124963237541,-0.000603546060938653,0.000369425103165618,-9.11652929547202e-06,0.384440615682698,486.141300603763,39.4715033854019,38.2843660632835,0,0,0,0,pinocchio,0,9.58848462046342,0,0,9.58848462046342,0,0,11.3237191762178,0,0,11.3237191762178,0,0,5.3844406156827,0,0,5.3844406156827,0,0,13.8586993962374,0,0,13.8586993962374,0,0,-0.000745900485077154,1.71563393671646,-0.528496614598103,-0.00299631028882649,0.062588986872862,-8.33160806200056e-05,9.58848462046342,9.58848462046342,9.58848462046342,9.58848462046342,11.3237191762178,11.3237191762178,11.3237191762178,11.3237191762178,5.3844406156827,5.3844406156827,5.3844406156827,5.3844406156827,13.8586993962374,13.8586993962374,13.8586993962374,13.8586993962374,-0.000809581222235067,-0.000745900485077154,0.0242204258360701,1.71563393671646,-0.00949303752934583,-0.528496614598103,0.000348195431620013,-0.00299631028882649,-6.22102079859133e-05,0.062588986872862,1.89157317720401e-05,-8.33160806200056e-05
46,0.9,1,9.9033193855058e-15,0.336111834722419,0.00801272105301342,0.285115938011895,0.336636642600868,0.00769036104794683,0.285124963237541,-0.000524807878449329,0.00032236000506659,-9.02522564572017e-06,0.339410723867963,486.205707198952,39.4742890273827,38.2724014368129,0,0,0,0,pinocchio,0,9.52388856291564,0,0,9.52388856291564,0,0,11.2698603097348,0,0,11.2698603097348,0,0,5.33941072386796,0,0,5.33941072386796,0,0,13.7942928010484,0,0,13.7942928010484,0,0,-0.000754096342371435,1.72759856318706,-0.525710972617287,-0.00314451253529839,0.0626785398731688,-8.75736722849649e-05,9.52388856291564,9.52388856291564,9.52388856291564,9.52388856291564,11.2698603097348,11.2698603097348,11.2698603097348,11.2698603097348,5.33941072386796,5.33941072386796,5.33941072386796,5.33941072386796,13.7942928010484,13.7942928010484,13.7942928010484,13.7942928010484,-0.000817822164059123,-0.000754096342371435,0.0244823314327931,1.72759856318706,-0.00958850295203462,-0.525710972617287,0.000352255534828316,-0.00314451253529839,-6.12859463089421e-05,0.0626785398731688,1.91012330077456e-05,-8.75736722849649e-05
47,0.92,1,8.28685635582254e-15,0.336180112240553,0.00797155199919468,0.285116018224024,0.336636642600868,0.00769036104794683,0.285124963237541,-0.000456530360314567,0.000281190951247848,-8.94501351700328e-06,0.293952990928739,486.270725743576,39.4771398883723,38.2606329327216,0,0,0,0,pinocchio,0,9.45919762961827,0,0,9.45919762961827,0,0,11.2159647041439,0,0,11.2159647041439,0,0,5.29395299092874,0,0,5.29395299092874,0,0,13.7292742564237,0,0,13.7292742564237,0,0,-0.000764332170067147,1.73936706727838,-0.522860111627657,-0.00329675753308962,0.062768763994022,-9.19442553644882e-05,9.45919762961827,9.45919762961827,9.45919762961827,9.45919762961827,11.2159647041439,11.2159647041439,11.2159647041439,11.2159647041439,5.29395299092874,5.29395299092874,5.29395299092874,5.29395299092874,13.7292742564237,13.7292742564237,13.7292742564237,13.7292742564237,-0.000828070353243504,-0.000764332170067147,0.0247637338273137,1.73936706727838,-0.00968969912687356,-0.522860111627657,0.000356338508503029,-0.00329675753308962,-5.87512222764985e-05,0.062768763994022,1.92834916674656e-05,-9.19442553644882e-05
48,0.94,1,1.16693890148624e-14,0.336239315156997,0.00793554673162531,0.285116088386744,0.336636642600868,0.00769036104794683,0.285124963237541,-0.000397327443871276,0.000245185683678477,-8.87485079670292e-06,0.248337825228752,486.335898192231,39.4800561602121,38.2490613915148,0,0,0,0,pinocchio,0,9.39483896384753,0,0,9.39483896384753,0,0,11.1622750065868,0,0,11.1622750065868,0,0,5.24833782522875,0,0,5.24833782522875,0,0,13.6641018077689,0,0,13.6641018077689,0,0,-0.000776696932324462,1.75093860848517,-0.519943839787949,-0.00345306777549177,0.0628596476696932,-9.64277402871732e-05,9.39483896384753,9.39483896384753,9.39483896384753,9.39483896384753,11.1622750065868,11.1622750065868,11.1622750065868,11.1622750065868,5.24833782522875,5.24833782522875,5.24833782522875,5.24833782522875,13.6641018077689,13.6641018077689,13.6641018077689,13.6641018077689,-0.000840406117070813,-0.000776696932324462,0.0250663026654863,1.75093860848517,-0.0097971111711459,-0.519943839787949,0.000360472472507922,-0.00345306777549177,-5.4615160493654e-05,0.0628596476696932,1.94635281758337e-05,-9.64277402871732e-05
