x_m,y_m,z_m,psi_rad,gamma_n,mode_id,hit_count
-0.41,-0.21,0.16,3.14159,195.789,1,9
-0.41,-0.2,0.16,3.14159,196.143,1,5
-0.41,-0.19,0.16,3.14159,196.506,1,6
-0.41,-0.18,0.16,-3.14159,196.879,1,5
-0.41,-0.17,0.16,3.14159,197.26,1,5
-0.41,-0.16,0.16,3.14159,197.651,1,5
-0.41,-0.15,0.16,-3.14159,198.462,1,9
-0.41,-0.14,0.16,3.14159,198.882,1,5
-0.41,-0.13,0.16,3.14159,199.312,1,6
-0.41,-0.12,0.16,-3.14159,199.752,1,5
-0.41,-0.11,0.16,3.14159,200.204,1,5
-0.41,-0.1,0.16,3.14159,201.139,1,9
-0.41,-0.09,0.16,-3.14159,201.623,1,5
-0.41,-0.08,0.16,3.14159,202.118,1,5
-0.41,-0.07,0.16,-3.14159,202.625,1,6
-0.41,-0.06,0.16,3.14159,203.145,1,5
-0.41,-0.05,0.16,3.14159,203.676,1,5
-0.41,-0.04,0.16,-3.14159,204.777,1,9
-0.41,-0.03,0.16,-3.14159,205.346,1,5
-0.41,-0.02,0.16,-3.14159,205.928,1,6
-0.41,-0.01,0.16,-3.14159,206.525,1,5
-0.41,0,0.16,3.14159,205.928,1,5
-0.41,0.01,0.16,-3.14159,205.346,1,5
-0.41,0.02,0.16,-3.14159,204.777,1,9
-0.41,0.03,0.16,-3.14159,203.676,1,5
-0.41,0.04,0.16,3.14159,203.145,1,6
-0.41,0.05,0.16,-3.14159,202.626,1,5
-0.41,0.06,0.16,-3.14159,202.119,1,5
-0.41,0.07,0.16,3.14159,201.623,1,9
-0.41,0.08,0.16,3.14159,200.666,1,5
-0.41,0.09,0.16,-3.14159,200.204,1,5
-0.41,0.1,0.16,3.14159,199.752,1,6
-0.41,0.11,0.16,-3.14159,199.312,1,5
-0.41,0.12,0.16,3.14159,198.881,1,5
-0.41,0.13,0.16,3.14159,198.461,1,9
-0.41,0.14,0.16,3.14159,197.651,1,5
-0.41,0.15,0.16,3.14159,197.26,1,6
-0.41,0.16,0.16,3.14159,196.878,1,5
-0.41,0.17,0.16,3.14159,196.506,1,5
-0.41,0.18,0.16,3.14159,196.143,1,5
-0.41,0.19,0.16,3.14159,195.789,1,9
-0.41,0.2,0.16,3.14159,195.106,1,5
-0.41,0.21,0.16,3.14159,194.777,1,6
-0.41,0.22,0.16,-3.14159,194.456,1,5
-0.41,0.23,0.16,-3.14159,194.143,1,5
-0.41,0.24,0.16,-3.14159,193.838,1,9
-0.41,0.25,0.16,3.14159,193.251,1,5
-0.41,0.26,0.16,3.14159,192.969,1,5
-0.41,0.27,0.16,-3.14159,192.694,1,6
-0.41,0.28,0.16,-3.14159,192.426,1,5
-0.41,0.29,0.16,-3.14159,192.164,1,5
-0.41,0.3,0.16,-3.14159,191.91,1,9
-0.41,0.31,0.16,3.14159,191.421,1,5
-0.41,0.32,0.16,-3.14159,191.185,1,6
-0.41,0.33,0.16,3.14159,190.957,1,5
-0.41,0.34,0.16,3.14159,190.734,1,5
-0.41,0.35,0.16,3.14159,189.966,1,5
-0.41,0.36,0.16,-3.14159,189.188,1,9
-0.41,0.37,0.16,3.14159,187.601,1,5
-0.41,0.38,0.16,3.14159,186.791,1,6
-0.41,0.39,0.16,3.14159,185.97,1,5
-0.41,0.4,0.16,3.14159,185.137,1,5
-0.41,0.41,0.16,3.14159,184.291,1,9
-0.41,0.42,0.16,3.14159,182.562,1,5
-0.41,0.43,0.16,-3.14159,181.678,1,5
-0.41,0.44,0.16,-3.14159,180.779,1,6
-0.41,0.45,0.16,-3.14159,179.866,1,5
-0.41,0.46,0.16,3.14159,178.939,1,5
-0.41,0.47,0.16,3.14159,177.996,1,9
-0.41,0.48,0.16,3.14159,176.062,1,5
-0.41,0.49,0.16,3.14159,175.071,1,6
-0.41,0.5,0.16,-3.14159,174.062,1,5
-0.41,0.51,0.16,-3.14159,173.036,1,5
-0.41,0.52,0.16,-3.14159,171.992,1,5
-0.41,0.53,0.16,-3.14159,170.934,1,9
-0.41,0.54,0.16,3.14159,168.769,1,5
-0.41,0.55,0.16,3.14159,167.657,1,6
-0.41,0.56,0.16,3.14159,166.524,1,5
-0.41,0.57,0.16,3.14159,165.369,1,5
-0.41,0.58,0.16,3.14159,164.191,1,9
-0.41,0.59,0.16,3.14159,161.768,1,5
-0.41,0.6,0.16,3.14159,160.521,1,5
-0.41,0.61,0.16,3.14159,159.249,1,6
-0.41,0.62,0.16,3.14159,157.951,1,5
-0.41,0.63,0.16,3.14159,156.628,1,5
-0.41,0.64,0.16,3.14159,155.278,1,9
-0.41,0.65,0.16,3.14159,152.495,1,5
-0.41,0.66,0.16,3.14159,151.06,1,6
-0.41,0.67,0.16,3.14159,149.596,1,5
-0.41,0.68,0.16,3.14159,148.102,1,5
-0.41,0.69,0.16,3.14159,146.576,1,5
-0.41,0.7,0.16,3.14159,145.018,1,9
-0.41,0.71,0.16,-3.14159,141.804,1,5
-0.41,0.72,0.16,-3.14159,140.146,1,6
-0.41,0.73,0.16,-3.14159,138.452,1,5
-0.41,0.74,0.16,-3.14159,136.722,1,5
-0.41,0.75,0.16,-3.14159,134.956,1,9
-0.41,0.76,0.16,-3.14159,131.308,1,5
-0.41,0.77,0.16,-3.14159,129.425,1,5
-0.41,0.78,0.16,-3.14159,127.501,1,6
-0.41,0.79,0.16,3.14159,125.536,1,5
-0.41,0.8,0.16,-3.14159,123.529,1,5
-0.41,0.81,0.16,-3.14159,121.477,1,9
-0.41,0.82,0.16,3.14159,117.241,1,5
-0.41,0.83,0.16,-3.14159,115.053,1,6
-0.41,0.84,0.16,-3.14159,112.818,1,5
-0.41,0.85,0.16,0,3.06274,1,1
-0.4,-0.86,0.16,-3.14159,112.224,1,2
-0.4,-0.85,0.16,-3.14159,114.466,1,2
-0.4,-0.84,0.16,-3.14159,116.661,1,2
-0.4,-0.83,0.16,-3.14159,120.916,1,5
-0.4,-0.82,0.16,-3.14159,122.977,1,3
-0.4,-0.81,0.16,-3.14159,124.996,1,4
-0.4,-0.8,0.16,-3.14159,126.972,1,3
-0.4,-0.79,0.16,3.14159,128.908,1,3
-0.4,-0.78,0.16,3.14159,132.66,1,5
-0.4,-0.77,0.16,3.14159,134.479,1,3
-0.4,-0.76,0.16,3.14159,136.26,1,3
-0.4,-0.75,0.16,3.14159,138.005,1,4
-0.4,-0.74,0.16,3.14159,139.713,1,3
-0.4,-0.73,0.16,3.14159,141.388,1,3
-0.4,-0.72,0.16,-3.14159,144.635,1,5
-0.4,-0.71,0.16,-3.14159,146.209,1,3
-0.4,-0.7,0.16,-3.14159,147.752,1,4
-0.4,-0.69,0.16,-3.14159,149.264,1,3
-0.4,-0.68,0.16,-3.14159,150.746,1,3
-0.4,-0.67,0.16,-3.14159,152.199,1,3
-0.4,-0.66,0.16,-3.14159,155.019,1,5
-0.4,-0.65,0.16,-3.14159,156.388,1,3
-0.4,-0.64,0.16,-3.14159,157.73,1,4
-0.4,-0.63,0.16,-3.14159,159.047,1,3
-0.4,-0.62,0.16,-3.14159,160.338,1,3
-0.4,-0.61,0.16,-3.14159,162.848,1,5
-0.4,-0.6,0.16,3.14159,164.068,1,3
-0.4,-0.59,0.16,3.14159,165.265,1,3
-0.4,-0.58,0.16,3.14159,166.44,1,4
-0.4,-0.57,0.16,3.14159,167.593,1,3
-0.4,-0.56,0.16,3.14159,168.726,1,3
-0.4,-0.55,0.16,-3.14159,170.931,1,5
-0.4,-0.54,0.16,-3.14159,172.004,1,3
-0.4,-0.53,0.16,-3.14159,173.058,1,4
-0.4,-0.52,0.16,-3.14159,174.095,1,3
-0.4,-0.51,0.16,-3.14159,175.114,1,3
-0.4,-0.5,0.16,3.14159,176.115,1,3
-0.4,-0.49,0.16,3.14159,178.069,1,5
-0.4,-0.48,0.16,3.14159,179.022,1,3
-0.4,-0.47,0.16,3.14159,179.959,1,4
-0.4,-0.46,0.16,3.14159,180.882,1,3
-0.4,-0.45,0.16,3.14159,181.791,1,3
-0.4,-0.44,0.16,3.14159,183.567,1,5
-0.4,-0.43,0.16,-3.14159,184.435,1,3
-0.4,-0.42,0.16,-3.14159,185.29,1,3
-0.4,-0.41,0.16,3.14159,186.133,1,4
-0.4,-0.4,0.16,3.14159,186.965,1,3
-0.4,-0.39,0.16,3.14159,187.784,1,3
-0.4,-0.38,0.16,3.14159,189.391,1,5
-0.4,-0.37,0.16,3.14159,190.179,1,3
-0.4,-0.36,0.16,-3.14159,190.957,1,4
-0.4,-0.35,0.16,3.14159,191.725,1,3
-0.4,-0.34,0.16,3.14159,191.963,1,3
-0.4,-0.33,0.16,-3.14159,192.208,1,3
-0.4,-0.32,0.16,3.14159,192.717,1,5
-0.4,-0.31,0.16,3.14159,192.981,1,3
-0.4,-0.3,0.16,-3.14159,193.251,1,4
-0.4,-0.29,0.16,-3.14159,193.529,1,3
-0.4,-0.28,0.16,-3.14159,193.814,1,3
-0.4,-0.27,0.16,-3.14159,194.404,1,5
-0.4,-0.26,0.16,3.14159,194.711,1,3
-0.4,-0.25,0.16,3.14159,195.025,1,3
-0.4,-0.24,0.16,-3.14159,195.347,1,4
-0.4,-0.23,0.16,-3.14159,195.677,1,3
-0.4,-0.22,0.16,-3.14159,196.015,1,3
-0.4,-0.21,0.16,3.14159,196.716,1,5
-0.4,-0.2,0.16,-3.14159,197.08,1,3
-0.4,-0.19,0.16,3.14159,197.452,1,4
-0.4,-0.18,0.16,3.14159,197.833,1,3
-0.4,-0.17,0.16,-3.14159,198.223,1,3
-0.4,-0.16,0.16,-3.14159,198.623,1,3
-0.4,-0.15,0.16,3.14159,199.451,1,5
-0.4,-0.14,0.16,3.14159,199.88,1,3
-0.4,-0.13,0.16,3.14159,200.32,1,4
-0.4,-0.12,0.16,-3.14159,200.769,1,3
-0.4,-0.11,0.16,-3.14159,201.229,1,3
-0.4,-0.1,0.16,-3.14159,202.181,1,5
-0.4,-0.09,0.16,-3.14159,202.674,1,3
-0.4,-0.08,0.16,3.14159,203.179,1,3
-0.4,-0.07,0.16,-3.14159,203.695,1,4
-0.4,-0.06,0.16,3.14159,204.223,1,3
-0.4,-0.05,0.16,3.14159,204.763,1,3
-0.4,-0.04,0.16,3.14159,205.881,1,5
-0.4,-0.03,0.16,-3.14159,206.459,1,3
-0.4,-0.02,0.16,3.14159,207.05,1,4
-0.4,-0.01,0.16,3.14159,207.655,1,3
-0.4,0,0.16,-3.14159,207.05,1,3
-0.4,0.01,0.16,-3.14159,206.459,1,3
-0.4,0.02,0.16,-3.14159,205.881,1,5
-0.4,0.03,0.16,-3.14159,204.763,1,3
-0.4,0.04,0.16,-3.14159,204.223,1,4
-0.4,0.05,0.16,3.14159,203.695,1,3
-0.4,0.06,0.16,-3.14159,203.179,1,3
-0.4,0.07,0.16,-3.14159,202.675,1,5
-0.4,0.08,0.16,3.14159,201.7,1,3
-0.4,0.09,0.16,3.14159,201.229,1,3
-0.4,0.1,0.16,-3.14159,200.769,1,4
-0.4,0.11,0.16,-3.14159,200.319,1,3
-0.4,0.12,0.16,-3.14159,199.88,1,3
-0.4,0.13,0.16,-3.14159,199.451,1,5
-0.4,0.14,0.16,3.14159,198.623,1,3
-0.4,0.15,0.16,3.14159,198.223,1,4
-0.4,0.16,0.16,-3.14159,197.833,1,3
-0.4,0.17,0.16,-3.14159,197.452,1,3
-0.4,0.18,0.16,3.14159,197.079,1,3
-0.4,0.19,0.16,-3.14159,196.716,1,5
-0.4,0.2,0.16,-3.14159,196.015,1,3
-0.4,0.21,0.16,3.14159,195.677,1,4
-0.4,0.22,0.16,-3.14159,195.347,1,3
-0.4,0.23,0.16,3.14159,195.025,1,3
-0.4,0.24,0.16,3.14159,194.711,1,5
-0.4,0.25,0.16,-3.14159,194.105,1,3
-0.4,0.26,0.16,-3.14159,193.814,1,3
-0.4,0.27,0.16,-3.14159,193.529,1,4
-0.4,0.28,0.16,-3.14159,193.251,1,3
-0.4,0.29,0.16,-3.14159,192.981,1,3
-0.4,0.3,0.16,3.14159,192.717,1,5
-0.4,0.31,0.16,3.14159,192.208,1,3
-0.4,0.32,0.16,-3.14159,191.963,1,4
-0.4,0.33,0.16,3.14159,191.725,1,3
-0.4,0.34,0.16,-3.14159,190.957,1,3
-0.4,0.35,0.16,3.14159,190.179,1,3
-0.4,0.36,0.16,3.14159,189.391,1,5
-0.4,0.37,0.16,-3.14159,187.784,1,3
-0.4,0.38,0.16,-3.14159,186.964,1,4
-0.4,0.39,0.16,-3.14159,186.133,1,3
-0.4,0.4,0.16,-3.14159,185.29,1,3
-0.4,0.41,0.16,-3.14159,184.435,1,5
-0.4,0.42,0.16,-3.14159,182.686,1,3
-0.4,0.43,0.16,3.14159,181.791,1,3
-0.4,0.44,0.16,3.14159,180.882,1,4
-0.4,0.45,0.16,-3.14159,179.96,1,3
-0.4,0.46,0.16,-3.14159,179.022,1,3
-0.4,0.47,0.16,-3.14159,178.069,1,5
-0.4,0.48,0.16,3.14159,176.115,1,3
-0.4,0.49,0.16,3.14159,175.114,1,4
-0.4,0.5,0.16,3.14159,174.095,1,3
-0.4,0.51,0.16,3.14159,173.058,1,3
-0.4,0.52,0.16,3.14159,172.004,1,3
-0.4,0.53,0.16,3.14159,170.931,1,5
-0.4,0.54,0.16,-3.14159,168.726,1,3
-0.4,0.55,0.16,-3.14159,167.593,1,4
-0.4,0.56,0.16,-3.14159,166.44,1,3
-0.4,0.57,0.16,-3.14159,165.265,1,3
-0.4,0.58,0.16,-3.14159,164.068,1,5
-0.4,0.59,0.16,-3.14159,161.605,1,3
-0.4,0.6,0.16,-3.14159,160.338,1,3
-0.4,0.61,0.16,3.14159,159.047,1,4
-0.4,0.62,0.16,3.14159,157.73,1,3
-0.4,0.63,0.16,3.14159,156.388,1,3
-0.4,0.64,0.16,3.14159,155.019,1,5
-0.4,0.65,0.16,3.14159,152.199,1,3
-0.4,0.66,0.16,3.14159,150.746,1,4
-0.4,0.67,0.16,3.14159,149.264,1,3
-0.4,0.68,0.16,3.14159,147.752,1,3
-0.4,0.69,0.16,3.14159,146.209,1,3
-0.4,0.7,0.16,3.14159,144.635,1,5
-0.4,0.71,0.16,3.14159,141.388,1,3
-0.4,0.72,0.16,3.14159,139.713,1,4
-0.4,0.73,0.16,3.14159,138.004,1,3
-0.4,0.74,0.16,-3.14159,136.26,1,3
-0.4,0.75,0.16,-3.14159,134.479,1,5
-0.4,0.76,0.16,-3.14159,130.804,1,3
-0.4,0.77,0.16,3.14159,128.908,1,3
-0.4,0.78,0.16,3.14159,126.972,1,4
-0.4,0.79,0.16,-3.14159,124.996,1,3
-0.4,0.8,0.16,3.14159,122.977,1,3
-0.4,0.81,0.16,3.14159,120.916,1,5
-0.4,0.82,0.16,3.14159,116.661,1,3
-0.4,0.83,0.16,3.14159,114.466,1,4
-0.4,0.84,0.16,-3.14159,112.224,1,3
-0.4,0.85,0.16,0,2.93695,1,1
-0.39,-0.86,0.16,3.14159,111.943,1,2
-0.39,-0.85,0.16,-3.14159,114.188,1,2
-0.39,-0.84,0.16,-3.14159,116.387,1,2
-0.39,-0.83,0.16,-3.14159,120.651,1,5
-0.39,-0.82,0.16,-3.14159,122.717,1,3
-0.39,-0.81,0.16,3.14159,124.741,1,4
-0.39,-0.8,0.16,-3.14159,126.724,1,3
-0.39,-0.79,0.16,-3.14159,128.665,1,3
-0.39,-0.78,0.16,3.14159,132.431,1,5
-0.39,-0.77,0.16,3.14159,134.256,1,3
-0.39,-0.76,0.16,3.14159,136.044,1,3
-0.39,-0.75,0.16,-3.14159,137.796,1,4
-0.39,-0.74,0.16,-3.14159,139.512,1,3
-0.39,-0.73,0.16,-3.14159,141.194,1,3
-0.39,-0.72,0.16,-3.14159,144.457,1,5
-0.39,-0.71,0.16,-3.14159,146.04,1,3
-0.39,-0.7,0.16,-3.14159,147.591,1,4
-0.39,-0.69,0.16,-3.14159,149.112,1,3
-0.39,-0.68,0.16,-3.14159,150.603,1,3
-0.39,-0.67,0.16,-3.14159,152.065,1,3
-0.39,-0.66,0.16,-3.14159,154.903,1,5
-0.39,-0.65,0.16,-3.14159,156.281,1,3
-0.39,-0.64,0.16,-3.14159,157.633,1,4
-0.39,-0.63,0.16,3.14159,158.959,1,3
-0.39,-0.62,0.16,3.14159,160.26,1,3
-0.39,-0.61,0.16,3.14159,162.789,1,5
-0.39,-0.6,0.16,3.14159,164.018,1,3
-0.39,-0.59,0.16,3.14159,165.225,1,3
-0.39,-0.58,0.16,3.14159,166.41,1,4
-0.39,-0.57,0.16,3.14159,167.573,1,3
-0.39,-0.56,0.16,3.14159,168.716,1,3
-0.39,-0.55,0.16,-3.14159,170.94,1,5
-0.39,-0.54,0.16,-3.14159,172.024,1,3
-0.39,-0.53,0.16,-3.14159,173.088,1,4
-0.39,-0.52,0.16,-3.14159,174.135,1,3
-0.39,-0.51,0.16,3.14159,175.163,1,3
-0.39,-0.5,0.16,-3.14159,176.175,1,3
-0.39,-0.49,0.16,3.14159,178.148,1,5
-0.39,-0.48,0.16,-3.14159,179.112,1,3
-0.39,-0.47,0.16,-3.14159,180.059,1,4
-0.39,-0.46,0.16,-3.14159,180.992,1,3
-0.39,-0.45,0.16,-3.14159,181.911,1,3
-0.39,-0.44,0.16,-3.14159,183.707,1,5
-0.39,-0.43,0.16,-3.14159,184.585,1,3
-0.39,-0.42,0.16,-3.14159,185.45,1,3
-0.39,-0.41,0.16,3.14159,186.303,1,4
-0.39,-0.4,0.16,3.14159,187.144,1,3
-0.39,-0.39,0.16,3.14159,187.974,1,3
-0.39,-0.38,0.16,-3.14159,189.601,1,5
-0.39,-0.37,0.16,3.14159,190.398,1,3
-0.39,-0.36,0.16,3.14159,191.185,1,4
-0.39,-0.35,0.16,-3.14159,191.963,1,3
-0.39,-0.34,0.16,-3.14159,192.732,1,3
-0.39,-0.33,0.16,-3.14159,192.986,1,3
-0.39,-0.32,0.16,3.14159,193.514,1,5
-0.39,-0.31,0.16,3.14159,193.787,1,3
-0.39,-0.3,0.16,-3.14159,194.068,1,4
-0.39,-0.29,0.16,-3.14159,194.355,1,3
-0.39,-0.28,0.16,3.14159,194.649,1,3
-0.39,-0.27,0.16,3.14159,195.258,1,5
-0.39,-0.26,0.16,3.14159,195.574,1,3
-0.39,-0.25,0.16,3.14159,195.897,1,3
-0.39,-0.24,0.16,-3.14159,196.228,1,4
-0.39,-0.23,0.16,-3.14159,196.568,1,3
-0.39,-0.22,0.16,3.14159,196.915,1,3
-0.39,-0.21,0.16,3.14159,197.634,1,5
-0.39,-0.2,0.16,-3.14159,198.006,1,3
-0.39,-0.19,0.16,-3.14159,198.388,1,4
-0.39,-0.18,0.16,3.14159,198.778,1,3
-0.39,-0.17,0.16,3.14159,199.177,1,3
-0.39,-0.16,0.16,-3.14159,199.586,1,3
-0.39,-0.15,0.16,-3.14159,200.432,1,5
-0.39,-0.14,0.16,-3.14159,200.87,1,3
-0.39,-0.13,0.16,3.14159,201.317,1,4
-0.39,-0.12,0.16,3.14159,201.776,1,3
-0.39,-0.11,0.16,3.14159,202.244,1,3
-0.39,-0.1,0.16,-3.14159,203.214,1,5
-0.39,-0.09,0.16,3.14159,203.716,1,3
-0.39,-0.08,0.16,-3.14159,204.229,1,3
-0.39,-0.07,0.16,-3.14159,204.754,1,4
-0.39,-0.06,0.16,-3.14159,205.291,1,3
-0.39,-0.05,0.16,3.14159,205.84,1,3
-0.39,-0.04,0.16,3.14159,206.975,1,5
-0.39,-0.03,0.16,3.14159,207.562,1,3
-0.39,-0.02,0.16,3.14159,208.163,1,4
-0.39,-0.01,0.16,3.14159,208.776,1,3
-0.39,0,0.16,-3.14159,208.162,1,3
-0.39,0.01,0.16,3.14159,207.562,1,3
-0.39,0.02,0.16,3.14159,206.975,1,5
-0.39,0.03,0.16,-3.14159,205.84,1,3
-0.39,0.04,0.16,3.14159,205.291,1,4
-0.39,0.05,0.16,-3.14159,204.754,1,3
-0.39,0.06,0.16,3.14159,204.229,1,3
-0.39,0.07,0.16,-3.14159,203.716,1,5
-0.39,0.08,0.16,-3.14159,202.724,1,3
-0.39,0.09,0.16,3.14159,202.245,1,3
-0.39,0.1,0.16,3.14159,201.776,1,4
-0.39,0.11,0.16,3.14159,201.317,1,3
-0.39,0.12,0.16,3.14159,200.869,1,3
-0.39,0.13,0.16,3.14159,200.432,1,5
-0.39,0.14,0.16,3.14159,199.585,1,3
-0.39,0.15,0.16,-3.14159,199.177,1,4
-0.39,0.16,0.16,-3.14159,198.778,1,3
-0.39,0.17,0.16,3.14159,198.387,1,3
-0.39,0.18,0.16,3.14159,198.006,1,3
-0.39,0.19,0.16,-3.14159,197.634,1,5
-0.39,0.2,0.16,3.14159,196.915,1,3
-0.39,0.21,0.16,3.14159,196.568,1,4
-0.39,0.22,0.16,3.14159,196.228,1,3
-0.39,0.23,0.16,-3.14159,195.897,1,3
-0.39,0.24,0.16,3.14159,195.574,1,5
-0.39,0.25,0.16,3.14159,194.95,1,3
-0.39,0.26,0.16,3.14159,194.648,1,3
-0.39,0.27,0.16,-3.14159,194.355,1,4
-0.39,0.28,0.16,-3.14159,194.068,1,3
-0.39,0.29,0.16,-3.14159,193.788,1,3
-0.39,0.3,0.16,-3.14159,193.514,1,5
-0.39,0.31,0.16,3.14159,192.986,1,3
-0.39,0.32,0.16,3.14159,192.732,1,4
-0.39,0.33,0.16,3.14159,191.963,1,3
-0.39,0.34,0.16,3.14159,191.185,1,3
-0.39,0.35,0.16,3.14159,190.398,1,3
-0.39,0.36,0.16,3.14159,189.6,1,5
-0.39,0.37,0.16,3.14159,187.974,1,3
-0.39,0.38,0.16,3.14159,187.144,1,4
-0.39,0.39,0.16,3.14159,186.303,1,3
-0.39,0.4,0.16,3.14159,185.45,1,3
-0.39,0.41,0.16,3.14159,184.585,1,5
-0.39,0.42,0.16,-3.14159,182.816,1,3
-0.39,0.43,0.16,-3.14159,181.911,1,3
-0.39,0.44,0.16,-3.14159,180.992,1,4
-0.39,0.45,0.16,-3.14159,180.06,1,3
-0.39,0.46,0.16,-3.14159,179.112,1,3
-0.39,0.47,0.16,-3.14159,178.149,1,5
-0.39,0.48,0.16,-3.14159,176.175,1,3
-0.39,0.49,0.16,-3.14159,175.163,1,4
-0.39,0.5,0.16,3.14159,174.135,1,3
-0.39,0.51,0.16,3.14159,173.088,1,3
-0.39,0.52,0.16,3.14159,172.024,1,3
-0.39,0.53,0.16,-3.14159,170.94,1,5
-0.39,0.54,0.16,-3.14159,168.716,1,3
-0.39,0.55,0.16,-3.14159,167.573,1,4
-0.39,0.56,0.16,-3.14159,166.41,1,3
-0.39,0.57,0.16,-3.14159,165.225,1,3
-0.39,0.58,0.16,-3.14159,164.018,1,5
-0.39,0.59,0.16,3.14159,161.536,1,3
-0.39,0.6,0.16,3.14159,160.26,1,3
-0.39,0.61,0.16,3.14159,158.959,1,4
-0.39,0.62,0.16,3.14159,157.633,1,3
-0.39,0.63,0.16,3.14159,156.281,1,3
-0.39,0.64,0.16,3.14159,154.903,1,5
-0.39,0.65,0.16,3.14159,152.065,1,3
-0.39,0.66,0.16,3.14159,150.603,1,4
-0.39,0.67,0.16,3.14159,149.112,1,3
-0.39,0.68,0.16,3.14159,147.592,1,3
-0.39,0.69,0.16,3.14159,146.04,1,3
-0.39,0.7,0.16,3.14159,144.457,1,5
-0.39,0.71,0.16,-3.14159,141.194,1,3
-0.39,0.72,0.16,-3.14159,139.512,1,4
-0.39,0.73,0.16,-3.14159,137.796,1,3
-0.39,0.74,0.16,-3.14159,136.044,1,3
-0.39,0.75,0.16,-3.14159,134.256,1,5
-0.39,0.76,0.16,-3.14159,130.567,1,3
-0.39,0.77,0.16,-3.14159,128.665,1,3
-0.39,0.78,0.16,3.14159,126.724,1,4
-0.39,0.79,0.16,3.14159,124.741,1,3
-0.39,0.8,0.16,3.14159,122.717,1,3
-0.39,0.81,0.16,3.14159,120.651,1,5
-0.39,0.82,0.16,3.14159,116.387,1,3
-0.39,0.83,0.16,3.14159,114.188,1,4
-0.39,0.84,0.16,3.14159,111.943,1,3
-0.39,0.85,0.16,0,2.81733,1,1
-0.38,-0.86,0.16,3.14159,111.672,1,2
-0.38,-0.85,0.16,-3.14159,113.921,1,2
-0.38,-0.84,0.16,-3.14159,116.125,1,2
-0.38,-0.83,0.16,-3.14159,120.397,1,6
-0.38,-0.82,0.16,-3.14159,122.468,1,4
-0.38,-0.81,0.16,3.14159,124.497,1,6
-0.38,-0.8,0.16,-3.14159,126.485,1,4
-0.38,-0.79,0.16,3.14159,128.433,1,4
-0.38,-0.78,0.16,-3.14159,132.211,1,6
-0.38,-0.77,0.16,-3.14159,134.043,1,4
-0.38,-0.76,0.16,-3.14159,135.838,1,4
-0.38,-0.75,0.16,-3.14159,137.597,1,6
-0.38,-0.74,0.16,3.14159,139.321,1,4
-0.38,-0.73,0.16,3.14159,141.01,1,4
-0.38,-0.72,0.16,3.14159,144.289,1,6
-0.38,-0.71,0.16,3.14159,145.881,1,4
-0.38,-0.7,0.16,3.14159,147.44,1,6
-0.38,-0.69,0.16,3.14159,148.97,1,4
-0.38,-0.68,0.16,3.14159,150.469,1,4
-0.38,-0.67,0.16,3.14159,151.939,1,4
-0.38,-0.66,0.16,3.14159,154.796,1,6
-0.38,-0.65,0.16,-3.14159,156.183,1,4
-0.38,-0.64,0.16,-3.14159,157.544,1,6
-0.38,-0.63,0.16,-3.14159,158.879,1,4
-0.38,-0.62,0.16,-3.14159,160.19,1,4
-0.38,-0.61,0.16,-3.14159,162.738,1,6
-0.38,-0.6,0.16,-3.14159,163.977,1,4
-0.38,-0.59,0.16,-3.14159,165.193,1,4
-0.38,-0.58,0.16,-3.14159,166.388,1,6
-0.38,-0.57,0.16,-3.14159,167.561,1,4
-0.38,-0.56,0.16,3.14159,168.713,1,4
-0.38,-0.55,0.16,3.14159,170.958,1,6
-0.38,-0.54,0.16,-3.14159,172.051,1,4
-0.38,-0.53,0.16,-3.14159,173.126,1,6
-0.38,-0.52,0.16,-3.14159,174.182,1,4
-0.38,-0.51,0.16,-3.14159,175.221,1,4
-0.38,-0.5,0.16,3.14159,176.242,1,4
-0.38,-0.49,0.16,3.14159,178.236,1,6
-0.38,-0.48,0.16,3.14159,179.209,1,4
-0.38,-0.47,0.16,3.14159,180.167,1,6
-0.38,-0.46,0.16,3.14159,181.11,1,4
-0.38,-0.45,0.16,-3.14159,182.038,1,4
-0.38,-0.44,0.16,3.14159,183.854,1,6
-0.38,-0.43,0.16,3.14159,184.742,1,4
-0.38,-0.42,0.16,3.14159,185.617,1,4
-0.38,-0.41,0.16,3.14159,186.48,1,6
-0.38,-0.4,0.16,3.14159,187.331,1,4
-0.38,-0.39,0.16,3.14159,188.17,1,4
-0.38,-0.38,0.16,-3.14159,189.816,1,6
-0.38,-0.37,0.16,-3.14159,190.623,1,4
-0.38,-0.36,0.16,-3.14159,191.42,1,6
-0.38,-0.35,0.16,3.14159,192.208,1,4
-0.38,-0.34,0.16,3.14159,192.986,1,4
-0.38,-0.33,0.16,3.14159,193.756,1,4
-0.38,-0.32,0.16,-3.14159,194.302,1,6
-0.38,-0.31,0.16,3.14159,194.585,1,4
-0.38,-0.3,0.16,3.14159,194.875,1,6
-0.38,-0.29,0.16,3.14159,195.171,1,4
-0.38,-0.28,0.16,-3.14159,195.474,1,4
-0.38,-0.27,0.16,3.14159,196.103,1,6
-0.38,-0.26,0.16,3.14159,196.428,1,4
-0.38,-0.25,0.16,-3.14159,196.76,1,4
-0.38,-0.24,0.16,-3.14159,197.1,1,6
-0.38,-0.23,0.16,-3.14159,197.449,1,4
-0.38,-0.22,0.16,3.14159,197.805,1,4
-0.38,-0.21,0.16,3.14159,198.542,1,6
-0.38,-0.2,0.16,-3.14159,198.924,1,4
