step,time_s,success,routeB_residual,tip_x,tip_y,tip_z,target_x,target_y,target_z,err_x,err_y,err_z,tension_margin_low,tension_margin_high,torque_margin_low,torque_margin_high,active_lower_count,active_upper_count,jacobian_backend,jacobian_fallback,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,uwo_1,ua_1,uwo_2,ua_2,uwo_3,ua_3,uwo_4,ua_4,uwo_5,ua_5,uwo_6,ua_6,uwo_7,ua_7,uwo_8,ua_8,uwo_9,ua_9,uwo_10,ua_10,uwo_11,ua_11,uwo_12,ua_12,uwo_13,ua_13,uwo_14,ua_14
28,0.54,1,1.00343134083663e-14,0.419339706255727,0.197347109264991,1.4244612843241,0.422195061157077,0.195856391502743,1.42445906603865,-0.00285535490135036,0.00149071776224821,2.21828544666458e-06,1.87307858112717e-09,493.507597136205,39.9003993757078,33.0975367491808,4,0,pinocchio,0,6.49240286379545,6.49240286379545,5.00000031925888,5.00000031925888,5.00000000187308,5.00000000187308,5.14952131062186,5.14952131062186,-0.00872512554493463,6.90246325081925,0.585445108610088,0.0104867584188108,-0.0996006242921493,-6.99422950065295e-05,6.49240286379545,6.49240286379545,6.49240286379545,6.49240286379545,5.00000031925888,5.00000031925888,5.00000031925888,5.00000031925888,5.00000000187308,5.00000000187308,5.00000000187308,5.00000000187308,5.14952131062186,5.14952131062186,5.14952131062186,5.14952131062186,-0.00871355053376277,-0.00872512554493463,-0.00189666213002937,6.90246325081925,0.00307039015624611,0.585445108610088,7.34259135555249e-05,0.0104867584188108,-0.000183860851286965,-0.0996006242921493,-1.07784125447097e-06,-6.99422950065295e-05
29,0.56,1,4.56553627214111e-15,0.419715733908232,0.197160835753918,1.42446104828702,0.422195061157077,0.195856391502743,1.42445906603865,-0.0024793272488452,0.00130444425117537,1.98224837277827e-06,0,493.497018522937,39.9004159836831,33.0970738089591,4,0,pinocchio,0,6.50298147706249,6.50298147706249,5,5,5,5,5.16262300573258,5.16262300573258,-0.00741383983596114,6.90292619104092,0.584747805791381,0.0104457992613189,-0.0995840163169406,-6.95941746151194e-05,6.50298147706249,6.50298147706249,6.50298147706249,6.50298147706249,5,5,5,5,5,5,5,5,5.16262300573258,5.16262300573258,5.16262300573258,5.16262300573258,-0.00740415938810912,-0.00741383983596114,-0.00153184077156965,6.90292619104092,0.0023991589800616,0.584747805791381,4.1387092920786e-05,0.0104457992613189,-0.000133124552647246,-0.0995840163169406,-7.40589108261247e-07,-6.95941746151194e-05
30,0.58,1,1.02458806191307e-14,0.420044047683977,0.196998385198759,1.42446083330734,0.422195061157077,0.195856391502743,1.42445906603865,-0.00215101347310004,0.00114199369601625,1.76726868872379e-06,1.63886593185225e-09,493.487763750836,39.9004278292879,33.0966653438613,4,0,pinocchio,0,6.51223624916382,6.51223624916382,5.00000006677749,5.00000006677749,5.00000000163887,5.00000000163887,5.17304529839108,5.17304529839108,-0.00618634146377365,6.90333465613869,0.584137217149527,0.0104116496343523,-0.0995721707121288,-6.93023961040694e-05,6.51223624916382,6.51223624916382,6.51223624916382,6.51223624916382,5.00000006677749,5.00000006677749,5.00000006677749,5.00000006677749,5.00000000163887,5.00000000163887,5.00000000163887,5.00000000163887,5.17304529839108,5.17304529839108,5.17304529839108,5.17304529839108,-0.00617819027725375,-0.00618634146377365,-0.00119922977012976,6.90333465613869,0.00179207575660456,0.584137217149527,1.35227041155872e-05,0.0104116496343523,-8.79777488336231e-05,-0.0995721707121288,-4.42566225444807e-07,-6.93023961040694e-05
31,0.6,1,8.86541508199164e-15,0.420330715764492,0.19685671305224,1.42446063846344,0.422195061157077,0.195856391502743,1.42445906603865,-0.00186434539258568,0.00100032154949684,1.5724247834914e-06,7.65179919426373e-10,493.479710191497,39.9004353224364,33.0963013697067,4,0,pinocchio,0,6.52028980850305,6.52028980850305,5.00000006695509,5.00000006695509,5.00000000076518,5.00000000076518,5.18109412501028,5.18109412501028,-0.00503179225133931,6.90369863029329,0.583599356579844,0.0103830748770333,-0.099564677563558,-6.905794279272e-05,6.52028980850305,6.52028980850305,6.52028980850305,6.52028980850305,5.00000006695509,5.00000006695509,5.00000006695509,5.00000006695509,5.00000000076518,5.00000000076518,5.00000000076518,5.00000000076518,5.18109412501028,5.18109412501028,5.18109412501028,5.18109412501028,-0.00502479440200432,-0.00503179225133931,-0.000894807487483718,6.90369863029329,0.00124106923487943,0.583599356579844,-1.06832280053482e-05,0.0103830748770333,-4.77243776018099e-05,-0.099564677563558,-1.7893018622317e-07,-6.905794279272e-05
32,0.62,1,6.20485259009355e-15,0.420581032060954,0.196733159085883,1.42446046257228,0.422195061157077,0.195856391502743,1.42445906603865,-0.0016140290961239,0.000876767583140092,1.39653362540848e-06,1.5396093289155e-09,493.472748448262,39.9004388248175,33.0959729741706,4,0,pinocchio,0,6.52725155173804,6.52725155173804,5.00000007737149,5.00000007737149,5.00000000153961,5.00000000153961,5.18704141622222,5.18704141622222,-0.00394088268274541,6.90402702582945,0.583121768490541,0.0103589658757723,-0.0995611751824893,-6.88526898777279e-05,6.52725155173804,6.52725155173804,6.52725155173804,6.52725155173804,5.00000007737149,5.00000007737149,5.00000007737149,5.00000007737149,5.00000000153961,5.00000000153961,5.00000000153961,5.00000000153961,5.18704141622222,5.18704141622222,5.18704141622222,5.18704141622222,-0.00393466307838253,-0.00394088268274541,-0.000615060735412953,6.90402702582945,0.000739041286379916,0.583121768490541,-3.16908117099501e-05,0.0103589658757723,-1.17478804710913e-05,-0.0995611751824893,5.46264828926724e-08,-6.88526898777279e-05
33,0.64,1,9.19724046828512e-15,0.42079961308862,0.19662539983283,1.42446030430605,0.422195061157077,0.195856391502743,1.42445906603865,-0.00139544806845782,0.000769008330087029,1.23826740239252e-06,2.01313365977285e-09,493.466780931606,39.9004386531652,33.0956721967724,4,0,pinocchio,0,6.5332190683942,6.5332190683942,5.00000007699908,5.00000007699908,5.00000000201313,5.00000000201313,5.19112815898432,5.19112815898432,-0.00290568169955972,6.90432780322765,0.582693367094428,0.010338325291979,-0.0995613468347822,-6.86793182197623e-05,6.5332190683942,6.5332190683942,6.5332190683942,6.5332190683942,5.00000007699908,5.00000007699908,5.00000007699908,5.00000007699908,5.00000000201313,5.00000000201313,5.00000000201313,5.00000000201313,5.19112815898432,5.19112815898432,5.19112815898432,5.19112815898432,-0.00289987452269713,-0.00290568169955972,-0.000356935108825951,6.90432780322765,0.000279776849374969,0.582693367094428,-4.99091439536414e-05,0.010338325291979,2.04958985889903e-05,-0.0995613468347822,2.61922416200377e-07,-6.86793182197623e-05
34,0.66,1,1.0307832543572e-14,0.420990483317908,0.19653140667415,1.42446016227635,0.422195061157077,0.195856391502743,1.42445906603865,-0.00120457783916988,0.000675015171407584,1.0962376932877e-06,1.81715442693076e-09,493.461720285785,39.9004350826907,33.0953919203728,4,0,pinocchio,0,6.53827971421527,6.53827971421527,5.00000006503656,5.00000006503656,5.00000000181715,5.00000000181715,5.19356805742241,5.19356805742241,-0.00191949207197998,6.90460807962723,0.582304288222178,0.0103202551214764,-0.0995649173092849,-6.85312335172696e-05,6.53827971421527,6.53827971421527,6.53827971421527,6.53827971421527,5.00000006503656,5.00000006503656,5.00000006503656,5.00000006503656,5.00000000181715,5.00000000181715,5.00000000181715,5.00000000181715,5.19356805742241,5.19356805742241,5.19356805742241,5.19356805742241,-0.00191374698152202,-0.00191949207197998,-0.000117788431190036,6.90460807962723,-0.000142142487320029,0.582304288222178,-6.57009781193096e-05,0.0103202551214764,4.94855536601335e-05,-0.0995649173092849,4.46331952730361e-07,-6.85312335172696e-05
35,0.68,1,8.37761462713596e-15,0.421157150207567,0.196449408984155,1.42446003509359,0.422195061157077,0.195856391502743,1.42445906603865,-0.00103791094951089,0.000593017481412578,9.69054940513914e-07,2.96110602704402e-09,493.457487987187,39.9004283505362,33.0951257733527,4,0,pinocchio,0,6.54251201281268,6.54251201281268,5.00000006354156,5.00000006354156,5.00000000296111,5.00000000296111,5.19455084602519,5.19455084602519,-0.000976711335041793,6.90487422664728,0.581945753613934,0.0103039455532312,-0.0995716494638425,-6.84024913915397e-05,6.54251201281268,6.54251201281268,6.54251201281268,6.54251201281268,5.00000006354156,5.00000006354156,5.00000006354156,5.00000006354156,5.00000000296111,5.00000000296111,5.00000000296111,5.00000000296111,5.19455084602519,5.19455084602519,5.19455084602519,5.19455084602519,-0.000970698014278071,-0.000976711335041793,0.000104652764413515,6.90487422664728,-0.000531420399767057,0.581945753613934,-7.93871120166045e-05,0.0103039455532312,7.56405912269997e-05,-0.0995716494638425,6.10827534330838e-07,-6.84024913915397e-05
36,0.7,1,6.89342153000627e-15,0.421302670055,0.196377861780757,1.42445992140797,0.422195061157077,0.195856391502743,1.42445906603865,-0.000892391102077728,0.000521470278013969,8.55369315155841e-07,1.2547358707593e-09,493.454013136238,39.9004186591197,33.0948680417848,4,0,pinocchio,0,6.5459868637624,6.5459868637624,5.00000003360747,5.00000003360747,5.00000000125474,5.00000000125474,5.19424524842731,5.19424524842731,-7.27002535303922e-05,6.90513195821524,0.581609947980994,0.010288665078115,-0.0995813408803421,-6.82877290919549e-05,6.5459868637624,6.5459868637624,6.5459868637624,6.5459868637624,5.00000003360747,5.00000003360747,5.00000003360747,5.00000003360747,5.00000000125474,5.00000000125474,5.00000000125474,5.00000000125474,5.19424524842731,5.19424524842731,5.19424524842731,5.19424524842731,-6.6111748552089e-05,-7.27002535303922e-05,0.000312333677946697,6.90513195821524,-0.000892122103834936,0.581609947980994,-9.12504309198425e-05,0.010288665078115,9.93274399547772e-05,-0.0995813408803421,7.5801910526252e-07,-6.82877290919549e-05
37,0.72,1,7.65520735341119e-15,0.421429705709734,0.196315417362087,1.42445981993628,0.422195061157077,0.195856391502743,1.42445906603865,-0.000765355447343408,0.00045902585934432,7.53897628102962e-07,2.34463115589278e-10,493.451231297539,39.9004061793327,33.0946135914805,4,0,pinocchio,0,6.54876870246142,6.54876870246142,5.00000002892048,5.00000002892048,5.00000000023446,5.00000000023446,5.19280187471869,5.19280187471869,0.000796338529446198,6.90538640851949,0.581289908481416,0.0102737517194325,-0.0995938206673435,-6.8182103693846e-05,6.54876870246142,6.54876870246142,6.54876870246142,6.54876870246142,5.00000002892048,5.00000002892048,5.00000002892048,5.00000002892048,5.00000000023446,5.00000000023446,5.00000000023446,5.00000000023446,5.19280187471869,5.19280187471869,5.19280187471869,5.19280187471869,0.000803783348523268,0.000796338529446198,0.000506908031304931,6.90538640851949,-0.00122774456368546,0.581289908481416,-0.000101539629874026,0.0102737517194325,0.000120864989227698,-0.0995938206673435,8.90190442248695e-07,-6.8182103693846e-05
38,0.74,1,7.8800291295478e-15,0.421540577101341,0.196260900463227,1.42445972947864,0.422195061157077,0.195856391502743,1.42445906603865,-0.000654484055736926,0.000404508960484218,6.63439984505132e-07,2.75219846912478e-10,493.449083615959,39.9003910535654,33.0943577984771,4,0,pinocchio,0,6.55091638404116,6.55091638404116,5.00000003731756,5.00000003731756,5.00000000027522,5.00000000027522,5.19035552177267,5.19035552177267,0.00163347312848638,6.90564220152288,0.580979425569022,0.0102586053000295,-0.0996089464346483,-6.80812364319256e-05,6.55091638404116,6.55091638404116,6.55091638404116,6.55091638404116,5.00000003731756,5.00000003731756,5.00000003731756,5.00000003731756,5.00000000027522,5.00000000027522,5.00000000027522,5.00000000027522,5.19035552177267,5.19035552177267,5.19035552177267,5.19035552177267,0.00164202773769517,0.00163347312848638,0.000689771991432053,6.90564220152288,-0.00154128096122719,0.580979425569022,-0.0001104726067922,0.0102586053000295,0.000140529662438382,-0.0996089464346483,1.00933254287838e-06,-6.80812364319256e-05
39,0.76,1,7.01120134778155e-15,0.421637305438525,0.196213286506919,1.4244596489276,0.422195061157077,0.195856391502743,1.42445906603865,-0.000557755718552544,0.000356895004175961,5.82888947331384e-07,9.40580946462433e-13,493.447515999354,39.9003733984579,33.0940964882009,4,0,pinocchio,0,6.5524840006457,6.5524840006457,5.00000000000094,5.00000000000094,5.00000000001523,5.00000000001523,5.18702737134161,5.18702737134161,0.00244114286143199,6.9059035117991,0.580672955758516,0.0102426806905148,-0.0996266015421128,-6.79811634397892e-05,6.5524840006457,6.5524840006457,6.5524840006457,6.5524840006457,5.00000000000094,5.00000000000094,5.00000000000094,5.00000000000094,5.00000000001523,5.00000000001523,5.00000000001523,5.00000000001523,5.18702737134161,5.18702737134161,5.18702737134161,5.18702737134161,0.00245103170564676,0.00244114286143199,0.000862094385972512,6.9059035117991,-0.00183527823256924,0.580672955758516,-0.000118239497176376,0.0102426806905148,0.000158559951252357,-0.0996266015421128,1.11717355366636e-06,-6.79811634397892e-05
40,0.78,1,4.73968336773001e-15,0.421721651844206,0.196171682571356,1.42445957727199,0.422195061157077,0.195856391502743,1.42445906603865,-0.000473409312871653,0.000315291068613499,5.11233333222449e-07,1.03028696685215e-13,493.446478384812,39.9003533075722,33.093825881106,4,0,pinocchio,0,6.55352161518775,6.55352161518775,5.00000000000703,5.00000000000703,5.0000000000001,5.0000000000001,5.1829270926493,5.1829270926493,0.00322125165178715,6.90617411889402,0.580365542871518,0.0102254818177472,-0.0996466924277602,-6.78782912983282e-05,6.55352161518775,6.55352161518775,6.55352161518775,6.55352161518775,5.00000000000703,5.00000000000703,5.00000000000703,5.00000000000703,5.0000000000001,5.0000000000001,5.0000000000001,5.0000000000001,5.1829270926493,5.1829270926493,5.1829270926493,5.1829270926493,0.0032326690914033,0.00322125165178715,0.00102484487035781,6.90617411889402,-0.0021118905299673,0.580365542871518,-0.000125005497132236,0.0102254818177472,0.00017516063186207,-0.0996466924277602,1.21520658780128e-06,-6.78782912983282e-05
