step,time_s,tip_x,tip_y,tip_z,des_x,des_y,des_z,err_x,err_y,err_z,err_norm,q_platform_x,q_platform_y,q_platform_psi,fail_reason,fallback_applied,hold_active,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9
120,2.3800000000000017,0.11209885963677943,-0.000673568260430869,0.2204125892506047,0.11162945305410218,-0.002325257288806207,0.2212340353225396,-0.00046940658267724533,-0.0016516890283753381,0.0008214460719349059,0.0019034686326318815,-0.014220510361259925,-0.020985895370336023,-0.0012009752753849466,none,False,False,-0.014220510361259925,-0.020985895370336023,-0.0012009752753849466,-0.07482436235554764,0.32335326218710186,0.6763015733345671,0.1275060272681172,0.036833019641168085,-0.07957377047761294
121,2.4000000000000017,0.11297870715230676,0.0013128821308808838,0.21976780698317105,0.11252596208319146,-0.0003705339627192005,0.22043451389185387,-0.0004527450691153012,-0.0016834160936000844,0.0006667069086828126,0.0018663777602311326,-0.01430680310119046,-0.02088103299494203,-0.001311228398114185,none,False,False,-0.01430680310119046,-0.02088103299494203,-0.001311228398114185,-0.07922330340585187,0.3176799212140576,0.6694384285419986,0.12934636051628884,0.04293614409139922,-0.08165492126288945
122,2.4200000000000017,0.11386137174866823,0.0033411361673385404,0.2192661627621555,0.11342362123221675,0.0016381973390213796,0.2197737395250251,-0.00043775051645147944,-0.0017029388283171607,0.0005075767628696104,0.0018300984503159807,-0.014349273294593932,-0.020760816197491507,-0.0014178581007315626,none,False,False,-0.014349273294593932,-0.020760816197491507,-0.0014178581007315626,-0.08362586456544448,0.3126337072828399,0.6635255345636223,0.13108083931214384,0.04910178240231299,-0.08370047843463534
123,2.4400000000000017,0.11474679965023987,0.005400614933829479,0.21891063540821648,0.11432220100803243,0.003690606406690603,0.21925565247515255,-0.00042459864220743826,-0.0017100085271388758,0.0003450170669360708,0.0017953968771080217,-0.014346452255336085,-0.020624936066679474,-0.0015183089701119126,none,False,False,-0.014346452255336085,-0.020624936066679474,-0.0015183089701119126,-0.08801205258803754,0.3082440142329896,0.6586097454743746,0.13272427320046576,0.05529775625304192,-0.08571351825333863
124,2.4600000000000017,0.11563492227433633,0.00748054751758832,0.21870333004410691,0.1152214715635985,0.005776051001712136,0.2188833528814589,-0.00041345071073783934,-0.0017044965158761844,0.0001800228373519952,0.001763138702658398,-0.014297156928045581,-0.020473072597230572,-0.0016097144389437107,none,False,False,-0.014297156928045581,-0.020473072597230572,-0.0016097144389437107,-0.09236111882633836,0.30453573176697607,0.6547302998372796,0.13429259493625115,0.061491922534442564,-0.08769748488368544
125,2.4800000000000018,0.11652565075090679,0.009570052760828361,0.2186454587338702,0.11612120278645417,0.007883652084071185,0.21865907430161596,-0.0004044479644526172,-0.0016864006767571757,1.361556774576167e-05,0.0017342752902010585,-0.014200520197251957,-0.02030490933995307,-0.0016889837696502006,none,False,False,-0.014200520197251957,-0.02030490933995307,-0.0016889837696502006,-0.09665177102590236,0.3015286891839181,0.6519179272472193,0.13580244630291316,0.06765237985959095,-0.0896560270746651
126,2.5000000000000018,0.1174188698652409,0.011658221321233845,0.21873732869954177,0.11702116438719147,0.010002371411802644,0.21858416458402444,-0.00039770547804943157,-0.0016558499094312014,-0.00015316411551732911,0.0017098151409190557,-0.01405601603109015,-0.02012014922968477,-0.001752911873153838,none,False,False,-0.01405601603109015,-0.02012014922968477,-0.001752911873153838,-0.10086241203584259,0.29923718500951807,0.650194110869127,0.13727070352807882,0.07374765235602652,-0.0915928052511643
127,2.520000000000002,0.11831443177508025,0.013734196898442269,0.21897833844598716,0.11792112598792877,0.01212109073953413,0.218659074301616,-0.00039330578715147946,-0.0016131061589081397,-0.00031926414437116746,0.0016907780800552363,-0.013863477988270008,-0.019918530948584028,-0.0017983079773052268,none,False,False,-0.013863477988270008,-0.019918530948584028,-0.0017983079773052268,-0.10497139953490847,0.29766962968864485,0.6495705482790761,0.13871396277437045,0.07974685074762128,-0.09351127724302614
128,2.540000000000002,0.11921214996873944,0.015787255518207054,0.21936698205313437,0.11882085721078445,0.014228691821893177,0.21888335288145896,-0.00039129275795499185,-0.001558563696313877,-0.0004836291716754093,0.001678132293232879,-0.013623109940197395,-0.019699845120342584,-0.0018221371753440597,none,False,False,-0.013623109940197395,-0.019699845120342584,-0.0018221371753440597,-0.10895731826258095,0.2968283229279235,0.6500488433838437,0.14014801045705458,0.08561981261339122,-0.09541447328350001
129,2.560000000000002,0.12011179401321984,0.017806881842170906,0.2199008617886915,0.1197201277663505,0.016314136416914704,0.21925565247515263,-0.0003916662468693294,-0.001492745425256202,-0.0006452093135388692,0.0016727182703125247,-0.013335488312096088,-0.01946394962043833,-0.0018216671589876142,none,False,False,-0.013335488312096088,-0.01946394962043833,-0.0018216671589876142,-0.11279925412966868,0.29670937929012703,0.6516204489883161,0.1415873054448396,0.09133722522595057,-0.09730477251006978
130,2.580000000000002,0.12101308567211987,0.019782841582254053,0.2205767090522719,0.12061870754216618,0.01836654548458387,0.2197737395250252,-0.0003943781299536875,-0.0014162960976701819,-0.0008029695272466775,0.0016751682922465747,-0.013001555680501318,-0.019210783332124472,-0.0017946112214945434,none,False,False,-0.013001555680501318,-0.019210783332124472,-0.0017946112214945434,-0.1164770583474017,0.29730280607795123,0.6542668640420998,0.14304450018670603,0.09687073528907507,-0.09918369375334174
131,2.600000000000002,0.12191569694213143,0.021705249246922728,0.22139041349051736,0.12151636669119147,0.02037527678632447,0.22043451389185398,-0.00039933025093996655,-0.0013299724605982596,-0.0009558995986633789,0.0016858337515871411,-0.012622606118224562,-0.018940377773431286,-0.0017392581188119534,none,False,False,-0.012622606118224562,-0.018940377773431286,-0.0017392581188119534,-0.11997158965351172,0.2985927275039864,0.6579600734864615,0.14453002541856788,0.10219305012312181,-0.1010517127931101
132,2.620000000000002,0.12281925045678499,0.0235646306177179,0.2223370599354056,0.12241287572028073,0.022330000112411416,0.2212340353225397,-0.00040637473650426137,-0.0012346305053064846,-0.0011030246128658772,0.0017047334711591052,-0.0122002631852864,-0.01865286615579926,-0.0016545797340407128,none,False,False,-0.0122002631852864,-0.01865286615579926,-0.0016545797340407128,-0.12326492390875807,0.3005577398414629,0.6626632038351161,0.14605175860746863,0.10727803439022697,-0.1029081165459343
133,2.640000000000002,0.12372332254122065,0.025351979543917935,0.2234109726333287,0.12330800557865641,0.024220769395596704,0.22216755695218732,-0.00041531696256423556,-0.0011312101483212308,-0.001243415681141391,0.0017315331747231506,-0.011736451867235693,-0.018348489593491658,-0.0015403087278391234,none,False,False,-0.011736451867235693,-0.018348489593491658,-0.0015403087278391234,-0.12634052268078194,0.30317137476836453,0.668331355827641,0.14761479021220572,0.11210080547188189,-0.10475090202532228
134,2.660000000000002,0.1246274489869917,0.027058808834308203,0.2246057660690075,0.1242015277463825,0.02603809101016595,0.22322956545560868,-0.000425921240609195,-0.0010207178241422518,-0.0013762006133988258,0.0017655599417870447,-0.011233366020943322,-0.01802760034611811,-0.0013969803746167668,none,False,False,-0.011233366020943322,-0.01802760034611811,-0.0013969803746167668,-0.12918335560612207,0.3064026432175189,0.6749125678467643,0.1492212948881052,0.11663782932621501,-0.10657672470282309
135,2.680000000000002,0.12553113337540275,0.028677195204666963,0.22591440156190548,0.12509321432283818,0.027772987605515,0.22441382738952587,-0.00043791905256457264,-0.0009042075991519613,-0.001500574172379615,0.001805848090448356,-0.010693432986576788,-0.017690662127221167,-0.0012259353762048032,none,False,False,-0.010693432986576788,-0.017690662127221167,-0.0012259353762048032,-0.13177997490128973,0.31021663005626954,0.6823488607669582,0.1508705077074502,0.1208670173186922,-0.10838089747378082
136,2.700000000000002,0.12643385754003159,0.030199818397200387,0.2273292487321738,0.12598283811519145,0.029417056881320288,0.22571344119975664,-0.00045101942484013224,-0.0007827615158800989,-0.0016158075324171628,0.0018512071991384634,-0.010119276971597485,-0.017338247636902473,-0.0010292833325913746,none,False,False,-0.010119276971597485,-0.017338247636902473,-0.0010292833325913746,-0.13411854393267528,0.31457511071948063,0.6905773162779392,0.15255879901936809,0.12476782336984978,-0.11015743817171254
137,2.720000000000002,0.12733509355293138,0.031619994708309895,0.22884215089960547,0.1268701727268728,0.030962524776533395,0.2271208943083428,-0.0004649208260585902,-0.0006574699317765005,-0.0017212565912626543,0.0019003005916586803,-0.00951368263592068,-0.016971033568649922,-0.0008098294256612987,none,False,False,-0.00951368263592068,-0.016971033568649922,-0.0008098294256612987,-0.13618882484926456,0.3194371640269929,0.6995311457254303,0.1542798363096503,0.12832133993272113,-0.11189916079960359
138,2.740000000000002,0.1282343164735746,0.0329317052397058,0.23044449348770119,0.12775499264604845,0.032402292615694286,0.22862812464471188,-0.0004793238275261624,-0.000529412624011516,-0.0018163688429893021,0.0019517235541642124,-0.008879560046926267,-0.01658979339854754,-0.000570969449014265,none,False,False,-0.008879560046926267,-0.01658979339854754,-0.000570969449014265,-0.1379821326568453,0.3247597601089876,0.7091407140057578,0.15602481770799156,0.13151039086518115,-0.11359780357546106
139,2.760000000000002,0.12913101702528906,0.03412961921782005,0.23212727454481102,0.1286370733340945,0.033729977832291494,0.23022658594319145,-0.0004939436911945705,-0.0003996413855285527,-0.0019006886016195712,0.0020040735434171723,-0.008219911869975628,-0.01619538829218784,-0.00031656036437367036,none,False,False,-0.008219911869975628,-0.01619538829218784,-0.00031656036437367036,-0.13949126461987874,0.33049830787708007,0.7193344918294448,0.15778275978050685,0.13431961915904314,-0.11524418563256092
140,2.780000000000002,0.1300247133756594,0.035209112710865666,0.23388117655277402,0.12951619131407016,0.03493994796888182,0.2319073160969809,-0.000508522061589245,-0.0002691647419838447,-0.0019738604557931194,0.0020560081333482185,-0.007537803354511319,-0.015788756467609556,-5.077492679068956e-05,none,False,False,-0.007537803354511319,-0.015788756467609556,-5.077492679068956e-05,-0.14071041449577515,0.3366071520741945,0.7300399186021043,0.15954082187410334,0.13673556763867006,-0.11682838376649572
141,2.800000000000002,0.1309149612832643,0.03616628301690036,0.23569663876144886,0.13039212425919144,0.03602734773618227,0.23366100783635638,-0.000522837024072853,-0.00013893528071808742,-0.0020356309250924853,0.0021062893507688965,-0.0068363353952150385,-0.015370901338901554,0.00022205046545074983,none,False,False,-0.0068363353952150385,-0.015370901338901554,0.00022205046545074983,-0.14163508091553173,0.34304001508615356,0.7411841664220811,0.16128465032259484,0.1387467510333112,-0.11833992088994393
142,2.820000000000002,0.1318013620234889,0.03699795890930111,0.23756392935535575,0.13126465108130475,0.03698811899707785,0.23547808098655706,-0.0005367109421841598,-9.839912223259806e-06,-0.0020858483687986873,0.002153814958846956,-0.006118620712140229,-0.014942878742363863,0.0004975656641747254,none,False,False,-0.006118620712140229,-0.014942878742363863,0.0004975656641747254,-0.1422619783520034,0.34975038302280753,0.7526948026864321,0.16299872793723327,0.1403437181461675,-0.11976795868536405
143,2.840000000000002,0.1326835676997694,0.037701706821178266,0.23947321681920258,0.13213355201936042,0.03781901362520351,0.23734875555846444,-0.000550015680408994,0.00011730680402524674,-0.0021244612607381475,0.0021976382284951963,-0.005387763012588701,-0.014505783521536824,0.0007715461590004967,none,False,False,-0.005387763012588701,-0.014505783521536824,0.0007715461590004967,-0.14258895772082092,0.3566918388939188,0.764500354246277,0.16466671698664587,0.14151910310940768,-0.121101488149438
144,2.860000000000002,0.1335612837597844,0.03827583294232429,0.24141463992363058,0.13299860872788652,0.03851759927021463,0.23926312493263174,-0.0005626750318978857,0.0002417663278903373,-0.002151514990998832,0.0022369780743931237,-0.0046468388709768145,-0.0140607357233258,0.0010400150254817574,none,False,False,-0.0046468388709768145,-0.0140607357233258,0.0010400150254817574,-0.1426149419022483,0.36381834800806645,0.7765307799482952,0.1662717869273493,0.1422676648899207,-0.12232951311377185
145,2.880000000000002,0.13443426874726824,0.03871938110428617,0.24337837579894073,0.13385960436546218,0.03908225814188361,0.24121122841410877,-0.0005746643818060615,0.00036287703759744355,-0.0021671473848319522,0.002271221407902807,-0.003898881987477397,-0.013608866637692264,0.0012993421971009373,none,False,False,-0.003898881987477397,-0.013608866637692264,0.0012993421971009373,-0.14233987950257154,0.37108450207953964,0.788717860851867,0.1677969211219073,0.14258631428601826,-0.12344122323476099
146,2.900000000000002,0.13530233150485355,0.03903212625533781,0.24535470560545192,0.13471632368319147,0.03951217900163549,0.24318312246133805,-0.0005860078216620712,0.000480052746297685,-0.0021715831441138644,0.002299919380777625,-0.0031468694533104613,-0.013151304898860816,0.001546317738829141,none,False,False,-0.0031468694533104613,-0.013151304898860816,0.001546317738829141,-0.14176471813798142,0.3784457290970914,0.8009955186559286,0.1692251994018907,0.1424741276625219,-0.1244261542373881
147,2.920000000000002,0.13616532619774913,0.03921456328677217,0.24733407734611207,0.13556855311317675,0.039807342622043065,0.24516894992653532,-0.0005967730845723718,0.000592779335270896,-0.002165127419576751,0.0023227789816935465,-0.0023937096535430625,-0.012689162856888382,0.0017781977781564087,none,False,False,-0.0023937096535430625,-0.012689162856888382,0.0017781977781564087,-0.14089139653982058,0.3858584759249088,0.8133000731448031,0.17054005540977307,0.14193234664334542,-0.1252743342748482
148,2.940000000000002,0.13702314562808718,0.03926789097076387,0.2493071654032065,0.13641608085699242,0.039968501041229926,0.24715900668668478,-0.0006070647710947619,0.000700610070466054,-0.002148158716521714,0.0023396512514712534,-0.0016422314653895122,-0.012223523423119715,0.00199272364043703,none,False,False,-0.0016422314653895122,-0.012223523423119715,0.00199272364043703,-0.13972285297397924,0.3932803700808455,0.8255704490516093,0.17172550910567547,0.14096436296772424,-0.12597641607788818
149,2.960000000000002,0.13787571336370058,0.03919399081184158,0.25126492641763076,0.1372586969741585,0.039997150999274776,0.24914380509270312,-0.000617016389542091,0.0008031601874331981,-0.002121121324927644,0.002350517216849111,-0.0008951744555807463,-0.011755427590085148,0.002188116421165792,none,False,False,-0.0008951744555807463,-0.011755427590085148,0.002188116421165792,-0.13826304593639616,0.4006703662846204,0.8377483418443372,0.17276637564316222,0.1395756877554941,-0.12652379509396444
150,2.980000000000002,0.13872297521679955,0.038995400695054916,0.25319865116759377,0.1380961934706142,0.03989550199691046,0.25111413371855573,-0.0006267817461853564,0.0009001013018555409,-0.002084517449038037,0.002355472501706876,-0.0001551798376329157,-0.01128586282370317,0.0023630506123571995,none,False,False,-0.0001551798376329157,-0.01128586282370317,0.0023630506123571995,-0.13651698191358494,0.4079888823138273,0.849778350750687,0.17364845207091925,0.13777390453853725,-0.1269087140698918
151,3.000000000000002,0.13956489057011962,0.03867528332932767,0.25510001214498246,0.1389283643871915,0.03966643946253064,0.2530611129511343,-0.0006365261829281155,0.0009911561332029695,-0.0020388991938481427,0.0023547114440231323,0.000575217989534555,-0.01081575252053766,0.0025166114093961253,none,False,False,0.000575217989534555,-0.01081575252053766,0.0025166114093961253,-0.134490744260707,0.4151979275892471,0.861608086021323,0.1743586831258921,0.13556860562040052,-0.12712435455488982
152,3.0200000000000022,0.14040142398513497,0.03823738962446627,0.2569611065706402,0.13975500588808876,0.03931348355136849,0.2549762460245088,-0.0006464180970462141,0.0010760939269022218,-0.001984860546131395,0.0023485114185998147,0.001293599437854374,-0.010345946713778201,0.002648240928039048,none,False,False,0.001293599437854374,-0.010345946713778201,0.002648240928039048,-0.13219151697642895,0.42226122676831657,0.8731882560657322,0.1748853068865204,0.13297131160964482,-0.12716491564360963
153,3.0400000000000023,0.14123253744324904,0.037686017294223204,0.25877449463721924,0.1405759163493444,0.038840744130444804,0.2568514651676893,-0.0006566210939046302,0.0011547268362216007,-0.0019230294695299355,0.0023372179333411435,0.001997667318895904,-0.009877214196558981,0.0027576787453725353,none,False,False,0.001997667318895904,-0.009877214196558981,0.0027576787453725353,-0.1296275973613409,0.4291443395474513,0.8844727387846548,0.17521798040910816,0.12999537432476913,-0.12702568000786696
154,3.0600000000000023,0.14205818347448204,0.037025965132860286,0.2605332328165987,0.14139089644731057,0.03825287252439352,0.2586791726022229,-0.0006672870271714759,0.0012269073915332357,-0.0018540602143757856,0.0023212309240059287,0.002685254030792714,-0.009410236209088166,0.0028449019639633887,none,False,False,0.002685254030792714,-0.009410236209088166,0.0028449019639633887,-0.12680839221232065,0.4358147769030569,0.8954186402073424,0.1753478848192185,0.12665586366377404,-0.12670306694930242
155,3.0800000000000023,0.14287829933572896,0.036262483557847246,0.2622309021194116,0.1421997492471262,0.0375550106105893,0.2604522761937741,-0.000678550088602764,0.0012925270527420554,-0.0017786259256374892,0.002300992522404777,0.003354328304658673,-0.008945601806531278,0.0029100694308506576,none,False,False,0.003354328304658673,-0.008945601806531278,0.0029100694308506576,-0.12374439327250938,0.44224211316022827,0.9059863424564214,0.17526780879277218,0.12296943944203215,-0.12619467190591924
156,3.1000000000000023,0.1436928023160274,0.035401222135140416,0.26386163124634937,0.1430022802911915,0.03675273785728557,0.2621642196292874,-0.0006905220248359101,0.0013515157221451538,-0.0016974116170619946,0.002276976418790067,0.004003001437557188,-0.008483804987912243,0.0029534738867838042,none,False,False,0.004003001437557188,-0.008483804987912243,0.0029534738867838042,-0.12044712904323734,0.4483980926022832,0.9161395421357617,0.17497220903142902,0.1189542096000622,-0.12549929162186652
157,3.1200000000000023,0.14450158617537823,0.03444817489635988,0.26542011462312765,0.14379829768764077,0.03585201689600856,0.2638090070574579,-0.0007032884877374579,0.0014038419996486792,-0.0016111075656697338,0.00224967878709826,0.004629532915400827,-0.008025243623656007,0.0029755047588126233,none,False,False,0.004629532915400827,-0.008025243623656007,0.0029755047588126233,-0.11692909166033373,0.4542567288339211,0.9258452794747224,0.17445724626848466,0.1146295765396412,-0.12461693408600241
158,3.1400000000000023,0.14530451867125407,0.03340962431575505,0.2669016253637031,0.14458761219881644,0.034859138209630144,0.2653812221941659,-0.000716906472437634,0.0014495138938750915,-0.001520403169537221,0.0022196106002402155,0.005232335316058522,-0.0075702201726008216,0.0029766231313695167,none,False,False,0.005232335316058522,-0.0075702201726008216,0.0029766231313695167,-0.11320363922545681,0.45979439478851836,0.9350739579710117,0.17372079555061187,0.11001607364934932,-0.1235488123885838
159,3.1600000000000024,0.14610144009260934,0.032292084833829,0.2683020232561288,0.14537003732974252,0.033780664500858745,0.2668760419554409,-0.0007314027628668174,0.0014885796670297477,-0.001425981300687884,0.002187291040656254,0.005809978379829178,-0.007118944130804791,0.002957349234246173,none,False,False,0.005809978379829178,-0.007118944130804791,0.002957349234246173,-0.10928487562887397,0.4649899011178579,0.9437993538414232,0.1727624300105325,0.10513519430717476,-0.12229732184687545
160,3.1800000000000024,0.1468921627041522,0.03110224679534825,0.269617757914182,0.1461453894165982,0.03262337528291519,0.2682892447377082,-0.0007467732875540145,0.0015211284875669383,-0.0013285131764738112,0.0021532416210812123,0.006361192140747218,-0.006671536106862497,0.002918261659506258,none,False,False,0.006361192140747218,-0.006671536106862497,0.002918261659506258,-0.10518751138380826,0.46982456071746287,0.9519986143212679,0.1715833780303462,0.10000921579445418,-0.12086600010178508
161,3.2000000000000024,0.14767647100056203,0.029846921615341478,0.2708458672832632,0.14691348771519147,0.03139421220554548,0.2696172135179083,-0.0007629832853705554,0.0015472905902040035,-0.0012286537653549146,0.002117980580508119,0.00688486902631691,-0.006228033374495676,0.002860006544825551,none,False,False,0.00688486902631691,-0.006228033374495676,0.002860006544825551,-0.10092671020553101,0.4742822373007373,0.9596522437297831,0.1701864545246487,0.09466102061973215,-0.11925947036244382
162,3.2200000000000024,0.14845412267517966,0.028532988902249447,0.27198397172920474,0.14767415448943275,0.03010022559597111,0.2708569339940438,-0.0007799681857469098,0.001567236693721663,-0.0011270377351609295,0.0020820171184218477,0.007380064853741556,-0.005788396715390278,0.002783314202513353,none,False,False,0.007380064853741556,-0.005788396715390278,0.002783314202513353,-0.09651792692632785,0.4783493762204398,0.9667440762226188,0.16857596796518173,0.0891139177342039,-0.11748336853391327
163,3.2400000000000024,0.14922485022022025,0.02716734615963987,0.27303026397437025,0.14842721509980844,0.028748522656621003,0.27200598802940096,-0.0007976351204118104,0.0015811764969811334,-0.0010242759449692884,0.0020458450848885455,0.007845998675216606,-0.005352518335759024,0.0026890201766371674,none,False,False,0.007845998675216606,-0.005352518335759024,0.0026890201766371674,-0.09197674278452074,0.4820150161158386,0.9732612342685277,0.16675760563809958,0.08339146602772951,-0.1155442555535313
164,3.2600000000000025,0.1499883630867205,0.025756861567674236,0.27398349517495935,0.1491724980918545,0.02734621772030389,0.27306254270078456,-0.0008158649948659946,0.001589356152629652,-0.0009209524741747854,0.002009935852070428,0.008282051452027645,-0.004920230620154751,0.0025780874928133407,none,False,False,0.008282051452027645,-0.004920230620154751,0.0025780874928133407,-0.08731870415443944,0.48527078041711097,0.9791940720922534,0.1647383003899874,0.07751730234561102,-0.11344951683034851
165,3.2800000000000025,0.15074435034271547,0.024308330215808097,0.27484295745746073,0.1499098352846302,0.02590038491962721,0.2740253352824224,-0.0008345150580852667,0.001592054703819113,-0.000817622175038335,0.0019747302558167376,0.008687763564829122,-0.004491315476529911,0.002451626928188525,none,False,False,0.008687763564829122,-0.004491315476529911,0.002451626928188525,-0.08255917039546568,0.48811084823338824,0.984536103600804,0.16252608271554933,0.07151497605644912,-0.11120725117624054
166,3.3000000000000025,0.1514924837749546,0.022828434032061043,0.27560846324968524,0.15063906185919146,0.024418013581729188,0.27489365452261183,-0.0008534219157631528,0.001589579549668145,-0.0007148087270734127,0.0019406296986618403,0.009062831193672911,-0.004065514027177528,0.002310912444776161,none,False,False,0.009062831193672911,-0.004065514027177528,0.002310912444776161,-0.07771317575552543,0.4905319046539268,0.9892839146242091,0.16012992241789095,0.06540779195878897,-0.10882615199148662
167,3.3200000000000025,0.15223242137968104,0.02132370553550784,0.2762803217539909,0.1513600164470647,0.022905966612505498,0.27566731858972315,-0.0008724049326163386,0.0015822610769976563,-0.0006130031642677669,0.0019079867299426892,0.009407101625382275,-0.0036425364101689704,0.0021573894549841207,none,False,False,0.009407101625382275,-0.0036425364101689704,0.0021573894549841207,-0.07279530923755412,0.49253307098889937,0.9934370596420076,0.15755956421175726,0.05921866304433386,-0.10631538369121812
168,3.3400000000000025,0.1529638111845494,0.019800495432257058,0.2768593129177105,0.15207254121872044,0.021370942087211554,0.27634665007791037,-0.0008912699658289724,0.0015704466549544965,-0.0005126628398001154,0.0018770956383089446,0.0097205675662473,-0.0032220714738742085,0.0019926742680519654,none,False,False,0.0097205675662473,-0.0032220714738742085,0.0019926742680519654,-0.06781961511776438,0.49411581593817183,0.9969979435090875,0.1548253615420401,0.052969974348352385,-0.10368445641589089
169,3.3600000000000025,0.1536862953353888,0.018264943987766902,0.27734665925814866,0.1527764819720465,0.01981943821728007,0.27693244847100407,-0.00090981336334231,0.001554494229513169,-0.0004142107871445977,0.0018481837684313034,0.01000336055436218,-0.002803796171150781,0.0018185438331067534,none,False,False,0.01000336055436218,-0.002803796171150781,0.0018185438331067534,-0.0627995155034815,0.49528384908734635,0.9999716890176067,0.1519381125766457,0.04668345883414098,-0.1009431019607293
170,3.3800000000000026,0.15439951437132907,0.0167229560370312,0.27774399589892135,0.1534716882208222,0.01825772181704545,0.27742596046581125,-0.0009278261505068774,0.001534765780014248,-0.00031803543311009763,0.0018214043762384785,0.010255743578072546,-0.0023873844879309307,0.0016369156853252324,none,False,False,0.010255743578072546,-0.0023873844879309307,0.0016369156853252324,-0.05774775502474743,0.49604299848048305,1.0023659914289753,0.1489089018498765,0.04038008597335669,-0.09810115360402392
171,3.4000000000000026,0.15510311160120052,0.015180179445124262,0.2780533391700359,0.15415801328319148,0.016691800349393895,0.2778288485537464,-0.0009450983180090411,0.0015116209042696331,-0.00022449061628948552,0.0017968318301194732,0.010478103014838203,-0.001972515771024934,0.0014498187505415422,none,False,False,0.010478103014838203,-0.001972515771024934,0.0014498187505415422,-0.052676366574907776,0.49640107429426933,1.0041909613605358,0.14574895043033162,0.03407996342255755,-0.09516843214304589
172,3.4200000000000026,0.1557967374840432,0.013641986799644214,0.2782770541173022,0.15483531437013676,0.01512739758665786,0.278143158252738,-0.0009614231139064566,0.0014854107870136465,-0.000133895864564193,0.0017744598368735994,0.010670940009073636,-0.001558882350211905,0.0012593563188804916,none,False,False,0.010670940009073636,-0.001558882350211905,0.0012593563188804916,-0.04759665601850948,0.49636772084209696,1.0054589576159076,0.14246947682778363,0.027802251955156485,-0.09215463999932773
173,3.4400000000000026,0.15648005391047676,0.012113460100402953,0.27841782125764947,0.15550345267395244,0.013569932882812205,0.2783712843701093,-0.0009766012365243215,0.0014564727824092523,-4.6536887540193916e-05,0.0017542031304788256,0.010834861408395782,-0.001146196378657161,0.0010676630204881704,none,False,False,0.010834861408395782,-0.001146196378657161,0.0010676630204881704,-0.04251920301900643,0.495954259263725,1.0061844117002845,0.13908157019396417,0.02156509358691914,-0.08906926477446048
174,3.4600000000000026,0.15715273827810106,0.010599378213000013,0.2784786029055668,0.1561622934567185,0.012024504015566163,0.27851593666208213,-0.0009904448213825523,0.00142512580256615,3.733375651532311e-05,0.001735902735385504,0.010970570376185226,-0.0007341958420434467,0.0008768579952819202,none,False,False,0.010970570376185226,-0.0007341958420434467,0.0008768579952819202,-0.037453874649691285,0.4951735233147622,1.006383645861474,0.1355960767602923,0.015385552650750313,-0.08592149316529743
175,3.4800000000000026,0.1578144872559355,0.009104206864062186,0.27846260938223344,0.1568117061387742,0.010495873522596415,0.27858010523716353,-0.0010027811171612888,0.0013916666585342286,0.00011749585493009418,0.0017193345612000071,0.011078856794709236,-0.00032264971001438934,0.0006889966368758177,none,False,False,0.011078856794709236,-0.00032264971001438934,0.0006889966368758177,-0.03240984823104676,0.4940396906615325,1.0060746865459687,0.13202349993019938,0.009279569419691372,-0.08272013571731922
176,3.5000000000000027,0.1584650201395587,0.0076320909769543015,0.2783732654030453,0.1574515643871915,0.008988458425166929,0.2785670260294491,-0.0010134557523672205,0.0013563674482126274,0.00019376062640380498,0.0017042207594444559,0.011160587567965417,8.863777680831e-05,0.000506023308414366,none,False,False,0.011160587567965417,8.863777680831e-05,0.000506023308414366,-0.027395639880216375,0.49256811202028955,1.005277075161554,0.12837391402628712,0.0032619257547121024,-0.07947356253241916
177,3.5200000000000027,0.15910408170979182,0.006186849171961014,0.27821417692142714,0.15808174620424875,0.007506323204892049,0.2784801466443077,-0.001022335505543065,0.0013194740329310348,0.00026596972288056575,0.0016902430307392036,0.01121669692737629,0.000499823674728063,0.00032972729177569213,none,False,False,0.01121669692737629,0.000499823674728063,0.00032972729177569213,-0.022419135523454776,0.49077514036531306,1.0040116780019046,0.1246568913922333,-0.0026537778432723785,-0.07618964976652663
178,3.5400000000000027,0.15973144452326077,0.004771970283266253,0.27798909868677246,0.15870213401590438,0.006053175875530336,0.27832309285348783,-0.0010293105073563846,0.001281205592264083,0.00033399416671536786,0.0016770569440549448,0.011248176836694206,0.000911023737211894,0.00016170396448506085,none,False,False,0.011248176836694206,0.000911023737211894,0.00016170396448506085,-0.017487621569028465,0.4886779622745886,1.002300497117539,0.12088144235922309,-0.008455134467164583,-0.0728757365561305
179,3.5600000000000027,0.16034691058176487,0.0033906117744405915,0.2777019027523568,0.15931261476027045,0.004632366971481604,0.2780996359898979,-0.0010342958214944187,0.0012417551970410126,0.0003977332375411091,0.001664306325164965,0.011256067585276504,0.0013223106145288507,3.3228306809551432e-06,none,False,False,0.011256067585276504,0.0013223106145288507,3.3228306809551432e-06,-0.01260781301447073,0.4862944332952151,1.000166483819059,0.11705596749053483,-0.01413093305659447,-0.06953859189458844
