step,time_s,tip_x,tip_y,tip_z,des_x,des_y,des_z,err_x,err_y,err_z,err_norm,q_platform_x,q_platform_y,q_platform_psi,fail_reason,fallback_applied,hold_active
194,3.860000000000003,0.06359215533495088,0.06722500420142385,0.3700261992277739,0.052062458355599105,0.06979711394400381,0.3692864790306418,-0.01152969697935178,0.002572109742579959,-0.0007397201971320877,0.011836251388577104,0.005730833417963658,0.004361741683750156,0.007781602051843913,none,False,False
195,3.880000000000003,0.05627992350340645,0.065947766094968,0.37087405241363036,0.04618694981046567,0.06901609688736843,0.370125346302148,-0.01009297369294078,0.003068330792400431,-0.0007487061114823668,0.010575600817890128,0.006392343101559769,0.004299949487264411,0.0077411647670815684,none,False,False
196,3.900000000000003,0.049161583567601294,0.06412448981634104,0.3717148965952286,0.040465735550314436,0.06767314196350485,0.3709570645840245,-0.008695848017286859,0.0035486521471638083,-0.000757832011204107,0.009422580016032115,0.006978956618308333,0.004212219966797397,0.0077043849466686895,none,False,False
197,3.920000000000003,0.042357608082340945,0.06179111692892137,0.37254869252068357,0.034951184494254606,0.06579588346764427,0.37178150304367885,-0.007406423588086339,0.0040047665387228995,-0.000767189477004715,0.00845469367212456,0.007481565063168365,0.004101102746366796,0.007683171052707977,none,False,False
198,3.940000000000003,0.03595255187674241,0.05898677032197208,0.3733755341503515,0.029691279089299843,0.06341657710283649,0.37259853298185175,-0.006261272787442564,0.004429806780864409,-0.0007770011684997691,0.007709115114616663,0.007896293869885617,0.003970920266610777,0.00767127926164729,none,False,False
199,3.960000000000003,0.030005573594750517,0.05575330645737766,0.37419548372140143,0.024729262943374027,0.06057146376219754,0.3734080278800246,-0.00527631065137649,0.004818157304819881,-0.0007874558413768495,0.007188475541165645,0.008222292147984377,0.0038264297650431826,0.007663156062885762,none,False,False
200,3.980000000000003,0.024557385953897004,0.052135113842228104,0.3750085262843646,0.020103374664154648,0.05730011767909983,0.3742098634478271,-0.004454011289742356,0.005165003836871726,-0.0007986628365375115,0.006866829219553822,0.008458221723253313,0.0036695416393004924,0.00765587127000249,none,False,False
201,4.000000000000003,0.01963518276735842,0.04817849232547787,0.3758145370949257,0.015846666115067236,0.05364478990618524,0.3750039176704442,-0.003788516652291185,0.005466297580707373,-0.0008106194244814624,0.006700027725083049,0.008602623116618453,0.003499941135521758,0.007648445358993163,none,False,False
202,4.020000000000002,0.015255945889717239,0.043930845574812305,0.37661319283668127,0.011986902013198686,0.049649757358802615,0.37579007085602456,-0.003269043876518553,0.00571891178399031,-0.0008231219806567047,0.006638533697640383,0.008655593993649555,0.0033173506473392228,0.007640611952033663,none,False,False
203,4.040000000000002,0.011428544721521551,0.03943998297579469,0.3774039456107456,0.008546536664815044,0.045360686801212954,0.37656820568308624,-0.0028820080567065077,0.005920703825418268,-0.0008357399276593402,0.006637707846382498,0.008618556142545931,0.0031214690719318563,0.007632485318090162,none,False,False
204,4.060000000000001,0.008155212901600761,0.034753478165522156,0.3781860897897513,0.005542762672123565,0.04082402219274056,0.37733820724792577,-0.0026124502294771965,0.006070544027218405,-0.0008478825418255509,0.006662980248554326,0.008494071595740534,0.0029117952173558707,0.007606872252285542,none,False,False
205,4.080000000000001,0.005432694101737304,0.029918011019029453,0.37895885011437147,0.0029876256553363345,0.0360864027741728,0.37809996311202454,-0.00244506844640097,0.006168391755143346,-0.0008588870023469308,0.006690672868651296,0.008285690566444914,0.0026877999200224886,0.007513197120296204,none,False,False
206,4.1000000000000005,0.0032531191027322832,0.024978838311602834,0.3797215324680802,0.0008881984177533456,0.031194118189119106,0.37885336334945663,-0.0023649206849789377,0.006215279877516272,-0.0008681691186235851,0.00670643507540568,0.007997550932256682,0.002448918355058004,0.007301189553557854,none,False,False
207,4.12,0.0016048084698569078,0.019980135075894856,0.38047350215972947,-0.0007531924641849472,0.02619260582671516,0.379598300594296,-0.002358000934041855,0.006212470750820303,-0.0008752015654334699,0.006702308484013343,0.007634574771426502,0.002199117432352439,0.006941065591680563,none,False,False
208,4.14,0.0004721312260817581,0.014964390702361547,0.3812139278078035,-0.0019386949255202415,0.021125994464803285,0.38033467008802446,-0.0024108261516019996,0.006161603762441738,-0.0008792577197790363,0.006674618925180322,0.0072031688783835545,0.0019463969252489573,0.006424936288661143,none,False,False
209,4.159999999999999,-0.0001642061323027539,0.009971839521639792,0.3819419014098026,-0.0026746219982901817,0.01603669720835614,0.38106236972693797,-0.002510415865987428,0.006064857686716349,-0.0008795316828646427,0.006622557101413811,0.006710774307929864,0.001699000384086932,0.0057598053934677235,none,False,False
210,4.179999999999999,-0.0003263165289829027,0.00504041508134466,0.3826566080917073,-0.0029711121074421573,0.01096505567543138,0.38178130010955524,-0.0026447955784592546,0.005924640594086721,-0.0008753079821520737,0.006546943858363,0.006165203406167863,0.0014649250837628699,0.0049623484748786036,none,False,False
211,4.199999999999998,-3.853284738648474e-05,0.00020544112899931882,0.38335744254801263,-0.0028417663402129853,0.005949036399003162,0.38249136458402433,-0.0028032334928265006,0.005743595270003843,-0.0008660779639882987,0.006449581046906915,0.005574455199059455,0.0012516179567519706,0.004059715901513768,none,False,False
212,4.219999999999998,0.0006731186772597538,-0.004500656649804931,0.38404406008315356,-0.0023032696909793954,0.0010239795009551553,0.3831924692955305,-0.002976388368239149,0.005524636150760086,-0.0008515907876230355,0.00633290606170966,0.004946469771248876,0.0010657924656418472,0.0030860504862007736,none,False,False
213,4.2399999999999975,0.001780928889255214,-0.009049147994876269,0.38471623987913317,-0.001375002923833836,-0.003777601134714051,0.38388452323370337,-0.00315593181308905,0.005271546860162218,-0.0008317166454298031,0.006200069716224059,0.004290976129186399,0.0009108207424317009,0.002076382160831264,none,False,False
214,4.259999999999997,0.0032558301566004196,-0.01341538034821452,0.38537391488595785,-7.865125319077987e-05,-0.008426167701061783,0.38456743828002427,-0.0033344814097911995,0.0049892126471527375,-0.0008064766059335815,0.00605486693715643,0.003621251573046668,0.0007840351805243942,0.0010665798998999837,none,False,False
215,4.279999999999997,0.005068638127550509,-0.01757772862259751,0.38601749941308794,0.0015621844649186395,-0.012895260474070525,0.38524112925523424,-0.003506453662631869,0.0046824681485269845,-0.0007763701578537008,0.005901141912558955,0.002950839967328127,0.0006802439869656799,9.155196348033289e-05,none,False,False
216,4.299999999999996,0.007190506161008626,-0.02151715150048322,0.38664787497246406,0.0035223688953648774,-0.017161554683733194,0.38590551396674033,-0.0036681372656437485,0.004355596816750025,-0.000742361005723724,0.0057426086835606766,0.002290628007598008,0.0005951142914110792,-0.0008188169498815739,none,False,False
217,4.319999999999996,0.009592855879573004,-0.025217725344069377,0.3872663465551408,0.0057756011959080936,-0.021204875394158985,0.38656051325602436,-0.0038172546836649102,0.004012849949910392,-0.0007058332991164429,0.005583242667715521,0.001648454486889929,0.0005239326727426332,-0.0015517281880087653,none,False,False
218,4.339999999999995,0.012246722086844204,-0.028666957208422016,0.3878739019481682,0.008294767864862176,-0.025008173884561363,0.3872060510460491,-0.003951954221982027,0.0036587833238606524,-0.0006678509021190715,0.005426846451767695,0.0010295310267190922,0.00046464699856767016,-0.0020890037683212025,none,False,False
219,4.359999999999995,0.015122801133088299,-0.031854929611622486,0.3884712262452309,0.011052276147173773,-0.02855746927740125,0.3878420543886662,-0.004070524985914526,0.003297460334221236,-0.000629171856564692,0.0052761989672310446,0.00043737586609630193,0.0004174709897735521,-0.0025404522427602385,none,False,False
220,4.379999999999995,0.01819206695340399,-0.03477400731311835,0.3890591106050623,0.014020365292076759,-0.03184175932575246,0.3884684535120243,-0.0041717016613272324,0.0029322479873658963,-0.0005906570930380162,0.0051332298616064195,-0.00012514001957742224,0.000382153181763271,-0.0029347739630858952,none,False,False
221,4.399999999999994,0.021425926883513878,-0.03741923652056501,0.3896382560064668,0.01717139354909527,-0.034852904355393795,0.3890851818679749,-0.004254533334418609,0.0025663321651712145,-0.0005530741384918714,0.0049993005189066225,-0.0006560291739355943,0.00035840327679192405,-0.0032767575485708614,none,False,False
222,4.419999999999994,0.024796353315889835,-0.03978827177333441,0.39020914673486523,0.020478099356962987,-0.0375854883656292,0.38969217617948104,-0.004318253958926849,0.0022027834077052097,-0.0005169705553841886,0.004875123644604618,-0.001153791933757857,0.0003460890953265457,-0.003572587913514002,none,False,False
223,4.439999999999993,0.028276176351961856,-0.04188112712574299,0.39077210103744764,0.023913835714231474,-0.04003666123412911,0.39028937648802436,-0.004362340637730382,0.0018444658916138765,-0.0004827245494232746,0.004760787041607384,-0.0016173110474352631,0.0003451294016632468,-0.0038290298375061437,none,False,False
224,4.459999999999993,0.03183933293121824,-0.04369995444140763,0.3913273161769715,0.027452777215087033,-0.042205965853815704,0.3908767262010118,-0.004386555716131207,0.0014939885875919282,-0.00045058997595964767,0.004655846247140643,-0.002045793263698752,0.00035540834179787964,-0.004052630744185867,none,False,False
225,4.479999999999992,0.035461067593688424,-0.0452488397218885,0.3918749042215963,0.03107009968450061,-0.04409515386243496,0.39145417213918476,-0.004390967909187814,0.0011536858594535376,-0.0004207320824115568,0.004559452349459375,-0.0024387479655539964,0.0003767168080395296,-0.004249063938335115,none,False,False
226,4.499999999999992,0.039118085026980026,-0.046533609290105846,0.39241491775953363,0.03474213275008016,-0.04570799341659008,0.3920216645840243,-0.0043759522768998665,0.0008256158735157684,-0.0003932531755093116,0.004470486322577722,-0.002795989282419892,0.00040871978618279913,-0.004422656888226851,none,False,False
227,4.519999999999992,0.042788657998219695,-0.047561639737043526,0.39294736641908806,0.038446486042201175,-0.047050072220176625,0.39257915732516,-0.00434217195601852,0.0005115675168669009,-0.00036820909392804024,0.004387680088246906,-0.0031176477332208914,0.0004509460884361956,-0.004576123863959432,none,False,False
228,4.539999999999991,0.04645269628303118,-0.04834166826584107,0.39347222615722066,0.04216215001820594,-0.04812859875025731,0.3931266077077773,-0.004290546264825237,0.00021306951558375947,-0.0003456184494433634,0.004309714373560333,-0.003404179411405017,0.0005027952755338435,-0.004710500118250733,none,False,False
229,4.559999999999991,0.050091782912736624,-0.048883602746755246,0.3939894437094805,0.045869572661266636,-0.048952204339179635,0.3936639766800242,-0.004222210251469988,-6.860159242438879e-05,-0.00032546702945635,0.004235291533456057,-0.0036563639835230093,0.0005635559328809471,-0.0048252560053852825,none,False,False
230,4.57999999999999,0.053689183804189425,-0.04919833292350119,0.3944989384633313,0.049550713511088924,-0.04953074847711096,0.39419122884041924,-0.0041384702931005005,-0.0003324155536097717,-0.0003077096229120446,0.004163186481433387,-0.003875286436497621,0.000632429682670298,-0.004918555664672856,none,False,False
231,4.59999999999999,0.057229836031000854,-0.04929754553176845,0.39500060352264554,0.053189076644018944,-0.04987512940051123,0.3947083324852588,-0.00404075938698191,-0.0005775838687427856,-0.00029227103738677096,0.004092280770940508,-0.004062301000326401,0.0007085561948776385,-0.00498761700144876,none,False,False
232,4.6199999999999894,0.06070031900557811,-0.04919354659185334,0.3954943071001361,0.05676972433706535,-0.04999710173506102,0.3952152596560243,-0.003930594668512762,-0.0008035551432076793,-0.00027904744411183513,0.004021584612112719,-0.0042189786685025,0.0007910357413741926,-0.005029127557958449,none,False,False
233,4.639999999999989,0.06408881192623357,-0.04889909396863887,0.3959798947870813,0.060279273226969146,-0.04990910267111559,0.3957119861867896,-0.0038095386992644253,-0.0010100087024767224,-0.0002679086002916886,0.003950250333634851,-0.004347042086988439,0.0008789472415534562,-0.005039673568149162,none,False,False
234,4.659999999999989,0.06738504013468147,-0.048427242680193695,0.39645719282104325,0.06370587481535406,-0.04962408787006009,0.3961984917516292,-0.00367916531932741,-0.0011968451898663954,-0.0002587010694140579,0.003877579412309162,-0.004448293246546182,0.0009713610477337302,-0.005016145660045843,none,False,False
235,4.679999999999988,0.07058008906473631,-0.04779108555623326,0.3969258716828386,0.06703918217786725,-0.049155378034451,0.39667475991202417,-0.0035409068868690607,-0.0013642924782177393,-0.00025111177081443836,0.003802942632888354,-0.004524198140638662,0.0010677240404711919,-0.004956077639590312,none,False,False
236,4.699999999999988,0.07366628459946473,-0.047003584750650265,0.3973853900876719,0.07027030471316772,-0.048516516826291975,0.39714077816427107,-0.0033959798862970014,-0.0015129320756417097,-0.00024461192340080595,0.0037257855341805662,-0.004575527031731892,0.001168172241634972,-0.0048577419688953915,none,False,False
237,4.719999999999987,0.07663736655062925,-0.04607771092403942,0.39783528475332924,0.07339175272035844,-0.04772114058830001,0.3975965379868884,-0.003245613830270805,-0.0016434296642605858,-0.00023874676644086712,0.0036458017246008808,-0.0046027584364167215,0.0012730074590195783,-0.00472011213210361,none,False,False
238,4.739999999999987,0.07948852780736514,-0.045026457482267336,0.3982753140443337,0.07639737352515788,-0.0467828601140246,0.3980420348880242,-0.0030911542822072563,-0.0017564026317572617,-0.00023327915630949603,0.0035629488020487415,-0.004606420294648288,0.0013822803642271864,-0.004543079767597924,none,False,False
239,4.7599999999999865,0.08221625546640977,-0.04386267167585267,0.3987053739224121,0.07928228078937735,-0.045715154525090375,0.3984772684528637,-0.002933974677032422,-0.0018524828492377035,-0.00022810546954843414,0.0034773455706077383,-0.004587056931276287,0.0014958127565718943,-0.004327765133074748,none,False,False
240,4.779999999999986,0.08481819241530444,-0.04259892592995284,0.39912544064740396,0.08204277853881439,-0.04453127714802984,0.39890224239103655,-0.0027754138764900516,-0.0019323512180769997,-0.0002231982563674073,0.0033892065262333382,-0.004545207184539748,0.0016132237771241972,-0.004076667235139258,none,False,False
241,4.799999999999986,0.08729301090316219,-0.04124741367557694,0.3995355272793195,0.08467628133484412,-0.04324417313910384,0.39931696458402405,-0.0026167295683180714,-0.001996759463526905,-0.00021856269529546557,0.0032988015461177947,-0.004481392269048047,0.001733983863714476,-0.0037939855837116933,none,False,False
242,4.819999999999985,0.0896403130417725,-0.03981989088714441,0.39993567142135167,0.08718123189796284,-0.04186640848271316,0.39972144713256724,-0.0024590811438096605,-0.0020465175955687517,-0.0002142242887844259,0.003206432033696945,-0.004396128032924121,0.0018574064432205833,-0.0034847345334988295,none,False,False
243,4.839999999999985,0.09186052435919842,-0.03832761280261783,0.40032590990006456,0.0895570173700459,-0.04041010988676166,0.40011570640407357,-0.0023035069891525206,-0.0020824970841438264,-0.00021020349599099042,0.0031124145071421455,-0.004289945638863974,0.001982713999132764,-0.003154790422390441,none,False,False
244,4.859999999999984,0.09395479809006885,-0.03678128454864511,0.4007062645400081,0.09180388527879327,-0.0388869150155624,0.4004997630800241,-0.0021509128112755793,-0.0021056304669172868,-0.0002065014599839654,0.003017076140553174,-0.004163412934784424,0.0021091231410659606,-0.002811100457715012,none,False,False
245,4.879999999999984,0.09592533443551654,-0.03519141392995997,0.40107724295685554,0.09392286014486224,-0.03730793243639002,0.40087364220338223,-0.0020024742906542964,-0.0021165185064300554,-0.00020360075347330975,0.0029207887872297854,-0.004018414697608798,0.0022345446057395915,-0.0024607766813011826,none,False,False
246,4.8999999999999835,0.0977750546882338,-0.03356803961056504,0.401439534582853,0.09591566155145609,-0.03568371060820671,0.4012373732259994,-0.001859393136777715,-0.0021156709976416707,-0.00020216135685358072,0.0028238760280088525,-0.003858000490516428,0.0023558549676268663,-0.002111410687695467,none,False,False
247,4.919999999999983,0.09950705431978799,-0.031920273697529034,0.40179341380409783,0.0977846243793628,-0.03402421520885938,0.40159099005602417,-0.0017224299404251797,-0.002103941511330344,-0.0002024237480736657,0.0027265931410014755,-0.0036851858971849345,0.0024702553984117335,-0.001771296028463919,none,False,False
248,4.939999999999983,0.10112459590893366,-0.030256387701483617,0.4021388187481188,0.09953262179875177,-0.03233881407874665,0.401934531105308,-0.0015919741101818874,-0.0020824263772630316,-0.00020428764281077427,0.002629185163737128,-0.0035027743701845407,0.0025754960617584816,-0.0014487213439404283,none,False,False
249,4.959999999999982,0.10263115727531485,-0.02858394062981246,0.4024754944606147,0.101162991503705,-0.030636269052856574,0.4022680393368144,-0.0014681657716098528,-0.0020523284230441127,-0.00020745512380032638,0.0025319163330079645,-0.003313365460714408,0.002669880799577532,-0.001151267968234635,none,False,False
250,4.979999999999982,0.10403044887416313,-0.026909868432183386,0.4028030922822169,0.10267946557705068,-0.0289247339577995,0.40259156231202425,-0.0013509832971124458,-0.0020148655256161142,-0.00021152997019263653,0.0024350736916329274,-0.0031193546313548204,0.002752255459278693,-0.000885281589990602,none,False,False
251,4.999999999999981,0.10532640158063554,-0.025240598919419148,0.40312124184650444,0.1040861042823641,-0.027211758064295453,0.402905152238345,-0.0012402972982714366,-0.0019711591448763055,-0.00021608960815944211,0.0023389101054301794,-0.002922730266260678,0.002821762842302855,-0.000655499753464478,none,False,False
252,5.019999999999981,0.10652314946846352,-0.02358206594868531,0.4034295908488177,0.10538723399715483,-0.02550429430724488,0.40320886601651795,-0.0011359154713086878,-0.001922228358559569,-0.0002207248322997346,0.0022436544457653898,-0.002725106981556025,0.002877834939366513,-0.00046493176154490957,none,False,False
253,5.0399999999999805,0.1076250409366565,-0.021939587846353536,0.4037278374978356,0.10658738942658198,-0.02380871161350876,0.4035027652880242,-0.001037651510074511,-0.001869123767155225,-0.00022507220981138332,0.0021496515561676113,-0.0025283026513438557,0.00292074319685928,-0.0003148545911809319,none,False,False
254,5.05999999999998,0.10863659267580009,-0.020318005201907203,0.40401576130969696,0.10769126017050566,-0.0221308107105731,0.4037869164824932,-0.0009453325052944245,-0.0018128055086658983,-0.00022884482720375576,0.0020572523697285116,-0.0023341585244961724,0.002951311859376979,-0.00020468410680059631,none,False,False
255,5.07999999999998,0.10956241678170672,-0.01872181841833959,0.4042932223655803,0.10870364165807937,-0.020475842826307794,0.40406139086511045,-0.0008587751236273505,-0.0017540244079682042,-0.0002318315004698479,0.001966683040380295,-0.0021441462531235755,0.002970413518180737,-0.00013208181144988551,none,False,False
256,5.099999999999979,0.11040718477414792,-0.017155150582354388,0.4045601535924852,0.10962939041331166,-0.018848530729805538,0.4043262645840242,-0.000777794360836262,-0.0016933801474511498,-0.0002338890084609968,0.0018780853175000426,-0.0019594231556984763,0.0029789587798123266,-9.331775310100219e-05,none,False,False
257,5.119999999999979,0.1111755918109221,-0.015621730749163478,0.4048165528381485,0.11047338357163508,-0.017253091604961534,0.40458161871775256,-0.0007022082392870166,-0.0016313608557980558,-0.00023493412039593542,0.0017915436623423245,-0.0017808822364830414,0.002977880842433253,-8.363681889938692e-05,none,False,False
258,5.139999999999978,0.11187232153346706,-0.01412489070931957,0.40506247392762573,0.11124048253116148,-0.015693261291109446,0.40482753932259213,-0.0006318390023055814,-0.0015683705817898762,-0.00023493460503359875,0.0017071031238038083,-0.0016091944552393963,0.0029681179229516107,-9.761765374452763e-05,none,False,False
259,5.159999999999978,0.11250201248592251,-0.01266757070404315,0.4052980169769427,0.11193550059245523,-0.014172319468025732,0.4050641174800242,-0.000566511893467278,-0.0015047487639825823,-0.00023389949691848821,0.001624781075346987,-0.0014448431422903068,0.002950595817742691,-0.00012951427549237363,none,False,False
260,5.1799999999999775,0.1130692257471098,-0.011252330380251009,0.40552331673135067,0.1125631744169296,-0.01269311540510586,0.40529144934412314,-0.0005060513301801961,-0.0014407850248548508,-0.00023186738722752454,0.0015445749971700492,-0.0012881441819357314,0.002926217368098379,-0.0001731478110063176,none,False,False
261,5.199999999999977,0.11357842022848919,-0.009881365933113628,0.4057385375163577,0.1131281391156818,-0.011258093936268785,0.4055096361889627,-0.00045028111280738525,-0.0013767280031551574,-0.00022890132739500357,0.0014664681697554292,-0.001139281517636389,0.0028958419147643347,-0.00022286745762660926,none,False,False
262,5.219999999999977,0.11403392930500719,-0.008556528275263346,0.40594386622614165,0.11363490676735667,-0.009869321362399649,0.4057187844560242,-0.0003990225376505202,-0.001312793087136303,-0.00022508177011743014,0.0013904339173168646,-0.0009983327247806361,0.002860269586711725,-0.0002741977273087359,none,False,False
263,5.239999999999976,0.11443993855415306,-0.007279340378624703,0.40613950225385853,0.11408784815478916,-0.008528511021826887,0.40591900580160456,-0.0003520903993639024,-0.0012491706432021833,-0.00022049645225397096,0.0013164397557879268,-0.0008652799579645921,0.002820242826035473,-0.00032311569072067495,none,False,False
264,5.259999999999976,0.11480047005211771,-0.006051017966633154,0.4063256527572381,0.11449117750528667,-0.007237048305982548,0.4061104171442218,-0.00030929254683104146,-0.0011860303393493934,-0.0002152356130162847,0.0012444501655321377,-0.0007400263247816169,0.0027764438743876465,-0.0003661077319541357,none,False,False
265,5.279999999999975,0.1151193712045642,-0.0048724906288895,0.40650253067244324,0.11484894001793078,-0.005996014931853078,0.40629314071202427,-0.0002704311866334186,-0.0011235243029635786,-0.00020938996041897084,0.0011744292407710275,-0.000622416906343863,0.0027294913395401123,-0.000400513372796116,none,False,False
266,5.299999999999975,0.11540030578345986,-0.0037444221647143453,0.4066703524763221,0.11516500196267242,-0.0048062123150797356,0.40646730409019705,-0.00023530382078744416,-0.0010617901503653902,-0.00020304838612505982,0.00110634301127549,-0.000512256195542609,0.0026799409236746207,-0.00042454639308573566,none,False,False
267,5.3199999999999745,0.11564674759737661,-0.002667230601823863,0.40682933663581644,0.11544304313987953,-0.0036681839173055893,0.4066330402683699,-0.00020370445749708088,-0.0010009533154817264,-0.00019629636744655787,0.0010401611940707817,-0.0004093236714082292,0.0026282878445857815,-0.0004372699474625528,none,False,False
268,5.339999999999974,0.11586197638526141,-0.0016411077051489333,0.40697970248707804,0.11568655149485152,-0.002582236468794496,0.40679048768802417,-0.00017542489040989206,-0.0009411287636455629,-0.00018921479905387173,0.0009758583309668189,-0.00031338673452256525,0.002574970499743454,-0.00043853263112330644,none,False,False
269,5.359999999999974,0.11604907560408673,-0.0006660378187858147,0.4071216693719338,0.11589881968931182,-0.0015484599922432774,0.4069397902899007,-0.00015025591477491052,-0.0008824221734574627,-0.00018187908203309844,0.0009134143269160168,-0.00022421044164883954,0.0025203749401817017,-0.00042887339665509676,none,False,False
270,5.379999999999973,0.11621093186552023,0.0002581841111746856,0.40725545594705803,0.11608294344059275,-0.0005667465763363744,0.4070810975614067,-0.00012798842492747764,-0.00082493068751106,-0.00017435838565132977,0.0008528144714765484,-0.00014156381423211954,0.00246483977253809,-0.0004094038657645216,none,False,False
271,5.399999999999973,0.11635023584873289,0.0011319354842122716,0.40738127965414606,0.11624182144886094,0.00036319213220981084,0.40721456458402416,-0.00010841439987194224,-0.0007687433520024607,-0.00016671507012189224,0.0007940490777989229,-6.522287304187751e-05,0.002408661170323358,-0.0003816766971484655,none,False,False
272,5.419999999999972,0.11646948456391462,0.0019557501061069297,0.4074993563840543,0.11637815674294306,0.0012418087312871737,0.40734035208071573,-9.132782097155678e-05,-0.000713941374819756,-0.0001590043033385946,0.0007371128991159549,5.02911583448733e-06,0.0023520977435354095,-0.00034754832027501537,none,False,False
273,5.439999999999972,0.11657098486281829,0.0027303034862816867,0.4076099003821919,0.11649445928588417,0.002069705158068926,0.4074586264633329,-7.652557693411943e-05,-0.0006605983282127609,-0.00015127391885899621,0.0006820044821623627,6.940346462771128e-05,0.0022953750840648203,-0.0003090436119640815,none,False,False
274,5.4599999999999715,0.11665685809341925,0.0034563994616974465,0.40771312443108243,0.11659304969202527,0.002847619059154818,0.4075695598800244,-6.380840139397215e-05,-0.0006087804025426283,-0.00014356455105801746,0.0006287255927102927,0.00012810913033486318,0.0022386898691319893,-0.00026822906662757264,none,False,False
275,5.479999999999971,0.1167290457825524,0.004134958194050391,0.40780924031748167,0.11667606391794938,0.0035764114076342396,0.40767333026264146,-5.298186460302168e-05,-0.0005585467864161519,-0.0001359100548402048,0.0005772808100043607,0.00018135621758672124,0.002182213463816409,-0.00022709978701967388,none,False,False
276,5.499999999999971,0.11678931621257965,0.004767005539793895,0.40789845955664167,0.11674545879995044,0.0042570553284109365,0.40777012137414786,-4.385741262921683e-05,-0.0005099502113829583,-0.00012833818249380347,0.0005276773444235275,0.00022935923560954435,0.002126095013917298,-0.00018748428629880457,none,False,False
277,5.51999999999997,0.11683927174346902,0.00535366374718169,0.40798099431509083,0.1168030183205408,0.004890626084453432,0.4078601228560243,-3.62534229282202e-05,-0.00046303766272825803,-0.00012087145906652941,0.0004799250956094421,0.0002723396168335062,0.002070464060089953,-0.00015096972212882452,none,False,False
278,5.53999999999997,0.1168803567246067,0.005896143397738866,0.4080570584519333,0.11685036049588075,0.005478292169792117,0.40794353027567876,-2.9996228725945318e-05,-0.0004178512279467486,-0.00011352817625454037,0.00043403694455433964,0.00031052722155377864,0.002015432732268364,-0.00011884885117353116,none,False,False
279,5.559999999999969,0.11691386584386222,0.006395736483249398,0.40812686859105235,0.1168889447847194,0.006021307449322059,0.40802054517385156,-2.4921059142826718e-05,-0.00037442903392733914,-0.00010632341720079319,0.0003900292677246346,0.00034416075656583243,0.0019610975995110825,-9.20887535451349e-05,none,False,False
280,5.579999999999969,0.11694095277441714,0.006853810496191215,0.40819064514262743,0.11692007992748146,0.006521004281321127,0.40809137511202437,-2.087284693567948e-05,-0.0003328062148700876,-9.927003060306028e-05,0.0003479226801622564,0.0003734871985083637,0.0019075412555300524,-7.132028243798496e-05,none,False,False
281,5.599999999999969,0.11696263899928866,0.007271803409553494,0.40824861320858774,0.11694493213141097,0.006978787555378224,0.40815623371982696,-1.77068678776926e-05,-0.0002930158541752702,-9.237948876078539e-05,0.00030774306476638163,0.00039876042203098114,0.001854833715756718,-5.6846279586343115e-05,none,False,False
282,5.619999999999968,0.11697982271669238,0.007651219429573102,0.4083010033295924,0.11696453352420125,0.007396129576482,0.40821534074244414,-1.5289192491135806e-05,-0.0002550898530911021,-8.56625871482608e-05,0.00026952304427266407,0.0004202392831153609,0.0018030336905110007,-4.8665887387653196e-05,none,False,False
283,5.639999999999968,0.11699328775221261,0.00799362541747691,0.40834805205561886,0.11697979080426163,0.007774565724986864,0.40826892208802434,-1.3496947950983329e-05,-0.00021905969249004596,-7.912996759451563e-05,0.0002333042396728661,0.00043818540814508756,0.001752189783155985,-4.651179358940768e-05,none,False,False
284,5.659999999999967,0.11700371242346183,0.008300647891448172,0.40839000234437306,0.11699149402070408,0.008115690822028489,0.40831720987508613,-1.22184027577521e-05,-0.00018495706941968303,-7.279246928693084e-05,0.00019914103163124586,0.0004528609026550795,0.001702341645006398,-4.989696579781205e-05,none,False,False
285,5.679999999999967,0.11701167831727854,0.008573970534584315,0.4084271038083629,0.1170003254202941,0.008421156130718432,0.4083604424799256,-1.1352896984451188e-05,-0.00015281440386588283,-6.666132843730077e-05,0.00016710733977850999,0.0004645261377599312,0.001653521102275387,-5.816735975460401e-05,none,False,False
286,5.699999999999966,0.1170176789479569,0.008815332146446444,0.40845961284144383,0.11700686830201543,0.008692666924880152,0.40839886458402447,-1.0810645941466968e-05,-0.00012266522156629232,-6.074825741936296e-05,0.00013730978634849205,0.00047343771148358505,0.0016057532564974267,-7.055719709849013e-05,none,False,False
287,5.719999999999966,0.11702212826783234,0.009026524984731813,0.4084877926589059,0.11701161582258765,0.008931980559187754,0.4084327272214565,-1.0512445244692525e-05,-9.454442554405855e-05,-5.506543744937531e-05,0.00010991525057047249,0.000479846629246989,0.0015590575496200266,-8.624367961629446e-05,none,False,False
288,5.739999999999966,0.11702536899996466,0.00920939344918542,0.4085119132829832,0.11701497969829089,0.00914090497735277,0.40846228782629623,-1.0389301673768836e-05,-6.848847183264957e-05,-4.962545668696361e-05,8.521322851899176e-05,0.00048399670907015203,0.0015134487789380865,-0.00010439840507426735,none,False,False
289,5.759999999999965,0.11702768075792667,0.009365833063265643,0.4085322514995947,0.11701729874983519,0.00932129759818724,0.4084878102800246,-1.0382008091489037e-05,-4.453546507840293e-05,-4.4441219570090507e-05,6.37668859098387e-05,0.00048612319624724066,0.0014689380447520362,-0.00012423324100053167,none,False,False
